Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	1980-99s	0.300787565	0.0106074	0.293465396	9.13e-05	0.25504332	0.140005016	11932.07961	0.999999997
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	2000-09s	0.24263134100000006	0.00110566	0.344799373	0.001703634	0.23785094	0.171909051	8499.271526	0.999999999
MT_Lewistown.Muni.AP.726776	Single-Family Detached	<1940	0.100189967	0.04791018	0.583119966	0.002647218	0.130387434	0.135745235	4112.422176	1.0
MT_Lewistown.Muni.AP.726776	Single-Family Detached	2010s	0.082533947	0.000682176	0.301102886	0.001044865	0.227156229	0.387479897	174.63202009999995	1.0
MT_Lewistown.Muni.AP.726776	Single-Family Detached	1940-59s	0.106744345	0.031423649	0.695935546	0.000257456	0.072010332	0.093628672	3351.788133	1.0
MT_Lewistown.Muni.AP.726776	Single-Family Detached	1960-79s	0.143042004	0.047879625	0.556042921	0.0012391639999999998	0.121658727	0.130137558	3073.057625	0.999999999
MT_Lewistown.Muni.AP.726776	Single-Family Detached	1980-99s	0.09629006	0.014332897	0.408154356	0.001021343	0.170673237	0.309528107	1931.655811	1.0
MT_Lewistown.Muni.AP.726776	Single-Family Detached	2000-09s	0.135256326	0.008937465	0.400569445	0.000525764	0.114217517	0.340493483	1269.923168	1.0
MT_Miles.City.Muni.AP.742300	Single-Family Detached	<1940	0.159424985	0.021311167	0.5333235470000001	0.001039326	0.065213575	0.219687401	3765.299957	1.000000001
MT_Miles.City.Muni.AP.742300	Single-Family Detached	2010s	0.27566839600000004	0.003496762	0.406591622	0.003742633	0.046082157	0.264418431	208.5807612	1.000000001
MT_Miles.City.Muni.AP.742300	Single-Family Detached	1940-59s	0.162020505	0.020917387	0.575609383	0.002061551	0.031008306	0.208382868	3583.8661880000004	1.0
MT_Miles.City.Muni.AP.742300	Single-Family Detached	1960-79s	0.237769013	0.007512068	0.523014037	0.002937331	0.047780440999999986	0.18098711	4070.416989	1.0
MT_Miles.City.Muni.AP.742300	Single-Family Detached	1980-99s	0.316184172	0.003696069	0.370658174	0.005618804	0.055598875	0.248243906	2011.664823	1.0
MT_Miles.City.Muni.AP.742300	Single-Family Detached	2000-09s	0.189970683	0.002048256	0.410605547	0.00307602	0.047038129000000005	0.347261365	841.033466	1.0
MT_Missoula.Intl.AP.727730	Single-Family Detached	<1940	0.168404229	0.071326828	0.5053294229999999	0.004757668	0.188296162	0.06188569	8008.182584	1.0
MT_Missoula.Intl.AP.727730	Single-Family Detached	2010s	0.294767142	0.000498946	0.451647269	0.000214971	0.116503034	0.136368638	1076.348488	1.0
MT_Missoula.Intl.AP.727730	Single-Family Detached	1940-59s	0.204977382	0.046362869	0.541481544	0.000299708	0.112205326	0.09467317	9339.192008	0.999999999
MT_Missoula.Intl.AP.727730	Single-Family Detached	1960-79s	0.218948413	0.020905828	0.474379683	0.001307402	0.17883355199999998	0.105625122	14233.20288	1.0
MT_Missoula.Intl.AP.727730	Single-Family Detached	1980-99s	0.216102705	0.01492487	0.335370923	0.008096149	0.226971049	0.198534304	15125.19179	1.0
MT_Missoula.Intl.AP.727730	Single-Family Detached	2000-09s	0.244419853	0.004025663	0.337832385	0.003974514	0.171755713	0.237991873	10172.55783	1.000000001
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	<1940	0.288832892	0.262056665	0.238077658	0.000939789	0.099696514	0.110396482	19550.69502	1.0
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	2010s	0.730160488	0.001116641	0.103000442	0.00481955	0.066602962	0.094299917	3127.104169	1.0
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	1940-59s	0.340651383	0.291507914	0.160073935	0.003293453	0.099289946	0.10518337	31374.40408	1.000000001
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	1960-79s	0.4521955070000001	0.189306498	0.141264028	0.001112453	0.108805554	0.107315959	55646.82792	0.999999999
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	1980-99s	0.543771385	0.074837896	0.133445727	0.004444406	0.078175287	0.16532529999999998	55950.43038	1.000000001
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	2000-09s	0.610744224	0.023040357	0.149198526	0.0029276590000000004	0.054982263	0.159106972	34741.424589999995	1.000000001
NC_Cape.Hatteras.723040	Single-Family Detached	<1940	0.413797811	0.067002958	0.120293819	0.0024369070000000003	0.026367077000000003	0.370101427	3784.756178	0.999999999
NC_Cape.Hatteras.723040	Single-Family Detached	2010s	0.873869882	0.002010412	0.046244808	0.001192992	0.005378445	0.071303461	709.1218342999998	1.0
NC_Cape.Hatteras.723040	Single-Family Detached	1940-59s	0.506835107	0.072019982	0.094346416	0.002491066	0.046432668	0.277874762	5729.363308	1.000000001
NC_Cape.Hatteras.723040	Single-Family Detached	1960-79s	0.586074625	0.044500042	0.06605356400000001	0.002336593	0.033601276	0.2674339000000001	11139.92306	1.0
NC_Cape.Hatteras.723040	Single-Family Detached	1980-99s	0.81632486	0.004039404	0.02182015	0.002236368	0.02247027	0.133108948	14284.31965	1.0
NC_Cape.Hatteras.723040	Single-Family Detached	2000-09s	0.845481435	0.001818777	0.022752685	0.003250862	0.002858854	0.123837388	8404.775521	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	<1940	0.317653374	0.073314123	0.492841703	0.002979865	0.050558048	0.062652887	43733.43415	1.0
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	2010s	0.37875432	0.003242981	0.577221577	0.001724013	0.009852506	0.029204604	15590.70447	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	1940-59s	0.341059571	0.08383731	0.480942273	0.002562734	0.031588771	0.060009341	101220.1364	1.0
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	1960-79s	0.494507477	0.043080378	0.383466303	0.001930981	0.025130451	0.05188441	175293.7781	1.0
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	1980-99s	0.473550414	0.006565241	0.458601997	0.002565767	0.01450582	0.04421076	222397.1824	0.999999999
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	2000-09s	0.35702167700000004	0.001346645	0.6055111639999999	0.00135735	0.005523979	0.029239185	180073.0207	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	<1940	0.324323912	0.12787954699999998	0.388794758	0.0026501140000000003	0.076335108	0.08001656	38361.13389	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	2010s	0.651459285	0.005016549	0.27800651600000004	0.006884052	0.016263225	0.042370373	6159.375270000001	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	1940-59s	0.351245101	0.183484931	0.366424213	0.00229845	0.040213235	0.056334069	95190.36284	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	1960-79s	0.530654713	0.090265443	0.279478821	0.0039071240000000005	0.033530959	0.06216294	143564.3494	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	1980-99s	0.5885663010000001	0.018840586	0.286826346	0.004442015	0.026470908	0.074853843	128222.7592	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	2000-09s	0.55979793	0.006685412	0.360616893	0.004078206	0.013763808	0.055057751	72850.31301	1.0
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	<1940	0.323669831	0.047511278	0.342417971	0.002731518	0.055848642	0.227820761	40591.57928	1.000000001
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	2010s	0.605199542	0.001035412	0.350070218	0.003867465	0.00598423	0.033843133	22520.14819	1.0
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	1940-59s	0.342716089	0.059771069	0.40942731	0.002353821	0.029450795	0.156280916	80480.35306000001	1.0
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	1960-79s	0.482890221	0.036062127	0.316416212	0.002303841	0.021470775	0.140856824	163783.7924	1.0
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	1980-99s	0.536514188	0.005799321	0.340664739	0.00237114	0.01486923	0.099781382	239101.167	1.0
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	2000-09s	0.5567617460000001	0.002027604	0.363878393	0.002014749	0.007513885	0.06780362200000001	173320.87	0.999999999
NC_Wilmington.Intl.AP.723013	Single-Family Detached	<1940	0.498217783	0.033519738	0.199078204	0.003164891	0.026854068	0.239165317	20128.37351	1.000000001
NC_Wilmington.Intl.AP.723013	Single-Family Detached	2010s	0.8834228270000001	0.006779342	0.067717489	0.003196368	0.00221922	0.036664754	13814.6564	1.0
NC_Wilmington.Intl.AP.723013	Single-Family Detached	1940-59s	0.537716535	0.044271472	0.18944254	0.00447417	0.01681807	0.207277212	49586.2728	0.999999999
NC_Wilmington.Intl.AP.723013	Single-Family Detached	1960-79s	0.7033982559999999	0.024752206	0.095870736	0.005287239	0.013115171	0.15757639199999998	101181.7117	1.0
NC_Wilmington.Intl.AP.723013	Single-Family Detached	1980-99s	0.84429569	0.003974056	0.053981943	0.00543135	0.008903486	0.083413474	120266.0782	0.999999999
NC_Wilmington.Intl.AP.723013	Single-Family Detached	2000-09s	0.8954618390000001	0.002102586	0.048900176	0.003502607	0.004802024	0.045230768	91514.85648	1.0
ND_Bismarck.Muni.AP.727640	Single-Family Detached	<1940	0.202589598	0.120400733	0.34510788200000003	0.009603017	0.03165547	0.290643301	9560.04815	1.000000001
ND_Bismarck.Muni.AP.727640	Single-Family Detached	2010s	0.287707874	0.001838396	0.599972513	0.008611397	0.045422876	0.05644694400000001	1933.75619	1.0
ND_Bismarck.Muni.AP.727640	Single-Family Detached	1940-59s	0.1738085	0.08960336	0.535004943	0.001453616	0.014642868	0.185486714	11479.34386	1.000000001
ND_Bismarck.Muni.AP.727640	Single-Family Detached	1960-79s	0.271919426	0.042807274000000006	0.493037883	0.00197594	0.009947235	0.180312242	17262.109480000006	1.0
ND_Bismarck.Muni.AP.727640	Single-Family Detached	1980-99s	0.183297155	0.008490471	0.547290264	0.00515685	0.009217166	0.246548093	11084.65263	0.999999999
ND_Bismarck.Muni.AP.727640	Single-Family Detached	2000-09s	0.17743501899999994	0.001395649	0.5827575429999999	0.0077725619999999985	0.023636053	0.207003175	7335.354234	1.000000001
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	<1940	0.237336654	0.145233383	0.321806239	0.00384826	0.05700164200000001	0.234773821	32517.1818	0.999999999
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	2010s	0.261609779	0.003341159	0.534666534	0.011017051000000002	0.043588784000000005	0.145776692	3930.142826	0.999999999
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	1940-59s	0.197289645	0.108112547	0.492351594	0.001745556	0.036874196	0.163626461	27363.46489	0.999999999
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	1960-79s	0.352573493	0.083355305	0.358276948	0.004955383	0.041188426	0.159650445	36455.19986	1.0
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	1980-99s	0.36069793	0.025995262	0.347200815	0.001687289	0.065654828	0.198763876	25160.43525	1.0
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	2000-09s	0.375380189	0.006863188	0.372726675	0.002687729	0.047737959	0.194604259	18457.19907	0.999999999
ND_Minot.Intl.AP.727676	Single-Family Detached	<1940	0.265663169	0.07652014	0.356431138	0.002178135	0.031496465	0.267710952	9975.231342	0.999999999
ND_Minot.Intl.AP.727676	Single-Family Detached	2010s	0.395037433	0.000964805	0.5215782760000001	0.002711699	0.034170163	0.045537625	2144.593763	1.000000001
ND_Minot.Intl.AP.727676	Single-Family Detached	1940-59s	0.216490684	0.044656977	0.527302891	0.000629164	0.012672556	0.198247728	11123.22107	1.0
ND_Minot.Intl.AP.727676	Single-Family Detached	1960-79s	0.391189603	0.029075464	0.404619537	0.000860483	0.007665993	0.16658892	16074.53386	1.0
ND_Minot.Intl.AP.727676	Single-Family Detached	1980-99s	0.36688343	0.013473119	0.349808622	0.004381119	0.011005221	0.254448489	8855.156423999999	1.0
ND_Minot.Intl.AP.727676	Single-Family Detached	2000-09s	0.381724463	0.001943509	0.377020612	0.011534951000000002	0.008966043	0.218810422	3466.89523	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	<1940	0.207935831	0.007161298000000002	0.538360844	0.0028479390000000003	0.064213036	0.179481051	34194.94779	0.999999999
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	2010s	0.633545722	0.00178593	0.278111298	0.003041496	0.023935076	0.059580478	1219.250841	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	1940-59s	0.141323163	0.002950587	0.7338682409999999	0.001912652	0.026799753	0.093145605	17423.3742	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	1960-79s	0.237019831	0.001420996	0.6510862629999999	0.001126891	0.028013436	0.081332584	24654.9699	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	1980-99s	0.303502854	0.002333723	0.575007223	0.00016052299999999998	0.030220531	0.088775145	13298.34274	0.999999999
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	2000-09s	0.43971141	0.000157513	0.438799627	0.000369996	0.019038921	0.101922533	6230.893905	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	<1940	0.229261374	0.037091059	0.374425563	0.002995648	0.071305337	0.284921019	18670.73803	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	2010s	0.5784038539999999	0.002217306	0.274778006	0.001266552	0.041674102000000005	0.10166018	714.0806414	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	1940-59s	0.213608205	0.029042221	0.571378022	0.00484248	0.038144344	0.142984729	9940.828325	1.000000001
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	1960-79s	0.398820682	0.006918095	0.456656328	0.001331452	0.023618035	0.112655407	15375.07405	0.999999999
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	1980-99s	0.49341503	0.006515084	0.31704398100000003	0.000245018	0.027025985	0.155754902	8260.519788	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	2000-09s	0.497100865	0.001224513	0.347650274	0.000443181	0.021259572	0.132321594	3883.748393	0.999999999
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	<1940	0.225832285	0.011513568	0.43362566	0.002329765	0.060426657	0.266272065	13773.42033	1.0
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	2010s	0.607108739	0.000665381	0.188365207	0.001414666	0.003694403	0.198751604	371.884306	1.0
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	1940-59s	0.210900541	0.006885823	0.578535214	0.001162281	0.040399941	0.162116201	8894.744372	1.000000001
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	1960-79s	0.308594761	0.0013657220000000002	0.519389537	0.002015533	0.036887932000000005	0.131746515	11911.04019	1.0
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	1980-99s	0.401488912	0.000757335	0.327476237	0.000593403	0.047354393	0.222329721	4991.885276	1.000000001
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	2000-09s	0.559567959	0.000231194	0.197117724	0.016392859	0.038249267	0.188440997	2491.455539	1.0
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	<1940	0.148307719	0.012857228	0.649787667	0.001797466	0.031488785	0.155761135	93123.22968	1.0
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	2010s	0.25711254	0.00078981	0.686702859	0.005279905	0.010191073	0.039923812	7408.760443000001	0.999999999
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	1940-59s	0.117814107	0.002995829	0.812697089	0.000993348	0.011134856	0.054364771	67698.9031	1.0
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	1960-79s	0.213165666	0.001364239	0.720677186	0.000834517	0.013686793	0.050271598	104516.1528	0.999999999
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	1980-99s	0.206001869	0.001992414	0.709546205	0.000597693	0.009403069	0.072458751	75910.6641	1.000000001
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	2000-09s	0.239330642	0.00052753	0.678327827	0.004328023	0.012750167	0.06473581099999999	57642.41262999999	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	<1940	0.150869687	0.012146747	0.544412464	0.002316465	0.067511222	0.222743415	12969.30414	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	2010s	0.35638326200000003	0.000902051	0.23149496100000005	0.000466969	0.050348207	0.360404551	316.7820756	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	1940-59s	0.16300857	0.0040965	0.702366446	0.002076376	0.028257907	0.100194201	11123.18682	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	1960-79s	0.235160282	0.006062378	0.636587297	0.005106933	0.037326822	0.07975628900000001	10095.48786	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	1980-99s	0.227312278	0.004836188	0.530951445	0.003474755	0.035181555	0.19824378	5387.499261	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	2000-09s	0.230555261	0.001019582	0.472893929	0.004835247	0.03569058	0.255005402	2586.746919	1.000000001
NH_Concord.Muni.AP.726050	Single-Family Detached	<1940	0.018863839	0.5915041560000001	0.137669025	0.0008475360000000001	0.166936854	0.084178591	53779.04552000001	1.000000001
NH_Concord.Muni.AP.726050	Single-Family Detached	2010s	0.068994864	0.108523285	0.093887164	0.011665785	0.124925496	0.592003407	3613.51089	1.000000001
NH_Concord.Muni.AP.726050	Single-Family Detached	1940-59s	0.023693144	0.63888227	0.147072474	0.001664006	0.097233475	0.091454632	36780.24497	1.000000001
NH_Concord.Muni.AP.726050	Single-Family Detached	1960-79s	0.042413955	0.558878714	0.13243382	0.0007836239999999999	0.143589095	0.121900791	74129.01724	0.999999999
NH_Concord.Muni.AP.726050	Single-Family Detached	1980-99s	0.024826909	0.534904281	0.114377515	0.001355372	0.152004356	0.172531568	94243.03305	1.000000001
NH_Concord.Muni.AP.726050	Single-Family Detached	2000-09s	0.014305301	0.404670097	0.096138951	0.003137063	0.14132413	0.340424457	40941.1763	0.999999999
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	<1940	0.085119636	0.262727809	0.570149783	0.002260584	0.027067924	0.052674264000000005	23628.38239	1.0
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	2010s	0.187643585	0.013377381	0.672070851	0.009363325	0.008986067	0.108558791	3959.624545	1.0
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	1940-59s	0.0969327	0.192284621	0.651280223	0.003101413	0.014870932	0.041530111	42844.772	1.0
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	1960-79s	0.161025047	0.138970483	0.6508961670000001	0.001768922	0.020384773	0.026954609	76552.39501000001	1.000000001
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	1980-99s	0.168036733	0.06308775400000001	0.67624546	0.001120102	0.024249864	0.067260088	77574.77687	1.000000001
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	2000-09s	0.133387123	0.025692552	0.700977794	0.001783791	0.017387401	0.120771339	41815.2143	1.0
NJ_Newark.Intl.AP.725020	Single-Family Detached	<1940	0.032356479	0.194017255	0.75290666	0.000989012	0.006649161999999999	0.013081432	232005.7088	1.0
NJ_Newark.Intl.AP.725020	Single-Family Detached	2010s	0.06065412200000001	0.020502893	0.8727095770000001	0.001386351	0.015214017	0.029533039	8117.4950629999985	0.999999999
NJ_Newark.Intl.AP.725020	Single-Family Detached	1940-59s	0.035476789	0.145641308	0.799473656	0.0008011660000000001	0.005665761	0.012941319	362697.4571	0.999999999
