,,,,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,,,,,,,,,,,,,,,,,,,,,,,
Location,Vintage,Size,Stories,25 ACH50,20 ACH50,15 ACH50,10 ACH50,8 ACH50,7 ACH50,6 ACH50,5 ACH50,4 ACH50,3 ACH50,2 ACH50,1 ACH50,Check Sum,Source,,,From python code (EstimateACH50.py):,,,,,,,25,20,15,10,8,7,6,5,4,3,2,1
CR01,2000s,4500+,2,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 1,2000s,4500+,2,2.92397175007,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR01,2000s,4500+,3+,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 1,2000s,4500+,3+,3.02636112212,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR02,pre-1950,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,0-1499,1,14.7723536107,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,pre-1950,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,0-1499,2,14.0254127482,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,pre-1950,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,0-1499,3+,14.5165437601,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,pre-1950,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,1500-2499,1,12.1767139423,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,1500-2499,2,11.5610175236,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,1500-2499,3+,11.9658522572,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,2500-3499,1,10.0371522602,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,2500-3499,2,9.52963941806,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,2500-3499,3+,9.86334093071,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,pre-1950,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,3500-4499,1,8.27353142827,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,pre-1950,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,3500-4499,2,7.85519330398,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,pre-1950,3500-4499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,3500-4499,3+,8.13026036294,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,pre-1950,4500+,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,4500+,1,6.81979514906,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,pre-1950,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,4500+,2,6.47496291684,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,pre-1950,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,< 1950s,4500+,3+,6.70169813996,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1950s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,0-1499,1,14.7723536107,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,1950s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,0-1499,2,14.0254127482,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,1950s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,0-1499,3+,14.5165437601,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,1950s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,1500-2499,1,12.1767139423,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,1500-2499,2,11.5610175236,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,1500-2499,3+,11.9658522572,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,2500-3499,1,10.0371522602,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,2500-3499,2,9.52963941806,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,2500-3499,3+,9.86334093071,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1950s,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,3500-4499,1,8.27353142827,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1950s,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,3500-4499,2,7.85519330398,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1950s,3500-4499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,3500-4499,3+,8.13026036294,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1950s,4500+,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,4500+,1,6.81979514906,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1950s,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,4500+,2,6.47496291684,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1950s,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1950s,4500+,3+,6.70169813996,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1960s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,0-499,1,13.5498223239,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR02,1960s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,0-1499,2,11.6799171078,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1960s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,0-1499,3+,12.0889153747,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1960s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,1500-2499,1,10.1403796127,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1960s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,1500-2499,2,9.62764724155,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1960s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,1500-2499,3+,9.96478071605,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1960s,2500-3499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,2500-3499,1,8.35862077659,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1960s,2500-3499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,2500-3499,2,7.93598024302,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1960s,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,2500-3499,3+,8.21387623627,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1960s,3500-4499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,3500-4499,1,6.88993350895,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1960s,3500-4499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,3500-4499,2,6.54155484071,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1960s,4500+,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,3500-4499,3+,6.77062192811,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1960s,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,4500+,1,5.67930822878,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1960s,4500+,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,4500+,2,5.39214292673,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1960s,0-1499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1960s,4500+,3+,5.58096080032,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1970s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,0-1499,1,12.0704152091,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,0-1499,2,11.4600936189,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,0-1499,3+,11.8613942776,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,1500-2499,1,9.94953120126,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,1500-2499,2,9.44644878036,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,1500-2499,3+,9.77723718786,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1970s,2500-3499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,2500-3499,1,8.2013062028,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1970s,2500-3499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,2500-3499,2,7.78662003362,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1970s,2500-3499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,2500-3499,3+,8.05928584705,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1970s,3500-4499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,3500-4499,1,6.76026056621,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1970s,3500-4499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,3500-4499,2,6.41843860669,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1970s,3500-4499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,3500-4499,3+,6.64319450541,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1970s,4500+,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,4500+,1,5.5724200259,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1970s,4500+,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,4500+,2,5.29065935797,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1970s,4500+,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1970s,4500+,3+,5.47592355876,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1980s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,0-1499,1,9.86267504551,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1980s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,0-1499,2,9.36398436974,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1980s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,0-1499,3+,9.69188510255,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR02,1980s,1500-2499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,1500-2499,1,8.12971147995,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1980s,1500-2499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,1500-2499,2,7.7186453855,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1980s,1500-2499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,1500-2499,3+,7.98893091549,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1980s,2500-3499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,2500-3499,1,6.70124570081,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1980s,2500-3499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,2500-3499,2,6.36240773528,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1980s,2500-3499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,2500-3499,3+,6.58520158846,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1980s,3500-4499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,3500-4499,1,5.52377462022,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1980s,3500-4499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,3500-4499,2,5.24447363083,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1980s,3500-4499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,3500-4499,3+,5.4281205357,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1980s,4500+,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,4500+,1,4.55319613952,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1980s,4500+,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,4500+,2,4.32297092687,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1980s,4500+,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1980s,4500+,3+,4.47434936566,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1990s,0-1499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,0-1499,1,7.59703040392,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR02,1990s,0-1499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,0-1499,2,7.21289849158,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1990s,0-1499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,0-1499,3+,7.46547416959,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,1990s,1500-2499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,1500-2499,1,6.26216163498,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1990s,1500-2499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,1500-2499,2,5.94552526573,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1990s,1500-2499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,1500-2499,3+,6.15372105232,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,1990s,2500-3499,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,2500-3499,1,5.16184170099,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1990s,2500-3499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,2500-3499,2,4.9008412813,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1990s,2500-3499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,2500-3499,3+,5.07245513541,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,1990s,3500-4499,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,3500-4499,1,4.25485819421,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1990s,3500-4499,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,3500-4499,2,4.03971797125,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1990s,3500-4499,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,3500-4499,3+,4.18117767802,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1990s,4500+,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,4500+,1,3.50724010954,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,1990s,4500+,2,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,4500+,2,3.32990202101,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR02,1990s,4500+,3+,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,1990s,4500+,3+,3.44650594406,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR02,2000s,0-1499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,0-1499,1,6.58475701412,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR02,2000s,0-1499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,0-1499,2,6.25180911611,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,2000s,0-1499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,0-1499,3+,6.47073011273,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR02,2000s,1500-2499,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,1500-2499,1,5.4277540772,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,2000s,1500-2499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,1500-2499,2,5.15330821579,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,2000s,1500-2499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,1500-2499,3+,5.33376276095,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR02,2000s,2500-3499,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,2500-3499,1,4.47404729732,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,2500-3499,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,2500-3499,2,4.24782412158,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,2500-3499,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,2500-3499,3+,4.39657112791,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,3500-4499,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,3500-4499,1,3.6879156524,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,3500-4499,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,3500-4499,2,3.50144198877,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,3500-4499,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,3500-4499,3+,3.6240527652,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR02,2000s,4500+,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 2,2000s,4500+,1,3.03991463554,3,,0,0,0,0,0,0,0,0,0,1,0,0
