zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
70740,Grosse Tete,Zip Code Area,LA,Louisiana,p58,SRMVc
70743,Hester,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70744,Holden,Zip Code Area,LA,Louisiana,p58,SRMVc
70747,Innis,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70748,Jackson,Zip Code Area,LA,Louisiana,p58,SRMVc
70749,Jarreau,Zip Code Area,LA,Louisiana,p58,SRMVc
70750,Krotz Springs,Zip Code Area,LA,Louisiana,p58,SRMVc
70752,Lakeland,Zip Code Area,LA,Louisiana,p58,SRMVc
70753,Lettsworth,Zip Code Area,LA,Louisiana,p58,SRMVc
70754,Livingston,Zip Code Area,LA,Louisiana,p58,SRMVc
70755,Livonia,Zip Code Area,LA,Louisiana,p58,SRMVc
70756,Lottie,Zip Code Area,LA,Louisiana,p58,SRMVc
70757,Maringouin,Zip Code Area,LA,Louisiana,p58,SRMVc
70759,Morganza,Zip Code Area,LA,Louisiana,p58,SRMVc
70760,New Roads,Zip Code Area,LA,Louisiana,p58,SRMVc
70761,Norwood,Zip Code Area,LA,Louisiana,p58,SRMVc
70762,Oscar,Zip Code Area,LA,Louisiana,p58,SRMVc
70763,Paulina,Zip Code Area,LA,Louisiana,p58,SRMVc
70764,Plaquemine,Zip Code Area,LA,Louisiana,p58,SRMVc
70765,Plaquemine,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70767,Port Allen,Zip Code Area,LA,Louisiana,p58,SRMVc
70769,Prairieville,Zip Code Area,LA,Louisiana,p58,SRMVc
70770,Pride,Zip Code Area,LA,Louisiana,p58,SRMVc
70772,Rosedale,Zip Code Area,LA,Louisiana,p58,SRMVc
70773,Rougon,Zip Code Area,LA,Louisiana,p58,SRMVc
70774,Saint Amant,Zip Code Area,LA,Louisiana,p58,SRMVc
70775,Saint Francisville,Zip Code Area,LA,Louisiana,p58,SRMVc
70776,Saint Gabriel,Zip Code Area,LA,Louisiana,p58,SRMVc
70777,Slaughter,Zip Code Area,LA,Louisiana,p58,SRMVc
70778,Sorrento,Zip Code Area,LA,Louisiana,p58,SRMVc
70780,Sunshine,Zip Code Area,LA,Louisiana,p58,SRMVc
70782,Tunica,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70783,Ventress,Zip Code Area,LA,Louisiana,p58,SRMVc
70784,Wakefield,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70785,Walker,Zip Code Area,LA,Louisiana,p58,SRMVc
70786,Watson,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70787,Weyanoke,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70788,White Castle,Zip Code Area,LA,Louisiana,p58,SRMVc
70789,Wilson,Zip Code Area,LA,Louisiana,p58,SRMVc
70791,Zachary,Zip Code Area,LA,Louisiana,p58,SRMVc
70792,Uncle Sam,Zip Code Area,LA,Louisiana,p58,SRMVc
70801,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70802,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70803,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70804,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70805,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70806,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70807,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70808,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70809,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70810,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70811,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70812,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70813,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70814,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70815,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70816,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70817,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70818,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70819,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70820,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70821,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70822,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70823,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70825,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70826,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70827,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70831,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70833,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70835,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70836,Baton Rouge,Zip Code Area,LA,Louisiana,p58,SRMVc
70837,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70873,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70874,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70879,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70884,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70891,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70892,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70893,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70894,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70895,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70896,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70898,Baton Rouge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71001,Arcadia,Zip Code Area,LA,Louisiana,p58,SRMVc
71002,Ashland,Zip Code Area,LA,Louisiana,p58,SRMVc
71004,Belcher,Zip Code Area,LA,Louisiana,p58,SRMVc
71006,Benton,Zip Code Area,LA,Louisiana,p58,SRMVc
71007,Bethany,Zip Code Area,LA,Louisiana,p58,SRMVc
71008,Bienville,Zip Code Area,LA,Louisiana,p58,SRMVc
71009,Blanchard,Zip Code Area,LA,Louisiana,p58,SRMVc
71016,Castor,Zip Code Area,LA,Louisiana,p58,SRMVc
71018,Cotton Valley,Zip Code Area,LA,Louisiana,p58,SRMVc
71019,Coushatta,Zip Code Area,LA,Louisiana,p58,SRMVc
71021,Cullen,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71023,Doyline,Zip Code Area,LA,Louisiana,p58,SRMVc
71024,Dubberly,Zip Code Area,LA,Louisiana,p58,SRMVc
71027,Frierson,Zip Code Area,LA,Louisiana,p58,SRMVc
71028,Gibsland,Zip Code Area,LA,Louisiana,p58,SRMVc
71029,Gilliam,Zip Code Area,LA,Louisiana,p58,SRMVc
71030,Gloster,Zip Code Area,LA,Louisiana,p58,SRMVc
71031,Goldonna,Zip Code Area,LA,Louisiana,p58,SRMVc
71032,Grand Cane,Zip Code Area,LA,Louisiana,p58,SRMVc
71033,Greenwood,Zip Code Area,LA,Louisiana,p58,SRMVc
71034,Hall Summit,Zip Code Area,LA,Louisiana,p58,SRMVc
71037,Haughton,Zip Code Area,LA,Louisiana,p58,SRMVc
71039,Heflin,Zip Code Area,LA,Louisiana,p58,SRMVc
71043,Hosston,Zip Code Area,LA,Louisiana,p58,SRMVc
71044,Ida,Zip Code Area,LA,Louisiana,p58,SRMVc
71045,Jamestown,Zip Code Area,LA,Louisiana,p58,SRMVc
71046,Keatchie,Zip Code Area,LA,Louisiana,p58,SRMVc
71047,Keithville,Zip Code Area,LA,Louisiana,p58,SRMVc
71049,Logansport,Zip Code Area,LA,Louisiana,p58,SRMVc
71050,Longstreet,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71051,Elm Grove,Zip Code Area,LA,Louisiana,p58,SRMVc
71052,Mansfield,Zip Code Area,LA,Louisiana,p58,SRMVc
71055,Minden,Zip Code Area,LA,Louisiana,p58,SRMVc
71058,Minden,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71060,Mooringsport,Zip Code Area,LA,Louisiana,p58,SRMVc
71061,Oil City,Zip Code Area,LA,Louisiana,p58,SRMVc
71063,Pelican,Zip Code Area,LA,Louisiana,p58,SRMVc
71064,Plain Dealing,Zip Code Area,LA,Louisiana,p58,SRMVc
71065,Pleasant Hill,Zip Code Area,LA,Louisiana,p58,SRMVc
71066,Powhatan,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71067,Princeton,Zip Code Area,LA,Louisiana,p58,SRMVc
71068,Ringgold,Zip Code Area,LA,Louisiana,p58,SRMVc
71069,Rodessa,Zip Code Area,LA,Louisiana,p58,SRMVc
71070,Saline,Zip Code Area,LA,Louisiana,p58,SRMVc
71071,Sarepta,Zip Code Area,LA,Louisiana,p58,SRMVc
71072,Shongaloo,Zip Code Area,LA,Louisiana,p58,SRMVc
71073,Sibley,Zip Code Area,LA,Louisiana,p58,SRMVc
71075,Springhill,Zip Code Area,LA,Louisiana,p58,SRMVc
71078,Stonewall,Zip Code Area,LA,Louisiana,p58,SRMVc
71080,Taylor,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71082,Vivian,Zip Code Area,LA,Louisiana,p58,SRMVc
71101,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71102,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71103,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71104,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71105,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71106,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71107,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71108,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71109,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71110,Barksdale AFB,Zip Code Area,LA,Louisiana,p58,SRMVc
71111,Bossier City,Zip Code Area,LA,Louisiana,p58,SRMVc
71112,Bossier City,Zip Code Area,LA,Louisiana,p58,SRMVc
71113,Bossier City,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71115,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71118,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71119,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71120,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71129,Shreveport,Zip Code Area,LA,Louisiana,p58,SRMVc
71130,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71133,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71134,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71135,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71136,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71137,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71138,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71148,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71149,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71150,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71151,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71152,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71153,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71154,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71156,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71161,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71162,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71163,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71164,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71165,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71166,Shreveport,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71171,Bossier City,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71172,Bossier City,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71226,Chatham,Zip Code Area,LA,Louisiana,p58,SRMVc
71247,Hodge,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71251,Jonesboro,Zip Code Area,LA,Louisiana,p58,SRMVc
71268,Quitman,Zip Code Area,LA,Louisiana,p58,SRMVc
71301,Alexandria,Zip Code Area,LA,Louisiana,p58,SRMVc
71302,Alexandria,Zip Code Area,LA,Louisiana,p58,SRMVc
71303,Alexandria,Zip Code Area,LA,Louisiana,p58,SRMVc
71306,Alexandria,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71307,Alexandria,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71309,Alexandria,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71315,Alexandria,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71316,Acme,Zip Code Area,LA,Louisiana,p58,SRMVc
71320,Bordelonville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71322,Bunkie,Zip Code Area,LA,Louisiana,p58,SRMVc
71323,Center Point,Zip Code Area,LA,Louisiana,p58,SRMVc
71325,Cheneyville,Zip Code Area,LA,Louisiana,p58,SRMVc
71326,Clayton,Zip Code Area,LA,Louisiana,p58,SRMVc
71327,Cottonport,Zip Code Area,LA,Louisiana,p58,SRMVc
71328,Deville,Zip Code Area,LA,Louisiana,p58,SRMVc
71329,Dupont,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71330,Echo,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71331,Effie,Zip Code Area,LA,Louisiana,p58,SRMVc
71333,Evergreen,Zip Code Area,LA,Louisiana,p58,SRMVc
71334,Ferriday,Zip Code Area,LA,Louisiana,p58,SRMVc
71339,Hamburg,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71340,Harrisonburg,Zip Code Area,LA,Louisiana,p58,SRMVc
71341,Hessmer,Zip Code Area,LA,Louisiana,p58,SRMVc
71342,Jena,Zip Code Area,LA,Louisiana,p58,SRMVc
71343,Jonesville,Zip Code Area,LA,Louisiana,p58,SRMVc
71345,Lebeau,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71346,Lecompte,Zip Code Area,LA,Louisiana,p58,SRMVc
71348,Libuse,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71350,Mansura,Zip Code Area,LA,Louisiana,p58,SRMVc
71351,Marksville,Zip Code Area,LA,Louisiana,p58,SRMVc
71353,Melville,Zip Code Area,LA,Louisiana,p58,SRMVc
71354,Monterey,Zip Code Area,LA,Louisiana,p58,SRMVc
71355,Moreauville,Zip Code Area,LA,Louisiana,p58,SRMVc
71356,Morrow,Zip Code Area,LA,Louisiana,p58,SRMVc
71358,Palmetto,Zip Code Area,LA,Louisiana,p58,SRMVc
71359,Pineville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71360,Pineville,Zip Code Area,LA,Louisiana,p58,SRMVc
71361,Pineville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71362,Plaucheville,Zip Code Area,LA,Louisiana,p58,SRMVc
71363,Rhinehart,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71365,Ruby,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71367,Saint Landry,Zip Code Area,LA,Louisiana,p58,SRMVc
71368,Sicily Island,Zip Code Area,LA,Louisiana,p58,SRMVc
71369,Simmesport,Zip Code Area,LA,Louisiana,p58,SRMVc
71371,Trout,Zip Code Area,LA,Louisiana,p58,SRMVc
71373,Vidalia,Zip Code Area,LA,Louisiana,p58,SRMVc
71377,Wildsville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71401,Aimwell,Zip Code Area,LA,Louisiana,p58,SRMVc
71403,Anacoco,Zip Code Area,LA,Louisiana,p58,SRMVc
71404,Atlanta,Zip Code Area,LA,Louisiana,p58,SRMVc
71405,Ball,Zip Code Area,LA,Louisiana,p58,SRMVc
71406,Belmont,Zip Code Area,LA,Louisiana,p58,SRMVc
71407,Bentley,Zip Code Area,LA,Louisiana,p58,SRMVc
71409,Boyce,Zip Code Area,LA,Louisiana,p58,SRMVc
71410,Calvin,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71411,Campti,Zip Code Area,LA,Louisiana,p58,SRMVc
71414,Clarence,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71415,Clarks,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71416,Cloutierville,Zip Code Area,LA,Louisiana,p58,SRMVc
71417,Colfax,Zip Code Area,LA,Louisiana,p58,SRMVc
71418,Columbia,Zip Code Area,LA,Louisiana,p58,SRMVc
71419,Converse,Zip Code Area,LA,Louisiana,p58,SRMVc
71422,Dodson,Zip Code Area,LA,Louisiana,p58,SRMVc
71423,Dry Prong,Zip Code Area,LA,Louisiana,p58,SRMVc
71424,Elmer,Zip Code Area,LA,Louisiana,p58,SRMVc
71425,Enterprise,Zip Code Area,LA,Louisiana,p58,SRMVc
71426,Fisher,Zip Code Area,LA,Louisiana,p58,SRMVc
71427,Flatwoods,Zip Code Area,LA,Louisiana,p58,SRMVc
71428,Flora,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71429,Florien,Zip Code Area,LA,Louisiana,p58,SRMVc
71430,Forest Hill,Zip Code Area,LA,Louisiana,p58,SRMVc
71431,Gardner,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71432,Georgetown,Zip Code Area,LA,Louisiana,p58,SRMVc
71433,Glenmora,Zip Code Area,LA,Louisiana,p58,SRMVc
71434,Gorum,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71435,Grayson,Zip Code Area,LA,Louisiana,p58,SRMVc
71438,Hineston,Zip Code Area,LA,Louisiana,p58,SRMVc
71439,Hornbeck,Zip Code Area,LA,Louisiana,p58,SRMVc
71440,Joyce,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71441,Kelly,Zip Code Area,LA,Louisiana,p58,SRMVc
71443,Kurthwood,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71446,Leesville,Zip Code Area,LA,Louisiana,p58,SRMVc
71447,Lena,Zip Code Area,LA,Louisiana,p58,SRMVc
71448,Longleaf,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71449,Many,Zip Code Area,LA,Louisiana,p58,SRMVc
71450,Marthaville,Zip Code Area,LA,Louisiana,p58,SRMVc
71452,Melrose,Zip Code Area,LA,Louisiana,p58,SRMVc
71454,Montgomery,Zip Code Area,LA,Louisiana,p58,SRMVc
71455,Mora,Zip Code Area,LA,Louisiana,p58,SRMVc
71456,Natchez,Zip Code Area,LA,Louisiana,p58,SRMVc
71457,Natchitoches,Zip Code Area,LA,Louisiana,p58,SRMVc
71458,Natchitoches,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71459,Fort Polk,Zip Code Area,LA,Louisiana,p58,SRMVc
71460,Negreet,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71461,New Llano,Zip Code Area,LA,Louisiana,p58,SRMVc
71462,Noble,Zip Code Area,LA,Louisiana,p58,SRMVc
71463,Oakdale,Zip Code Area,LA,Louisiana,p58,SRMVc
71465,Olla,Zip Code Area,LA,Louisiana,p58,SRMVc
71466,Otis,Zip Code Area,LA,Louisiana,p58,SRMVc
71467,Pollock,Zip Code Area,LA,Louisiana,p58,SRMVc
71468,Provencal,Zip Code Area,LA,Louisiana,p58,SRMVc
71469,Robeline,Zip Code Area,LA,Louisiana,p58,SRMVc
71471,Saint Maurice,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71472,Sieper,Zip Code Area,LA,Louisiana,p58,SRMVc
71473,Sikes,Zip Code Area,LA,Louisiana,p58,SRMVc
71474,Simpson,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71475,Slagle,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71477,Tioga,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71479,Tullos,Zip Code Area,LA,Louisiana,p58,SRMVc
71480,Urania,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71483,Winnfield,Zip Code Area,LA,Louisiana,p58,SRMVc
71485,Woodworth,Zip Code Area,LA,Louisiana,p58,SRMVc
71486,Zwolle,Zip Code Area,LA,Louisiana,p58,SRMVc
71496,Leesville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
71497,Natchitoches,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
79821,Anthony,Zip Code Area,TX,Texas,p59,AZNMc
79835,Canutillo,Zip Code Area,TX,Texas,p59,AZNMc
79836,Clint,Zip Code Area,TX,Texas,p59,AZNMc
79838,Fabens,Zip Code Area,TX,Texas,p59,AZNMc
79849,San Elizario,Zip Code Area,TX,Texas,p59,AZNMc
79853,Tornillo,Zip Code Area,TX,Texas,p59,AZNMc
79901,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79902,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79903,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79904,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79905,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79906,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79907,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79908,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79910,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79911,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79912,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79913,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79914,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79915,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79916,Fort Bliss,Zip Code Area,TX,Texas,p59,AZNMc
79917,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79918,Fort Bliss,Zip Code Area,TX,Texas,p59,AZNMc
79920,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79922,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79923,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79924,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79925,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79926,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79927,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79928,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79929,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79930,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79931,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79932,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79934,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79935,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79936,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79937,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79938,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79940,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79941,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79942,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79943,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79944,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79945,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79946,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79947,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79948,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79949,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79950,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79951,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79952,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79953,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79954,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79955,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79958,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79960,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79961,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79968,El Paso,Zip Code Area,TX,Texas,p59,AZNMc
79976,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79978,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
79980,El Paso,Post Office or large volume customer,TX,Texas,p59,AZNMc
