Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
NJ, 00307	0.0835455	0.0721012	0.0193044	0.0226166	0.0196999	0.0346046	0.000321329	0.0283758	0.719431	2108	40457	0.000303094
NJ, 00308	0.0417788	0.0259604	0.0167599	0.0264446	0.0149037	0.0299688	0.00145271	0.0295115	0.81322	2070	37172	0.000276535
NJ, 00400	0.33519	0.194916	0.0734856	0.0515043	0.0478039	0.0932548	0.00136755	0.0375271	0.164951	2183	49724	0.000371795
NJ, 00501	0.288753	0.0977506	0.105677	0.0693659	0.0625536	0.0642674	0.00413453	0.0426949	0.264803	2031	46680	0.000355341
NJ, 00502	0.208549	0.0371728	0.0254835	0.0466579	0.0275143	0.0467074	0.00723148	0.0533941	0.547289	1740	40379	0.000301098
NJ, 00503	0.0406427	0.0148948	0.0136973	0.0173149	0.0281181	0.0550635	0.000274444	0.0705571	0.759437	1967	40081	0.000297728
NJ, 00601	0.149602	0.13976	0.110998	0.0706571	0.0808032	0.352265	0.000959766	0.047516	0.0474399	3285	65641	0.000478323
NJ, 00602	0.340238	0.115249	0.101709	0.057383	0.114152	0.078471	0.00107525	0.0853174	0.106405	1841	45571	0.000337964
NJ, 00701	0.211705	0.104248	0.0908552	0.0871582	0.122105	0.211147	0.00102888	0.0490374	0.122716	2231	57344	0.000420245
NJ, 00702	0.121829	0.17967	0.168835	0.0966554	0.13208	0.228281	0.00201129	0.0336404	0.036998	2890	61652	0.000451299
NJ, 00703	0.348845	0.130559	0.0817272	0.0589609	0.0628003	0.0808589	0.00304837	0.0614111	0.171789	2583	51831	0.000384654
NJ, 00800	0.0405182	0.0367171	0.0337519	0.0302693	0.0172939	0.00803996	0.00411948	0.0868276	0.742463	3163	50249	0.000374391
NJ, 00901	0.0303599	0.0558467	0.0292588	0.0411663	0.0236517	0.0310735	0.00632073	0.184219	0.598104	2356	49045	0.000360965
NJ, 00902	0.0179778	0.0426462	0.106456	0.113647	0.0353412	0.0455363	0.0179096	0.198052	0.422434	2011	43943	0.000327664
NJ, 00903	0.0458948	0.0296228	0.0373104	0.0569906	0.0293665	0.0295203	0.000794383	0.123975	0.646525	2115	39024	0.000290005
NJ, 00904	0.0687874	0.0397576	0.0866175	0.136234	0.051305	0.0448484	0.00558742	0.0721895	0.494673	2319	40269	0.000303726
NJ, 00905	0.0803067	0.0272273	0.0579695	0.0856044	0.0439101	0.0444195	0.0162243	0.0354287	0.608909	1854	39262	0.000292572
NJ, 00906	0.121647	0.0778821	0.0514783	0.0641465	0.0452751	0.0834609	0.000302103	0.0689398	0.486869	2452	49652	0.000365077
NJ, 00907	0.153227	0.0642965	0.0527345	0.110718	0.0653363	0.0435245	0.00141121	0.0972989	0.411453	1905	40391	0.000303217
NJ, 01001	0.0146141	0.0328266	0.0368412	0.041737	0.0190448	0.0144917	0.00604636	0.173264	0.661134	2275	40851	0.000306736
NJ, 01002	0.0136893	0.039607	0.0413505	0.0716978	0.0303002	0.0608124	0.000589039	0.187715	0.554239	1840	42442	0.000305255
NJ, 01003	0.104689	0.0639508	0.0502487	0.0397246	0.0340134	0.0545551	0	0.0810612	0.571758	2175	43424	0.000328077
NJ, 01101	0.029914	0.0318222	0.0404572	0.0370842	0.0446012	0.0797001	0.00738214	0.0916696	0.637369	2704	51882	0.000390075
NJ, 01102	0.0298888	0.0168356	0.0627194	0.0514215	0.00855377	0.0341904	0.0108529	0.11204	0.673498	2013	40450	0.000301624
NJ, 01103	0.0523528	0.0591411	0.0597655	0.086939	0.061095	0.11234	0.00620417	0.0662517	0.495911	2699	49644	0.000368448
NJ, 01104	0.0265723	0.028703	0.0328909	0.029854	0.0206456	0.0609081	0.00502057	0.0816027	0.713803	2233	40832	0.000308876
NJ, 01105	0.0324249	0.0367749	0.0259117	0.042136	0.0124151	0.0568083	0.0145077	0.056291	0.72273	2090	42529	0.000316082
NJ, 01106	0.0100455	0.0116186	0.0271285	0.00532634	0.00110391	0.0101559	0.0246723	0.0964537	0.813495	1868	36235	0.000268287
NJ, 01201	0.0333405	0.0124058	0.0134084	0.00890327	0.00548099	0.012379	0.0166168	0.0339019	0.863563	4068	74804	0.000540515
NJ, 01202	0.0291741	0.0300265	0.0297068	0.0248238	0.0172594	0.00861196	0.00525596	0.0216276	0.833514	3091	56317	0.000422743
NJ, 01203	0.0235931	0.0293074	0.0356926	0.032684	0.031342	0.0540476	0.0228139	0.217749	0.552771	1921	46200	0.00034951
NJ, 01204	0.0206569	0.0522746	0.0202545	0.0149849	0.0101751	0.0389568	0.0676235	0.149312	0.625762	2273	52186	0.000384858
NJ, 01205	0.0188511	0.0150028	0.0176427	0.0204685	0.0168619	0.00847741	0.00314185	0.0561071	0.843447	3177	53790	0.000408045
NJ, 01301	0.207942	0.275105	0.096436	0.0694306	0.0654631	0.144179	0.00118357	0.0585284	0.081733	2244	59988	0.000438995
NJ, 01302	0.172027	0.27728	0.0625602	0.046053	0.0448181	0.150834	0.000508471	0.129642	0.116277	2409	55067	0.000393093
NJ, 01401	0.175589	0.111271	0.0480983	0.057691	0.0704513	0.0623863	0.00155011	0.043785	0.429178	2302	44513	0.000328761
NJ, 01402	0.169781	0.155492	0.0521203	0.0692339	0.102094	0.162547	0.00157205	0.0379464	0.249214	3538	78242	0.000613548
NJ, 01403	0.0789744	0.0621368	0.0382914	0.0369281	0.0549138	0.0751716	0.000741432	0.0345124	0.61833	2271	41811	0.000308163
NJ, 01404	0.0629825	0.0501685	0.0240363	0.0173772	0.0248322	0.0553153	0.000371422	0.0769374	0.687979	1823	37693	0.000277408
NJ, 01501	0.0549754	0.0228462	0.0346592	0.0337651	0.0316156	0.0711256	0.00428009	0.0661987	0.680534	2340	52569	0.00038608
NJ, 01502	0.0234447	0.0305425	0.0363132	0.0781357	0.0391684	0.016548	0.00303615	0.0614469	0.711364	2557	49734	0.00036898
NJ, 01503	0.0328376	0.0314303	0.029249	0.0645729	0.064221	0.0493737	0.00025801	0.104705	0.623352	2260	42634	0.000325283
NJ, 01504	0.0594397	0.0403496	0.0444197	0.0531796	0.0397917	0.0566712	0.000309905	0.0966282	0.60921	2607	48402	0.000354026
NJ, 01600	0.0212151	0.022588	0.0380244	0.0191878	0.00723134	0.0132814	0.0212949	0.0567971	0.80038	3790	62644	0.000467181
NJ, 01700	0.05423	0.0354276	0.0489961	0.0361093	0.0162734	0.017351	0.0117652	0.112198	0.667649	2754	45473	0.000340208
NJ, 01800	0.337983	0.13837	0.0770823	0.0681951	0.108424	0.0856995	0.00161994	0.0494308	0.133195	1928	44446	0.000333408
NJ, 01901	0.151617	0.0668527	0.0214132	0.0233667	0.0295319	0.0372193	0.00281619	0.0385386	0.628644	1772	39415	0.000299477
NJ, 01902	0.0485691	0.0526356	0.0252122	0.0243481	0.0379962	0.0467646	0.00139785	0.0500178	0.713059	1930	39346	0.000295904
NJ, 01903	0.130374	0.0591489	0.028616	0.0309163	0.0513993	0.0561093	0.00361466	0.0547675	0.585054	1575	36518	0.000268655
NJ, 01904	0.166522	0.0534694	0.0294387	0.0355757	0.0490724	0.0778057	0.000987561	0.0443462	0.542783	2052	42529	0.000312193
NJ, 02001	0.037974	0.0422629	0.0512582	0.04213	0.0254678	0.0245569	0.00153718	0.170873	0.60394	3008	52694	0.000391711
NJ, 02002	0.0200325	0.0476005	0.0701604	0.050518	0.037553	0.0338867	0.00262107	0.163864	0.573764	3565	64096	0.000480238
NJ, 02003	0.00884645	0.0203117	0.0144992	0.0175172	0.00974067	0.0114014	0.0324317	0.130669	0.754583	3621	62624	0.000461404
NJ, 02101	0.0632171	0.036252	0.0274024	0.0367517	0.0249245	0.0613847	0.0148673	0.391067	0.344133	2066	48025	0.000369222
NJ, 02102	0.0489273	0.0483647	0.0483272	0.0588666	0.0424574	0.0759508	0.00249419	0.0920599	0.582552	3122	53324	0.000398887
NJ, 02103	0.0270875	0.0226836	0.0346021	0.0607983	0.040439	0.0195554	0.012635	0.147041	0.635158	2747	57222	0.000427159
NJ, 02104	0.0134506	0.0229019	0.0263961	0.0324794	0.0336371	0.117877	0.00286274	0.086282	0.664113	2540	47507	0.000349599
NJ, 02201	0.0298289	0.0390421	0.0522148	0.0438581	0.0217578	0.033636	0.012811	0.0828432	0.684008	3005	52533	0.000384873
NJ, 02202	0.0261353	0.0200158	0.0204259	0.0231822	0.00867896	0.0182931	0.0315658	0.0730083	0.778695	3038	60952	0.000456665
NJ, 02301	0.0833299	0.0514691	0.0380076	0.0657296	0.0284391	0.102446	0.00225382	0.338913	0.289411	2073	48806	0.000365467
NJ, 02302	0.0148283	0.0283673	0.051738	0.115314	0.0323609	0.0399721	0.00334891	0.148033	0.566038	2466	55839	0.00041053
NJ, 02303	0.0414573	0.0236508	0.0395921	0.0679184	0.0230788	0.0293957	0.00477493	0.130888	0.639244	1706	40210	0.00030624
NJ, 02400	0.0478377	0.0339007	0.0279445	0.0298985	0.0194929	0.0399039	0.0654472	0.0480966	0.687478	2111	42477	0.000318025
NJ, 02500	0.0497763	0.0340663	0.0220132	0.0290141	0.012414	0.0346196	0.024852	0.0863687	0.706876	2982	41566	0.000311998
NJ, 02600	0.0644354	0.036812	0.0226087	0.0288937	0.0163429	0.0219592	0.0314918	0.25885	0.518607	6079	104694	0.000782462
NM, 00100	0.0143101	0.0264656	0.0199813	0.00595577	0.00432962	0.00412635	0.251911	0.0222579	0.650663	5608	49196	0.000358328
NM, 00200	0.0124161	0.0394943	0.0215515	0.0199869	0.00893353	0.00552667	0.347979	0.0135517	0.530561	1699	39626	0.000290881
NM, 00300	0.0280647	0.0248798	0.0194597	0.0139374	0.00752385	0.00374001	0.302503	0.0228491	0.577043	4299	68449	0.000500744
NM, 00400	0.0295604	0.0437303	0.0214933	0.0197006	0.0096119	0.00282254	0.15379	0.0268142	0.692476	2971	52435	0.000381186
NM, 00500	0.0216474	0.0348002	0.0348002	0.0324574	0.0209898	0.016674	0.13794	0.0630652	0.637625	5043	72988	0.000538607
NM, 00600	0.00394097	0.0255721	0.0192807	0.00397632	0.00286295	0.0132897	0.0833083	0.0320756	0.815693	3391	56585	0.000406804
NM, 00700	0.00668735	0.00859474	0.00712398	0.00521659	0.00654947	0.00163162	0.240285	0.0199012	0.70401	1826	43515	0.000314197
NM, 00801	0.0038853	0.0455678	0.0842519	0.0717513	0.0361291	0.0731027	0.0389375	0.0657545	0.58062	1873	47358	0.000352969
NM, 00802	0.015114	0.0739612	0.0402405	0.0358587	0.040177	0.0891175	0.00643509	0.0407273	0.658369	2324	47241	0.000359349
NM, 00803	0.0327828	0.136322	0.0424284	0.0519691	0.0505401	0.064851	0.0873576	0.0603959	0.473354	1698	47586	0.000352901
NM, 00804	0.0483164	0.0549934	0.032566	0.0462682	0.0461658	0.0598886	0.0591103	0.0662174	0.586474	1975	48824	0.000360633
NM, 00805	0.011317	0.0278805	0.0312173	0.0441425	0.0165233	0.0344134	0.00832194	0.0449465	0.781237	2014	49748	0.000357661
NM, 00806	0.013555	0.00785797	0.0220514	0.00866832	0.00385532	0.0238686	0.155072	0.0164281	0.748643	1395	40723	0.000291437
NM, 00900	0.0119025	0.0169562	0.0133489	0.00677901	0.0152833	0.011432	0.370266	0.00646533	0.547566	2746	57383	0.000420454
NM, 01001	0.0125168	0.0272687	0.0169374	0.00571202	0.00235931	0.0021358	0.352456	0.0104555	0.570158	1405	40266	0.00027749
NM, 01002	0.0373076	0.0642859	0.0661124	0.0559929	0.0252567	0.0253196	0.129139	0.0418215	0.554765	1443	47631	0.000353975
NM, 01100	0.0175693	0.0272739	0.0180876	0.010793	0.00765742	0.0105597	0.217919	0.0261726	0.663967	2969	77180	0.000565677
NM, 01200	0.0175048	0.0303013	0.033642	0.0115071	0.0157074	0.0167429	0.198531	0.0104716	0.665592	1945	51186	0.000366083
NV, 00101	0.0187872	0.0711765	0.115726	0.0800794	0.0656619	0.115189	0.0410328	0.044129	0.448218	4082	85590	0.000619663
NV, 00102	0.0192863	0.0390632	0.0421015	0.0157763	0.00598215	0.0123228	0.0519145	0.0552735	0.75828	2819	52991	0.000369183
NV, 00103	0.00690594	0.0475761	0.059568	0.0357884	0.0191529	0.0331689	0.077275	0.0374043	0.68316	2857	58790	0.000420265
NV, 00200	0.0268687	0.0373478	0.0319795	0.0120787	0.0322371	0.0192094	0.111542	0.0379443	0.690793	4301	73766	0.000538202
NV, 00300	0.0159102	0.038242	0.0252109	0.00993916	0.0119045	0.00866234	0.281601	0.0215933	0.586936	4031	79886	0.000577559
NV, 00401	0.0043265	0.0509768	0.0687121	0.0416137	0.017851	0.0531235	0.011064	0.0338689	0.718464	2805	60557	0.000419688
NV, 00402	0.00138779	0.0219667	0.0272205	0.0250595	0.00874306	0.0173473	0.00529342	0.0259318	0.86705	2561	50440	0.000368831
NV, 00403	0.0209473	0.0608896	0.0501991	0.0340083	0.019181	0.0111399	0.0153231	0.0279194	0.760392	3284	64543	0.000469351
NV, 00404	0.0117733	0.0830935	0.0655469	0.0664539	0.036663	0.0305409	0.0866168	0.0764656	0.542846	3202	57333	0.000422375
NV, 00405	0.0340976	0.109706	0.0967476	0.090396	0.0657569	0.133185	0.0409604	0.0401738	0.388976	2960	50854	0.000377808
NV, 00406	0.00618027	0.103648	0.137914	0.084505	0.0430671	0.0551266	0.0087303	0.0430317	0.517797	2638	56470	0.000420551
NV, 00407	0.0111593	0.0709774	0.0947121	0.0402753	0.0114	0.0366641	0.0106919	0.0709208	0.653199	3681	70614	0.000518482
NV, 00408	0.00743987	0.0635211	0.113353	0.0767076	0.0281073	0.042279	0.0228532	0.0489492	0.59679	4442	97448	0.000685377
NV, 00409	0.0184324	0.132949	0.140826	0.123066	0.0755673	0.276273	0.0156087	0.0610903	0.156188	4669	89245	0.000666911
NV, 00410	0.0106987	0.0752555	0.113546	0.0701876	0.0392673	0.0398635	0.120435	0.0321128	0.498634	2981	60381	0.000445383
NV, 00411	0.00800119	0.0558889	0.0762601	0.0382843	0.0128178	0.0468229	0.00505548	0.0585958	0.698273	4595	100485	0.000703701
NV, 00412	0.00705102	0.038828	0.0487346	0.0395182	0.0107863	0.0259034	0.048491	0.058939	0.721749	3522	73890	0.00049871
NV, 00413	0.00479219	0.0459695	0.0737465	0.0726224	0.0359266	0.0935512	0.0123355	0.0285757	0.63248	2926	67610	0.000489784
NY, 00100	0.0445351	0.0457758	0.0242509	0.0109035	0.0139677	0.0242133	0.114186	0.0118622	0.710306	4314	53194	0.000392386
NY, 00200	0.0491319	0.0412712	0.0375305	0.0126366	0.00833214	0.0123701	0.108922	0.0148605	0.714945	8091	97574	0.000719165
NY, 00300	0.0762828	0.050548	0.0363484	0.0106712	0.015222	0.0113193	0.0539178	0.0251732	0.720517	4514	69439	0.000510758
NY, 00401	0.0719708	0.0307888	0.0191899	0.0110894	0.0111234	0.0141123	0.101554	0.0100365	0.730135	4181	58885	0.000434979
NY, 00402	0.178393	0.0805012	0.0425903	0.0271969	0.0238724	0.0506223	0.0309824	0.0217072	0.544134	3719	71589	0.000534885
NY, 00403	0.0596575	0.0505894	0.0268032	0.00788225	0.0117885	0.00493513	0.119524	0.00849261	0.710327	5562	57344	0.000420656
NY, 00500	0.0465445	0.0655801	0.0428564	0.0141048	0.0175814	0.0211242	0.131398	0.0553088	0.605502	5897	75648	0.000555603
NY, 00600	0.0541175	0.0377172	0.0312597	0.014731	0.0103832	0.0187118	0.152318	0.0119059	0.668856	3530	54511	0.000403007
NY, 00701	0.187459	0.0879933	0.0751489	0.0463045	0.0569221	0.113579	0.00433552	0.0433994	0.384858	3702	67812	0.000492373
NY, 00702	0.0241376	0.018939	0.0534553	0.0616114	0.0348837	0.0218781	0.0139057	0.0541533	0.717036	2693	54438	0.000399794
NY, 00703	0.0429268	0.0429268	0.0561668	0.0367984	0.0185988	0.028062	0.00957729	0.0353733	0.72957	4214	70166	0.000526491
NY, 00704	0.0567905	0.0396139	0.0186662	0.015706	0.0103513	0.0190622	0.091521	0.0174595	0.730829	4626	53037	0.000389849
NY, 00800	0.0488497	0.042707	0.0294062	0.0106853	0.0167077	0.00349295	0.0879777	0.0202522	0.739921	4132	58117	0.000432764
NY, 00901	0.0131914	0.0333575	0.0712974	0.0231481	0.014118	0.0310157	0.0134778	0.0690399	0.731354	2814	59357	0.000433073
NY, 00902	0.177719	0.10817	0.0841658	0.0331847	0.0473503	0.0873262	0.00112873	0.0494761	0.411479	2868	53157	0.000393385
NY, 00903	0.165179	0.0819584	0.0439965	0.0343241	0.0424772	0.0950119	0.0023967	0.0628277	0.471828	2126	46731	0.000340777
NY, 00904	0.0114768	0.0656392	0.0717894	0.0132157	0.0135452	0.0394824	0.00305682	0.0629668	0.718828	2537	54632	0.000416782
NY, 00905	0.0344786	0.0484326	0.0606901	0.0346937	0.0148141	0.0116601	0.0234636	0.0455653	0.726202	2176	41852	0.000311735
NY, 00906	0.0207343	0.0439911	0.0900611	0.0307549	0.0190295	0.0490776	0.00464304	0.065848	0.67586	3279	72151	0.000539433
NY, 01000	0.0655911	0.0481287	0.0307789	0.0103423	0.0131813	0.0083369	0.0824677	0.0173723	0.723801	3236	44381	0.000331537
NY, 01101	0.112817	0.0617303	0.0485974	0.0252205	0.0192527	0.0436939	0.0139311	0.0172191	0.657538	2624	52616	0.000390568
NY, 01102	0.0577298	0.052139	0.0341939	0.0256716	0.0130661	0.00728689	0.0582323	0.0156836	0.735997	2476	47757	0.000353801
NY, 01201	0.110786	0.0314982	0.0421526	0.0211538	0.0149936	0.0395955	0.00501724	0.0224129	0.71239	2151	51622	0.000379032
NY, 01202	0.0524402	0.0798693	0.0841332	0.016834	0.0217439	0.0714338	0.00476226	0.0493946	0.619389	2256	54176	0.000391786
NY, 01203	0.0540742	0.040721	0.0327645	0.0117961	0.00987628	0.0172782	0.0386732	0.0244241	0.770392	2024	46880	0.000334488
NY, 01204	0.1685	0.0631449	0.0515761	0.0227538	0.00831415	0.0226827	0.0253688	0.0197408	0.617919	3819	70362	0.000533952
NY, 01205	0.389451	0.0612803	0.0264966	0.0156121	0.0252597	0.0412154	0.00538728	0.0284481	0.40685	3237	72764	0.000547067
NY, 01206	0.361899	0.0975234	0.0655583	0.0358214	0.0554289	0.0833319	0.00150827	0.0289485	0.26998	2596	58345	0.000436127
NY, 01207	0.0654063	0.0361123	0.0558258	0.0216808	0.00870467	0.0199965	0.0233113	0.0249552	0.744007	3815	74213	0.000540545
NY, 01300	0.0576629	0.0383252	0.0411034	0.0161001	0.0157501	0.00218751	0.0941068	0.0119657	0.722798	3793	45714	0.000340688
NY, 01400	0.0429033	0.0481252	0.0368007	0.0186476	0.019281	0.0259088	0.0813725	0.042517	0.684444	4344	64727	0.000476085
NY, 01500	0.0819013	0.0495897	0.0362916	0.0157125	0.01194	0.0172027	0.0776761	0.0111855	0.6985	4108	53015	0.000392341
NY, 01600	0.156193	0.0589644	0.0189895	0.0104547	0.0102076	0.0115002	0.0845309	0.0143324	0.634827	3571	52608	0.000389144
NY, 01700	0.176873	0.0694965	0.0516412	0.0350786	0.0208432	0.0362422	0.00530058	0.0236587	0.580866	3519	69615	0.000512221
NY, 01801	0.0761135	0.0933029	0.0540265	0.0574068	0.0264851	0.0452494	0.0338026	0.0702748	0.543338	2174	52067	0.000371953
NY, 01802	0.0484786	0.0372855	0.0338386	0.0146214	0.00924725	0.0206256	0.113265	0.0246655	0.697973	3139	53962	0.000393609
NY, 01900	0.142253	0.0750161	0.0633055	0.036337	0.0309953	0.0375697	0.0308858	0.0332279	0.55041	3810	73011	0.000538674
NY, 02001	0.253422	0.157807	0.0844234	0.0374669	0.0283743	0.103327	0.00413989	0.0439509	0.287089	2060	52900	0.000387445
NY, 02002	0.0967931	0.0690896	0.0544595	0.0440369	0.0204505	0.039852	0.0197963	0.0419275	0.613595	4365	88653	0.000651829
NY, 02100	0.0545089	0.039152	0.0217371	0.0120797	0.0119213	0.010829	0.0729688	0.0305395	0.746264	4203	63164	0.000466499
NY, 02201	0.150865	0.100605	0.0758949	0.047278	0.0353856	0.0402351	0.00752266	0.023956	0.518258	2956	58357	0.000437366
NY, 02202	0.0411264	0.0312434	0.0137228	0.00889672	0.012254	0.0120861	0.133367	0.0130303	0.734273	2997	47658	0.000349013
NY, 02203	0.0452142	0.0396803	0.0302356	0.00618314	0.0123508	0.00584307	0.16475	0.00751252	0.68823	5363	64692	0.000475215
NY, 02300	0.0989855	0.0712429	0.0775229	0.0527938	0.0327115	0.0620184	0.065584	0.0349428	0.504198	2042	43471	0.000316164
NY, 02401	0.108098	0.0613207	0.0476558	0.0245668	0.0125297	0.0344407	0.0383388	0.0198976	0.653152	2504	46689	0.000347414
NY, 02402	0.0447431	0.0242625	0.0160199	0.00640019	0.00735052	0.00802932	0.191133	0.0125095	0.689552	5316	51561	0.000378694
NY, 02500	0.0510085	0.0387824	0.0260707	0.00918066	0.0124616	0.00629699	0.14614	0.0194942	0.690565	7714	67969	0.000502674
NY, 02600	0.105344	0.0586887	0.0249095	0.0162318	0.0145465	0.0153596	0.0664055	0.0141178	0.684396	4800	67645	0.000500857
NY, 02701	0.0507042	0.0424597	0.0392481	0.0102187	0.0101214	0.00600609	0.0911897	0.0177541	0.732298	3741	71927	0.000529292
NY, 02702	0.0745381	0.0596618	0.0417038	0.0308477	0.0184429	0.0217748	0.052998	0.0351808	0.664852	3096	63927	0.000472144
NY, 02801	0.0441538	0.0405769	0.038003	0.0133427	0.00946289	0.0136266	0.056607	0.0385329	0.745694	3156	52838	0.000390591
NY, 02802	0.0812792	0.0899913	0.0729643	0.0442819	0.0275787	0.0434284	0.0213242	0.0640462	0.555106	3164	67951	0.000502869
NY, 02901	0.0892131	0.0892741	0.051005	0.0338542	0.0276082	0.0495199	0.0180868	0.0602824	0.581156	2076	49152	0.000356271
NY, 02902	0.0500568	0.0510308	0.0584774	0.0428942	0.0218124	0.0288126	0.0334388	0.0518627	0.661614	2280	49284	0.000363664
NY, 02903	0.0286059	0.053173	0.0860184	0.0524813	0.0204838	0.0121831	0.0159095	0.0915521	0.639593	2184	44816	0.000329166
NY, 03001	0.0485841	0.0632836	0.0416126	0.0200767	0.0129431	0.0300476	0.0234003	0.123487	0.636565	1793	37008	0.000271326
NY, 03002	0.0715532	0.069782	0.0742361	0.032195	0.0313876	0.0585814	0.00729338	0.0435258	0.611445	1791	38391	0.000291632
NY, 03003	0.100851	0.133476	0.112341	0.0672234	0.0399392	0.0682914	0.00275108	0.087549	0.387578	1631	30897	0.000222616
NY, 03101	0.0374891	0.0417322	0.0232123	0.0139773	0.0170972	0.00876076	0.00891052	0.0919506	0.75687	1910	40065	0.000297938
NY, 03102	0.101807	0.0709983	0.0607644	0.0456266	0.0382176	0.0654549	0.00271841	0.076826	0.537587	2602	56283	0.000407716
NY, 03103	0.0366337	0.0300687	0.0280782	0.0190633	0.0152162	0.033399	0.00220108	0.0989913	0.736348	2372	52247	0.000385031
NY, 03104	0.123051	0.0778042	0.0522338	0.0240494	0.0487167	0.133365	0.00118821	0.0579848	0.481606	1814	42080	0.0003172
NY, 03105	0.0519311	0.0760042	0.0515526	0.0556708	0.0701449	0.19643	0.00178655	0.0529455	0.443534	3203	66049	0.000478173
NY, 03106	0.101768	0.131863	0.0678292	0.0524616	0.117604	0.255616	0.00199643	0.0279007	0.24296	3275	81145	0.000615132
NY, 03107	0.105703	0.0992415	0.0514972	0.0519465	0.122182	0.198219	0.00206147	0.0423395	0.32681	3369	75674	0.000563366
NY, 03201	0.0550305	0.0282166	0.0206508	0.0286996	0.064482	0.0984707	0.00142578	0.0605496	0.642474	2870	43485	0.000324616
NY, 03202	0.0907656	0.0207068	0.018507	0.0234326	0.00796232	0.032734	0.0035149	0.0617139	0.740663	2601	41822	0.000305422
NY, 03203	0.0406924	0.0199873	0.018745	0.0171162	0.00240179	0.0133617	0	0.0185517	0.869144	1808	36223	0.000263971
NY, 03204	0.0651182	0.0180712	0.0194117	0.0146426	0.0245676	0.0660205	0.0013663	0.0113428	0.779459	2149	38791	0.000287422
NY, 03205	0.103775	0.0181058	0.0128021	0.013403	0.0110777	0.0174004	0.00133246	0.0182626	0.803841	1987	38275	0.000284584
NY, 03206	0.0682209	0.0347715	0.0307831	0.0479045	0.0593848	0.164537	0.00207131	0.0248336	0.567494	2018	45382	0.000331575
NY, 03207	0.0236549	0.00383162	0.00729072	0.0224842	0.0107232	0.0182534	0.00462988	0.016444	0.892688	1887	37582	0.000283293
NY, 03208	0.0230357	0.00767856	0.00871076	0.0198384	0.01362	0.00881146	0.00231616	0.0177991	0.89819	2131	39721	0.000288458
NY, 03209	0.0180338	0.00888787	0.00237966	0.0093466	0.0119556	0.00553342	0.00192093	0.0134178	0.928524	1717	34879	0.000262777
NY, 03210	0.0567574	0.0189982	0.0210535	0.0223973	0.0385761	0.0651366	0.00189718	0.027799	0.747385	1814	37951	0.000283826
