Dependency=CEC Climate Zone	Dependency=County	Option=North-Central	Option=Northern	Option=South-Central	Option=Southern	Option=Void	source_count	source_weight	sampling_probability
10	IL, Warren County	0	0	0	0	1	1	1	0
11	IL, Warren County	0	0	0	0	1	1	1	0
12	IL, Warren County	0	0	0	0	1	1	1	0
13	IL, Warren County	0	0	0	0	1	1	1	0
14	IL, Warren County	0	0	0	0	1	1	1	0
15	IL, Warren County	0	0	0	0	1	1	1	0
16	IL, Warren County	0	0	0	0	1	1	1	0
2	IL, Warren County	0	0	0	0	1	1	1	0
3	IL, Warren County	0	0	0	0	1	1	1	0
4	IL, Warren County	0	0	0	0	1	1	1	0
5	IL, Warren County	0	0	0	0	1	1	1	0
6	IL, Warren County	0	0	0	0	1	1	1	0
7	IL, Warren County	0	0	0	0	1	1	1	0
8	IL, Warren County	0	0	0	0	1	1	1	0
9	IL, Warren County	0	0	0	0	1	1	1	0
None	IL, Warren County	0	1	0	0	0	1	1	5.71927e-05
1	IL, Washington County	0	0	0	0	1	1	1	0
10	IL, Washington County	0	0	0	0	1	1	1	0
11	IL, Washington County	0	0	0	0	1	1	1	0
12	IL, Washington County	0	0	0	0	1	1	1	0
13	IL, Washington County	0	0	0	0	1	1	1	0
14	IL, Washington County	0	0	0	0	1	1	1	0
15	IL, Washington County	0	0	0	0	1	1	1	0
16	IL, Washington County	0	0	0	0	1	1	1	0
2	IL, Washington County	0	0	0	0	1	1	1	0
3	IL, Washington County	0	0	0	0	1	1	1	0
4	IL, Washington County	0	0	0	0	1	1	1	0
5	IL, Washington County	0	0	0	0	1	1	1	0
6	IL, Washington County	0	0	0	0	1	1	1	0
7	IL, Washington County	0	0	0	0	1	1	1	0
8	IL, Washington County	0	0	0	0	1	1	1	0
9	IL, Washington County	0	0	0	0	1	1	1	0
None	IL, Washington County	1	0	0	0	0	1	1	4.88679e-05
1	IL, Wayne County	0	0	0	0	1	1	1	0
10	IL, Wayne County	0	0	0	0	1	1	1	0
11	IL, Wayne County	0	0	0	0	1	1	1	0
12	IL, Wayne County	0	0	0	0	1	1	1	0
13	IL, Wayne County	0	0	0	0	1	1	1	0
14	IL, Wayne County	0	0	0	0	1	1	1	0
15	IL, Wayne County	0	0	0	0	1	1	1	0
16	IL, Wayne County	0	0	0	0	1	1	1	0
2	IL, Wayne County	0	0	0	0	1	1	1	0
3	IL, Wayne County	0	0	0	0	1	1	1	0
4	IL, Wayne County	0	0	0	0	1	1	1	0
5	IL, Wayne County	0	0	0	0	1	1	1	0
6	IL, Wayne County	0	0	0	0	1	1	1	0
7	IL, Wayne County	0	0	0	0	1	1	1	0
8	IL, Wayne County	0	0	0	0	1	1	1	0
9	IL, Wayne County	0	0	0	0	1	1	1	0
None	IL, Wayne County	1	0	0	0	0	1	1	5.88265e-05
1	IL, White County	0	0	0	0	1	1	1	0
10	IL, White County	0	0	0	0	1	1	1	0
11	IL, White County	0	0	0	0	1	1	1	0
12	IL, White County	0	0	0	0	1	1	1	0
13	IL, White County	0	0	0	0	1	1	1	0
14	IL, White County	0	0	0	0	1	1	1	0
15	IL, White County	0	0	0	0	1	1	1	0
16	IL, White County	0	0	0	0	1	1	1	0
2	IL, White County	0	0	0	0	1	1	1	0
3	IL, White County	0	0	0	0	1	1	1	0
4	IL, White County	0	0	0	0	1	1	1	0
5	IL, White County	0	0	0	0	1	1	1	0
6	IL, White County	0	0	0	0	1	1	1	0
7	IL, White County	0	0	0	0	1	1	1	0
8	IL, White County	0	0	0	0	1	1	1	0
9	IL, White County	0	0	0	0	1	1	1	0
None	IL, White County	1	0	0	0	0	1	1	5.33064e-05
1	IL, Whiteside County	0	0	0	0	1	1	1	0
10	IL, Whiteside County	0	0	0	0	1	1	1	0
11	IL, Whiteside County	0	0	0	0	1	1	1	0
12	IL, Whiteside County	0	0	0	0	1	1	1	0
13	IL, Whiteside County	0	0	0	0	1	1	1	0
14	IL, Whiteside County	0	0	0	0	1	1	1	0
15	IL, Whiteside County	0	0	0	0	1	1	1	0
16	IL, Whiteside County	0	0	0	0	1	1	1	0
2	IL, Whiteside County	0	0	0	0	1	1	1	0
3	IL, Whiteside County	0	0	0	0	1	1	1	0
4	IL, Whiteside County	0	0	0	0	1	1	1	0
5	IL, Whiteside County	0	0	0	0	1	1	1	0
6	IL, Whiteside County	0	0	0	0	1	1	1	0
7	IL, Whiteside County	0	0	0	0	1	1	1	0
8	IL, Whiteside County	0	0	0	0	1	1	1	0
9	IL, Whiteside County	0	0	0	0	1	1	1	0
None	IL, Whiteside County	0	1	0	0	0	1	1	0.000191876
1	IL, Will County	0	0	0	0	1	1	1	0
10	IL, Will County	0	0	0	0	1	1	1	0
11	IL, Will County	0	0	0	0	1	1	1	0
12	IL, Will County	0	0	0	0	1	1	1	0
13	IL, Will County	0	0	0	0	1	1	1	0
14	IL, Will County	0	0	0	0	1	1	1	0
15	IL, Will County	0	0	0	0	1	1	1	0
16	IL, Will County	0	0	0	0	1	1	1	0
2	IL, Will County	0	0	0	0	1	1	1	0
3	IL, Will County	0	0	0	0	1	1	1	0
4	IL, Will County	0	0	0	0	1	1	1	0
5	IL, Will County	0	0	0	0	1	1	1	0
6	IL, Will County	0	0	0	0	1	1	1	0
7	IL, Will County	0	0	0	0	1	1	1	0
8	IL, Will County	0	0	0	0	1	1	1	0
9	IL, Will County	0	0	0	0	1	1	1	0
None	IL, Will County	0	1	0	0	0	1	1	0.00178996
1	IL, Williamson County	0	0	0	0	1	1	1	0
10	IL, Williamson County	0	0	0	0	1	1	1	0
11	IL, Williamson County	0	0	0	0	1	1	1	0
12	IL, Williamson County	0	0	0	0	1	1	1	0
13	IL, Williamson County	0	0	0	0	1	1	1	0
14	IL, Williamson County	0	0	0	0	1	1	1	0
15	IL, Williamson County	0	0	0	0	1	1	1	0
16	IL, Williamson County	0	0	0	0	1	1	1	0
2	IL, Williamson County	0	0	0	0	1	1	1	0
3	IL, Williamson County	0	0	0	0	1	1	1	0
4	IL, Williamson County	0	0	0	0	1	1	1	0
5	IL, Williamson County	0	0	0	0	1	1	1	0
6	IL, Williamson County	0	0	0	0	1	1	1	0
7	IL, Williamson County	0	0	0	0	1	1	1	0
8	IL, Williamson County	0	0	0	0	1	1	1	0
9	IL, Williamson County	0	0	0	0	1	1	1	0
None	IL, Williamson County	1	0	0	0	0	1	1	0.000229712
1	IL, Winnebago County	0	0	0	0	1	1	1	0
10	IL, Winnebago County	0	0	0	0	1	1	1	0
11	IL, Winnebago County	0	0	0	0	1	1	1	0
12	IL, Winnebago County	0	0	0	0	1	1	1	0
13	IL, Winnebago County	0	0	0	0	1	1	1	0
14	IL, Winnebago County	0	0	0	0	1	1	1	0
15	IL, Winnebago County	0	0	0	0	1	1	1	0
16	IL, Winnebago County	0	0	0	0	1	1	1	0
2	IL, Winnebago County	0	0	0	0	1	1	1	0
3	IL, Winnebago County	0	0	0	0	1	1	1	0
4	IL, Winnebago County	0	0	0	0	1	1	1	0
5	IL, Winnebago County	0	0	0	0	1	1	1	0
6	IL, Winnebago County	0	0	0	0	1	1	1	0
7	IL, Winnebago County	0	0	0	0	1	1	1	0
8	IL, Winnebago County	0	0	0	0	1	1	1	0
9	IL, Winnebago County	0	0	0	0	1	1	1	0
None	IL, Winnebago County	0	1	0	0	0	1	1	0.000936859
1	IL, Woodford County	0	0	0	0	1	1	1	0
10	IL, Woodford County	0	0	0	0	1	1	1	0
11	IL, Woodford County	0	0	0	0	1	1	1	0
12	IL, Woodford County	0	0	0	0	1	1	1	0
13	IL, Woodford County	0	0	0	0	1	1	1	0
14	IL, Woodford County	0	0	0	0	1	1	1	0
15	IL, Woodford County	0	0	0	0	1	1	1	0
16	IL, Woodford County	0	0	0	0	1	1	1	0
2	IL, Woodford County	0	0	0	0	1	1	1	0
3	IL, Woodford County	0	0	0	0	1	1	1	0
4	IL, Woodford County	0	0	0	0	1	1	1	0
5	IL, Woodford County	0	0	0	0	1	1	1	0
6	IL, Woodford County	0	0	0	0	1	1	1	0
7	IL, Woodford County	0	0	0	0	1	1	1	0
8	IL, Woodford County	0	0	0	0	1	1	1	0
9	IL, Woodford County	0	0	0	0	1	1	1	0
None	IL, Woodford County	0	1	0	0	0	1	1	0.00011446
1	IN, Adams County	0	0	0	0	1	1	1	0
10	IN, Adams County	0	0	0	0	1	1	1	0
11	IN, Adams County	0	0	0	0	1	1	1	0
12	IN, Adams County	0	0	0	0	1	1	1	0
13	IN, Adams County	0	0	0	0	1	1	1	0
14	IN, Adams County	0	0	0	0	1	1	1	0
15	IN, Adams County	0	0	0	0	1	1	1	0
16	IN, Adams County	0	0	0	0	1	1	1	0
2	IN, Adams County	0	0	0	0	1	1	1	0
3	IN, Adams County	0	0	0	0	1	1	1	0
4	IN, Adams County	0	0	0	0	1	1	1	0
5	IN, Adams County	0	0	0	0	1	1	1	0
6	IN, Adams County	0	0	0	0	1	1	1	0
7	IN, Adams County	0	0	0	0	1	1	1	0
8	IN, Adams County	0	0	0	0	1	1	1	0
9	IN, Adams County	0	0	0	0	1	1	1	0
None	IN, Adams County	0	1	0	0	0	1	1	9.77134e-05
1	IN, Allen County	0	0	0	0	1	1	1	0
10	IN, Allen County	0	0	0	0	1	1	1	0
11	IN, Allen County	0	0	0	0	1	1	1	0
12	IN, Allen County	0	0	0	0	1	1	1	0
13	IN, Allen County	0	0	0	0	1	1	1	0
14	IN, Allen County	0	0	0	0	1	1	1	0
15	IN, Allen County	0	0	0	0	1	1	1	0
16	IN, Allen County	0	0	0	0	1	1	1	0
2	IN, Allen County	0	0	0	0	1	1	1	0
3	IN, Allen County	0	0	0	0	1	1	1	0
4	IN, Allen County	0	0	0	0	1	1	1	0
5	IN, Allen County	0	0	0	0	1	1	1	0
6	IN, Allen County	0	0	0	0	1	1	1	0
7	IN, Allen County	0	0	0	0	1	1	1	0
8	IN, Allen County	0	0	0	0	1	1	1	0
9	IN, Allen County	0	0	0	0	1	1	1	0
None	IN, Allen County	0	1	0	0	0	1	1	0.0011527
1	IN, Bartholomew County	0	0	0	0	1	1	1	0
10	IN, Bartholomew County	0	0	0	0	1	1	1	0
11	IN, Bartholomew County	0	0	0	0	1	1	1	0
12	IN, Bartholomew County	0	0	0	0	1	1	1	0
13	IN, Bartholomew County	0	0	0	0	1	1	1	0
14	IN, Bartholomew County	0	0	0	0	1	1	1	0
15	IN, Bartholomew County	0	0	0	0	1	1	1	0
16	IN, Bartholomew County	0	0	0	0	1	1	1	0
2	IN, Bartholomew County	0	0	0	0	1	1	1	0
3	IN, Bartholomew County	0	0	0	0	1	1	1	0
4	IN, Bartholomew County	0	0	0	0	1	1	1	0
5	IN, Bartholomew County	0	0	0	0	1	1	1	0
6	IN, Bartholomew County	0	0	0	0	1	1	1	0
7	IN, Bartholomew County	0	0	0	0	1	1	1	0
8	IN, Bartholomew County	0	0	0	0	1	1	1	0
9	IN, Bartholomew County	0	0	0	0	1	1	1	0
None	IN, Bartholomew County	0	1	0	0	0	1	1	0.000250425
1	IN, Benton County	0	0	0	0	1	1	1	0
10	IN, Benton County	0	0	0	0	1	1	1	0
11	IN, Benton County	0	0	0	0	1	1	1	0
12	IN, Benton County	0	0	0	0	1	1	1	0
13	IN, Benton County	0	0	0	0	1	1	1	0
14	IN, Benton County	0	0	0	0	1	1	1	0
15	IN, Benton County	0	0	0	0	1	1	1	0
16	IN, Benton County	0	0	0	0	1	1	1	0
2	IN, Benton County	0	0	0	0	1	1	1	0
3	IN, Benton County	0	0	0	0	1	1	1	0
4	IN, Benton County	0	0	0	0	1	1	1	0
5	IN, Benton County	0	0	0	0	1	1	1	0
6	IN, Benton County	0	0	0	0	1	1	1	0
7	IN, Benton County	0	0	0	0	1	1	1	0
8	IN, Benton County	0	0	0	0	1	1	1	0
9	IN, Benton County	0	0	0	0	1	1	1	0
None	IN, Benton County	0	1	0	0	0	1	1	2.91595e-05
1	IN, Blackford County	0	0	0	0	1	1	1	0
10	IN, Blackford County	0	0	0	0	1	1	1	0
11	IN, Blackford County	0	0	0	0	1	1	1	0
12	IN, Blackford County	0	0	0	0	1	1	1	0
13	IN, Blackford County	0	0	0	0	1	1	1	0
14	IN, Blackford County	0	0	0	0	1	1	1	0
15	IN, Blackford County	0	0	0	0	1	1	1	0
16	IN, Blackford County	0	0	0	0	1	1	1	0
2	IN, Blackford County	0	0	0	0	1	1	1	0
3	IN, Blackford County	0	0	0	0	1	1	1	0
4	IN, Blackford County	0	0	0	0	1	1	1	0
5	IN, Blackford County	0	0	0	0	1	1	1	0
6	IN, Blackford County	0	0	0	0	1	1	1	0
7	IN, Blackford County	0	0	0	0	1	1	1	0
8	IN, Blackford County	0	0	0	0	1	1	1	0
9	IN, Blackford County	0	0	0	0	1	1	1	0
None	IN, Blackford County	0	1	0	0	0	1	1	4.47202e-05
1	IN, Boone County	0	0	0	0	1	1	1	0
10	IN, Boone County	0	0	0	0	1	1	1	0
11	IN, Boone County	0	0	0	0	1	1	1	0
12	IN, Boone County	0	0	0	0	1	1	1	0
13	IN, Boone County	0	0	0	0	1	1	1	0
14	IN, Boone County	0	0	0	0	1	1	1	0
15	IN, Boone County	0	0	0	0	1	1	1	0
16	IN, Boone County	0	0	0	0	1	1	1	0
2	IN, Boone County	0	0	0	0	1	1	1	0
3	IN, Boone County	0	0	0	0	1	1	1	0
4	IN, Boone County	0	0	0	0	1	1	1	0
5	IN, Boone County	0	0	0	0	1	1	1	0
6	IN, Boone County	0	0	0	0	1	1	1	0
7	IN, Boone County	0	0	0	0	1	1	1	0
8	IN, Boone County	0	0	0	0	1	1	1	0
9	IN, Boone County	0	0	0	0	1	1	1	0
None	IN, Boone County	0	1	0	0	0	1	1	0.000187147
1	IN, Brown County	0	0	0	0	1	1	1	0
10	IN, Brown County	0	0	0	0	1	1	1	0
11	IN, Brown County	0	0	0	0	1	1	1	0
12	IN, Brown County	0	0	0	0	1	1	1	0
13	IN, Brown County	0	0	0	0	1	1	1	0
14	IN, Brown County	0	0	0	0	1	1	1	0
15	IN, Brown County	0	0	0	0	1	1	1	0
16	IN, Brown County	0	0	0	0	1	1	1	0
2	IN, Brown County	0	0	0	0	1	1	1	0
3	IN, Brown County	0	0	0	0	1	1	1	0
4	IN, Brown County	0	0	0	0	1	1	1	0
5	IN, Brown County	0	0	0	0	1	1	1	0
6	IN, Brown County	0	0	0	0	1	1	1	0
7	IN, Brown County	0	0	0	0	1	1	1	0
8	IN, Brown County	0	0	0	0	1	1	1	0
9	IN, Brown County	0	0	0	0	1	1	1	0
None	IN, Brown County	1	0	0	0	0	1	1	6.34962e-05
1	IN, Carroll County	0	0	0	0	1	1	1	0
10	IN, Carroll County	0	0	0	0	1	1	1	0
11	IN, Carroll County	0	0	0	0	1	1	1	0
12	IN, Carroll County	0	0	0	0	1	1	1	0
13	IN, Carroll County	0	0	0	0	1	1	1	0
14	IN, Carroll County	0	0	0	0	1	1	1	0
15	IN, Carroll County	0	0	0	0	1	1	1	0
16	IN, Carroll County	0	0	0	0	1	1	1	0
2	IN, Carroll County	0	0	0	0	1	1	1	0
3	IN, Carroll County	0	0	0	0	1	1	1	0
4	IN, Carroll County	0	0	0	0	1	1	1	0
5	IN, Carroll County	0	0	0	0	1	1	1	0
6	IN, Carroll County	0	0	0	0	1	1	1	0
7	IN, Carroll County	0	0	0	0	1	1	1	0
8	IN, Carroll County	0	0	0	0	1	1	1	0
9	IN, Carroll County	0	0	0	0	1	1	1	0
None	IN, Carroll County	0	1	0	0	0	1	1	7.05006e-05
1	IN, Cass County	0	0	0	0	1	1	1	0
10	IN, Cass County	0	0	0	0	1	1	1	0
11	IN, Cass County	0	0	0	0	1	1	1	0
12	IN, Cass County	0	0	0	0	1	1	1	0
13	IN, Cass County	0	0	0	0	1	1	1	0
14	IN, Cass County	0	0	0	0	1	1	1	0
15	IN, Cass County	0	0	0	0	1	1	1	0
16	IN, Cass County	0	0	0	0	1	1	1	0
2	IN, Cass County	0	0	0	0	1	1	1	0
3	IN, Cass County	0	0	0	0	1	1	1	0
4	IN, Cass County	0	0	0	0	1	1	1	0
5	IN, Cass County	0	0	0	0	1	1	1	0
6	IN, Cass County	0	0	0	0	1	1	1	0
7	IN, Cass County	0	0	0	0	1	1	1	0
8	IN, Cass County	0	0	0	0	1	1	1	0
9	IN, Cass County	0	0	0	0	1	1	1	0
None	IN, Cass County	0	1	0	0	0	1	1	0.00012186
1	IN, Clark County	0	0	0	0	1	1	1	0
10	IN, Clark County	0	0	0	0	1	1	1	0
11	IN, Clark County	0	0	0	0	1	1	1	0
12	IN, Clark County	0	0	0	0	1	1	1	0
13	IN, Clark County	0	0	0	0	1	1	1	0
14	IN, Clark County	0	0	0	0	1	1	1	0
15	IN, Clark County	0	0	0	0	1	1	1	0
16	IN, Clark County	0	0	0	0	1	1	1	0
2	IN, Clark County	0	0	0	0	1	1	1	0
3	IN, Clark County	0	0	0	0	1	1	1	0
4	IN, Clark County	0	0	0	0	1	1	1	0
5	IN, Clark County	0	0	0	0	1	1	1	0
6	IN, Clark County	0	0	0	0	1	1	1	0
7	IN, Clark County	0	0	0	0	1	1	1	0
8	IN, Clark County	0	0	0	0	1	1	1	0
9	IN, Clark County	0	0	0	0	1	1	1	0
None	IN, Clark County	1	0	0	0	0	1	1	0.000365535
1	IN, Clay County	0	0	0	0	1	1	1	0
10	IN, Clay County	0	0	0	0	1	1	1	0
11	IN, Clay County	0	0	0	0	1	1	1	0
12	IN, Clay County	0	0	0	0	1	1	1	0
13	IN, Clay County	0	0	0	0	1	1	1	0
14	IN, Clay County	0	0	0	0	1	1	1	0
15	IN, Clay County	0	0	0	0	1	1	1	0
16	IN, Clay County	0	0	0	0	1	1	1	0
2	IN, Clay County	0	0	0	0	1	1	1	0
3	IN, Clay County	0	0	0	0	1	1	1	0
4	IN, Clay County	0	0	0	0	1	1	1	0
5	IN, Clay County	0	0	0	0	1	1	1	0
6	IN, Clay County	0	0	0	0	1	1	1	0
7	IN, Clay County	0	0	0	0	1	1	1	0
8	IN, Clay County	0	0	0	0	1	1	1	0
9	IN, Clay County	0	0	0	0	1	1	1	0
None	IN, Clay County	0	1	0	0	0	1	1	8.72551e-05
1	IN, Clinton County	0	0	0	0	1	1	1	0
10	IN, Clinton County	0	0	0	0	1	1	1	0
11	IN, Clinton County	0	0	0	0	1	1	1	0
12	IN, Clinton County	0	0	0	0	1	1	1	0
13	IN, Clinton County	0	0	0	0	1	1	1	0
14	IN, Clinton County	0	0	0	0	1	1	1	0
15	IN, Clinton County	0	0	0	0	1	1	1	0
16	IN, Clinton County	0	0	0	0	1	1	1	0
2	IN, Clinton County	0	0	0	0	1	1	1	0
3	IN, Clinton County	0	0	0	0	1	1	1	0
4	IN, Clinton County	0	0	0	0	1	1	1	0
5	IN, Clinton County	0	0	0	0	1	1	1	0
6	IN, Clinton County	0	0	0	0	1	1	1	0
7	IN, Clinton County	0	0	0	0	1	1	1	0
8	IN, Clinton County	0	0	0	0	1	1	1	0
9	IN, Clinton County	0	0	0	0	1	1	1	0
None	IN, Clinton County	0	1	0	0	0	1	1	9.89816e-05
1	IN, Crawford County	0	0	0	0	1	1	1	0
10	IN, Crawford County	0	0	0	0	1	1	1	0
11	IN, Crawford County	0	0	0	0	1	1	1	0
12	IN, Crawford County	0	0	0	0	1	1	1	0
13	IN, Crawford County	0	0	0	0	1	1	1	0
14	IN, Crawford County	0	0	0	0	1	1	1	0
15	IN, Crawford County	0	0	0	0	1	1	1	0
16	IN, Crawford County	0	0	0	0	1	1	1	0
2	IN, Crawford County	0	0	0	0	1	1	1	0
3	IN, Crawford County	0	0	0	0	1	1	1	0
4	IN, Crawford County	0	0	0	0	1	1	1	0
5	IN, Crawford County	0	0	0	0	1	1	1	0
6	IN, Crawford County	0	0	0	0	1	1	1	0
7	IN, Crawford County	0	0	0	0	1	1	1	0
8	IN, Crawford County	0	0	0	0	1	1	1	0
9	IN, Crawford County	0	0	0	0	1	1	1	0
None	IN, Crawford County	1	0	0	0	0	1	1	4.0804e-05
1	IN, Daviess County	0	0	0	0	1	1	1	0
10	IN, Daviess County	0	0	0	0	1	1	1	0
11	IN, Daviess County	0	0	0	0	1	1	1	0
12	IN, Daviess County	0	0	0	0	1	1	1	0
13	IN, Daviess County	0	0	0	0	1	1	1	0
14	IN, Daviess County	0	0	0	0	1	1	1	0
15	IN, Daviess County	0	0	0	0	1	1	1	0
16	IN, Daviess County	0	0	0	0	1	1	1	0
2	IN, Daviess County	0	0	0	0	1	1	1	0
3	IN, Daviess County	0	0	0	0	1	1	1	0
4	IN, Daviess County	0	0	0	0	1	1	1	0
5	IN, Daviess County	0	0	0	0	1	1	1	0
6	IN, Daviess County	0	0	0	0	1	1	1	0
7	IN, Daviess County	0	0	0	0	1	1	1	0
8	IN, Daviess County	0	0	0	0	1	1	1	0
9	IN, Daviess County	0	0	0	0	1	1	1	0
None	IN, Daviess County	1	0	0	0	0	1	1	9.31183e-05
1	IN, DeKalb County	0	0	0	0	1	1	1	0
10	IN, DeKalb County	0	0	0	0	1	1	1	0
11	IN, DeKalb County	0	0	0	0	1	1	1	0
12	IN, DeKalb County	0	0	0	0	1	1	1	0
13	IN, DeKalb County	0	0	0	0	1	1	1	0
14	IN, DeKalb County	0	0	0	0	1	1	1	0
15	IN, DeKalb County	0	0	0	0	1	1	1	0
16	IN, DeKalb County	0	0	0	0	1	1	1	0
2	IN, DeKalb County	0	0	0	0	1	1	1	0
3	IN, DeKalb County	0	0	0	0	1	1	1	0
4	IN, DeKalb County	0	0	0	0	1	1	1	0
5	IN, DeKalb County	0	0	0	0	1	1	1	0
6	IN, DeKalb County	0	0	0	0	1	1	1	0
7	IN, DeKalb County	0	0	0	0	1	1	1	0
8	IN, DeKalb County	0	0	0	0	1	1	1	0
9	IN, DeKalb County	0	0	0	0	1	1	1	0
None	IN, DeKalb County	0	1	0	0	0	1	1	0.000131625
1	IN, Dearborn County	0	0	0	0	1	1	1	0
10	IN, Dearborn County	0	0	0	0	1	1	1	0
11	IN, Dearborn County	0	0	0	0	1	1	1	0
12	IN, Dearborn County	0	0	0	0	1	1	1	0
13	IN, Dearborn County	0	0	0	0	1	1	1	0
14	IN, Dearborn County	0	0	0	0	1	1	1	0
15	IN, Dearborn County	0	0	0	0	1	1	1	0
16	IN, Dearborn County	0	0	0	0	1	1	1	0
2	IN, Dearborn County	0	0	0	0	1	1	1	0
3	IN, Dearborn County	0	0	0	0	1	1	1	0
4	IN, Dearborn County	0	0	0	0	1	1	1	0
5	IN, Dearborn County	0	0	0	0	1	1	1	0
6	IN, Dearborn County	0	0	0	0	1	1	1	0
7	IN, Dearborn County	0	0	0	0	1	1	1	0
8	IN, Dearborn County	0	0	0	0	1	1	1	0
9	IN, Dearborn County	0	0	0	0	1	1	1	0
None	IN, Dearborn County	1	0	0	0	0	1	1	0.000151065
1	IN, Decatur County	0	0	0	0	1	1	1	0
10	IN, Decatur County	0	0	0	0	1	1	1	0
11	IN, Decatur County	0	0	0	0	1	1	1	0
12	IN, Decatur County	0	0	0	0	1	1	1	0
13	IN, Decatur County	0	0	0	0	1	1	1	0
14	IN, Decatur County	0	0	0	0	1	1	1	0
15	IN, Decatur County	0	0	0	0	1	1	1	0
16	IN, Decatur County	0	0	0	0	1	1	1	0
2	IN, Decatur County	0	0	0	0	1	1	1	0
3	IN, Decatur County	0	0	0	0	1	1	1	0
4	IN, Decatur County	0	0	0	0	1	1	1	0
5	IN, Decatur County	0	0	0	0	1	1	1	0
6	IN, Decatur County	0	0	0	0	1	1	1	0
7	IN, Decatur County	0	0	0	0	1	1	1	0
8	IN, Decatur County	0	0	0	0	1	1	1	0
9	IN, Decatur County	0	0	0	0	1	1	1	0
None	IN, Decatur County	0	1	0	0	0	1	1	8.38385e-05
1	IN, Delaware County	0	0	0	0	1	1	1	0
10	IN, Delaware County	0	0	0	0	1	1	1	0
11	IN, Delaware County	0	0	0	0	1	1	1	0
12	IN, Delaware County	0	0	0	0	1	1	1	0
13	IN, Delaware County	0	0	0	0	1	1	1	0
14	IN, Delaware County	0	0	0	0	1	1	1	0
15	IN, Delaware County	0	0	0	0	1	1	1	0
16	IN, Delaware County	0	0	0	0	1	1	1	0
2	IN, Delaware County	0	0	0	0	1	1	1	0
3	IN, Delaware County	0	0	0	0	1	1	1	0
4	IN, Delaware County	0	0	0	0	1	1	1	0
5	IN, Delaware County	0	0	0	0	1	1	1	0
6	IN, Delaware County	0	0	0	0	1	1	1	0
7	IN, Delaware County	0	0	0	0	1	1	1	0
8	IN, Delaware County	0	0	0	0	1	1	1	0
9	IN, Delaware County	0	0	0	0	1	1	1	0
None	IN, Delaware County	0	1	0	0	0	1	1	0.000390928
1	IN, Dubois County	0	0	0	0	1	1	1	0
10	IN, Dubois County	0	0	0	0	1	1	1	0
11	IN, Dubois County	0	0	0	0	1	1	1	0
12	IN, Dubois County	0	0	0	0	1	1	1	0
13	IN, Dubois County	0	0	0	0	1	1	1	0
14	IN, Dubois County	0	0	0	0	1	1	1	0
15	IN, Dubois County	0	0	0	0	1	1	1	0
16	IN, Dubois County	0	0	0	0	1	1	1	0
2	IN, Dubois County	0	0	0	0	1	1	1	0
3	IN, Dubois County	0	0	0	0	1	1	1	0
4	IN, Dubois County	0	0	0	0	1	1	1	0
5	IN, Dubois County	0	0	0	0	1	1	1	0
6	IN, Dubois County	0	0	0	0	1	1	1	0
7	IN, Dubois County	0	0	0	0	1	1	1	0
8	IN, Dubois County	0	0	0	0	1	1	1	0
9	IN, Dubois County	0	0	0	0	1	1	1	0
None	IN, Dubois County	1	0	0	0	0	1	1	0.000131244
1	IN, Elkhart County	0	0	0	0	1	1	1	0
10	IN, Elkhart County	0	0	0	0	1	1	1	0
11	IN, Elkhart County	0	0	0	0	1	1	1	0
12	IN, Elkhart County	0	0	0	0	1	1	1	0
13	IN, Elkhart County	0	0	0	0	1	1	1	0
14	IN, Elkhart County	0	0	0	0	1	1	1	0
15	IN, Elkhart County	0	0	0	0	1	1	1	0
16	IN, Elkhart County	0	0	0	0	1	1	1	0
2	IN, Elkhart County	0	0	0	0	1	1	1	0
3	IN, Elkhart County	0	0	0	0	1	1	1	0
4	IN, Elkhart County	0	0	0	0	1	1	1	0
5	IN, Elkhart County	0	0	0	0	1	1	1	0
6	IN, Elkhart County	0	0	0	0	1	1	1	0
7	IN, Elkhart County	0	0	0	0	1	1	1	0
8	IN, Elkhart County	0	0	0	0	1	1	1	0
9	IN, Elkhart County	0	0	0	0	1	1	1	0
None	IN, Elkhart County	0	1	0	0	0	1	1	0.000581343
1	IN, Fayette County	0	0	0	0	1	1	1	0
10	IN, Fayette County	0	0	0	0	1	1	1	0
11	IN, Fayette County	0	0	0	0	1	1	1	0
12	IN, Fayette County	0	0	0	0	1	1	1	0
13	IN, Fayette County	0	0	0	0	1	1	1	0
14	IN, Fayette County	0	0	0	0	1	1	1	0
15	IN, Fayette County	0	0	0	0	1	1	1	0
16	IN, Fayette County	0	0	0	0	1	1	1	0
2	IN, Fayette County	0	0	0	0	1	1	1	0
3	IN, Fayette County	0	0	0	0	1	1	1	0
4	IN, Fayette County	0	0	0	0	1	1	1	0
5	IN, Fayette County	0	0	0	0	1	1	1	0
6	IN, Fayette County	0	0	0	0	1	1	1	0
7	IN, Fayette County	0	0	0	0	1	1	1	0
8	IN, Fayette County	0	0	0	0	1	1	1	0
9	IN, Fayette County	0	0	0	0	1	1	1	0
None	IN, Fayette County	0	1	0	0	0	1	1	8.07429e-05
1	IN, Floyd County	0	0	0	0	1	1	1	0
10	IN, Floyd County	0	0	0	0	1	1	1	0
11	IN, Floyd County	0	0	0	0	1	1	1	0
12	IN, Floyd County	0	0	0	0	1	1	1	0
13	IN, Floyd County	0	0	0	0	1	1	1	0
14	IN, Floyd County	0	0	0	0	1	1	1	0
