occupants,cooking_range,plug_loads,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks,ceiling_fan,clothes_dryer_exhaust,clothes_washer_power,dishwasher_power,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,vacancy
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,1.54E-02,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,3.83E-02,0.521362063,0.98076923,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,1,0,0,0,0,0,0.377155535,0.365384616,1,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,1,0,0,0,0,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,2.17E-02,0.277320246,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0.136879324,0.266227436,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,0.080778761,0.343877105,0.346153846,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0.193559062,0,0,0,0,5.04E-02,0.354969915,0.115384615,0.193559062,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0.193559046,0,0,0,0,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0.093608657,0,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0.374435539,0.213490097,0.69884702,0,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0,0,0,0,0,1.52E-02,0.743218259,0,0,0,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0,0,0,0,0,0,0.787589499,0,0,0,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0,0,0,0,0,7.76E-02,0.765403879,0,0,0,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0,0,0,0,2.08E-02,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0.090978645,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0.200548369,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0.133918196,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,0,0.277320246,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,5.11E-02,0.266227436,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,0,0.343877105,0,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0,0,0,0,0,0.082040041,0.354969915,0,0,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0,0,0,0,0,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0,5.95E-02,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0,0,0.69884702,0,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0,0,0,0,0,1.33E-02,0.743218259,0,0,0,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0,0,0,0,0,0,0.787589499,0,0,0,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0,0,0,0,0,0,0.765403879,0,0,0,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0,0,0,0,0,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0.293938289,0,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,3.45E-02,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0.756165331,0,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0.548801466,0,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,6.24E-02,0.277320246,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0,0.266227436,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,7.02E-03,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,1.92E-03,0.343877105,0,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0,0,0,0,0,0,0.354969915,0,0,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0,0,0,0,4.71E-03,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0,3.17E-02,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0,0.124047237,0.69884702,0,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0,0,1,0,0,0,0.743218259,0,0,1,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0,0,0,0,0,0,0.787589499,0,0,0,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0,0,0,0,0,0,0.765403879,0,0,0,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0,0,0,0,4.76E-02,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,6.14E-02,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,3.79E-03,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,6.39E-02,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,6.61E-02,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0.094050214,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0.508567667,0.253249237,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0.249849543,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,3.84E-03,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,0.573732077,0.277320246,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0,0.266227436,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,0.086208028,0.343877105,0,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0,0,0,0,0,6.28E-02,0.354969915,0,0,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0,0,0,0,0,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0,6.72E-02,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0,7.23E-03,0.69884702,0,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0,0,0,0,0,0.272114021,0.743218259,0,0,0,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0,0,0,0,0,0,0.787589499,0,0,0,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0,0,0,0,0,0,0.765403879,0,0,0,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0,0,0,0,0.138799255,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.366062725,1,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0.699756583,0,0,0,0,0,0.399341154,0.788461538,0.699756583,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0.699756599,0,0,0,1,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,1.34E-02,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0,0.255134626,0.98076923,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0.640548843,0,0,1,0,0,0.266227436,0.365384616,0.640548843,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0.640548864,0,0,0,0,0.277320246,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0.217768526,0.266227436,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,7.23E-02,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,1.51E-02,0.343877105,0,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0,0,0,0,0,0,0.354969915,0,0,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0,0,0,0,0,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0,0.19999936,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0,5.15E-02,0.69884702,0.461538461,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0.288955005,0,0,0,0,1.73E-02,0.743218259,0.461538461,0.288955005,0,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0.106684355,0.288954984,0,0,0,5.86E-02,0.787589499,0.461538461,0.106684355,0,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0.409362539,0.106684356,0,0,0,0,0.765403879,0,0.409362539,0,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0.409362433,0,0,0,6.01E-02,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,2.75E-02,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0.280998204,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,1,0,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,2.27E-02,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,9.28E-03,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0.238991008,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0.253078419,0,0,0,0.277320246,0,0,0.253078419,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.375843209,0.668708065,0.381861406,0.381861406,0.381861406,0,0,0,0.711147061,0,0,6.45E-02,0.266227436,0,0,0.711147061,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.303312063,0.668708065,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0.231971535,0.310598676,0,0,0,1,0.313442702,0.258015933,0.313442702,0.313442702,0
0.24,0.375843209,0.653847886,0.378918888,0.378918888,0.378918888,0,0,0,0,0,0,0,0.343877105,0,0,0,1,0.313442702,0.233442987,0.313442702,0.313442702,0
0.24,0.290124582,0.683568244,0.386740769,0.386740769,0.386740769,0,0,0,0,0,0,0.090266373,0.354969915,0,0,0,1,0.313442702,0.301018588,0.313442702,0.313442702,0
0.29,0.606624126,0.713288603,0.4168195,0.4168195,0.4168195,0,0,0,0,0,0,6.58E-03,0.432619584,0,0,0,1,0.323237786,0.362450953,0.323237786,0.323237786,0
0.55,0.989061076,0.77272932,0.500557333,0.500557333,0.500557333,0,0,0,0,0,0,0.218480797,0.587918922,0,0,0,1,0.440778799,0.675756014,0.440778799,0.440778799,0
0.9,0.771467639,0.787589499,0.655466146,0.655466146,0.655466146,0,0,0,0,0,0,0.55716977,0.69884702,0,0,0,1,0.558319813,0.989061076,0.558319813,0.558319813,0
0.9,0.39562443,0.743008961,0.8292251,0.8292251,0.8292251,0,0,0,0,0,0,0.138141404,0.743218259,0,0,0,1,0.646475572,0.706472197,0.646475572,0.646475572,0
0.9,0.230780918,0.698428423,0.905334314,0.905334314,0.905334314,0,0,0,0.395222894,0,0,0,0.787589499,0,0,0.395222894,1,0.744426417,0.430026555,0.744426417,0.744426417,0
1,0.164843513,0.668708065,0.820928473,0.820928473,0.820928473,0,0,0,0.875159534,0,0.693758647,0,0.765403879,0,0,0.875159534,1,0.793401839,0.270302406,0.793401839,0.793401839,0
1,0.105499848,0.594407169,0.509707126,0.509707126,0.509707126,0,0,0,0,0,0,0.113188702,0.654475781,0,0,0,1,0.842377261,0.116721493,0.842377261,0.842377261,0
1,0.072531146,0.534966452,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,8.80E-03,0.554640492,0,0,0,1,0.734631332,0.079862074,0.734631332,0.734631332,0
1,0.046156184,0.520106273,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443712394,0,0,0,1,0.636680488,0.043002655,0.636680488,0.636680488,0
1,0.046156184,0.490385914,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.430983715,0.024572946,0.430983715,0.430983715,0
1,0.026374962,0.475525735,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410433964,0,0,0,1,0.225286942,0.006143236,0.225286942,0.225286942,0
1,0.026374962,0.460665556,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0.186610143,0,0.399341154,0,0,0,1,0.186106604,0.006143236,0.186106604,0.186106604,0
1,0.046156184,0.475525735,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0.693643235,0,0.366062725,0,0,0,1,0.146926266,0.012286473,0.146926266,0.146926266,0
1,0.072531146,0.490385914,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,1.81E-03,0.399341154,0,0,0,1,0.156721351,0.043002655,0.156721351,0.156721351,0
1,0.164843513,0.549826631,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0.607184016,0.476990823,0,0,0,1,0.17631152,0.073718838,0.17631152,0.17631152,0
0.88,0.276937101,0.624127527,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,5.82E-02,0.521362063,0,0,0,1,0.254672195,0.178153858,0.254672195,0.254672195,0
0.41,0.303312063,0.638987707,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.377155535,0,0,0,1,0.323237786,0.282588879,0.323237786,0.323237786,0
0.24,0.316499544,0.638987707,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0.182268262,0.086756237,0.255134626,0,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
0.24,0.276937101,0.638987707,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.266227436,0,0,0,1,0.313442702,0.251872696,0.313442702,0.313442702,0
0.24,0.329687025,0.653847886,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,1.74E-02,0.277320246,0.461538461,0,0,1,0.323237786,0.270302406,0.323237786,0.323237786,0
