Dependency=Location	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
OR_Astoria.Rgnl.AP.727910	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Astoria.Rgnl.AP.727910	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Astoria.Rgnl.AP.727910	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Astoria.Rgnl.AP.727910	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Burns.Muni.AP.726830	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Burns.Muni.AP.726830	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Burns.Muni.AP.726830	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Burns.Muni.AP.726830	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Burns.Muni.AP.726830	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Burns.Muni.AP.726830	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Burns.Muni.AP.726830	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Eugene-Mahlon.Sweet.AP.726930	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Eugene-Mahlon.Sweet.AP.726930	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Eugene-Mahlon.Sweet.AP.726930	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Eugene-Mahlon.Sweet.AP.726930	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Eugene-Mahlon.Sweet.AP.726930	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Eugene-Mahlon.Sweet.AP.726930	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Eugene-Mahlon.Sweet.AP.726930	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Medford-Rogue.Valley.Intl.AP.725970	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Medford-Rogue.Valley.Intl.AP.725970	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Medford-Rogue.Valley.Intl.AP.725970	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Medford-Rogue.Valley.Intl.AP.725970	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Medford-Rogue.Valley.Intl.AP.725970	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Medford-Rogue.Valley.Intl.AP.725970	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Medford-Rogue.Valley.Intl.AP.725970	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_North.Bend.Muni.AP.726917	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_North.Bend.Muni.AP.726917	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_North.Bend.Muni.AP.726917	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_North.Bend.Muni.AP.726917	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_North.Bend.Muni.AP.726917	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_North.Bend.Muni.AP.726917	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_North.Bend.Muni.AP.726917	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Portland.Intl.AP.726980	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Portland.Intl.AP.726980	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Portland.Intl.AP.726980	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Portland.Intl.AP.726980	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Portland.Intl.AP.726980	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Portland.Intl.AP.726980	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Portland.Intl.AP.726980	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Redmond-Roberts.Field.726835	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Redmond-Roberts.Field.726835	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Redmond-Roberts.Field.726835	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Redmond-Roberts.Field.726835	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Redmond-Roberts.Field.726835	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Redmond-Roberts.Field.726835	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Redmond-Roberts.Field.726835	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
OR_Salem-McNary.Field.726940	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
OR_Salem-McNary.Field.726940	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
OR_Salem-McNary.Field.726940	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
OR_Salem-McNary.Field.726940	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
OR_Salem-McNary.Field.726940	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
OR_Salem-McNary.Field.726940	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
OR_Salem-McNary.Field.726940	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Allentown-Lehigh.Valley.Intl.AP.725170	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Bradford.Rgnl.AP.725266	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Bradford.Rgnl.AP.725266	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Bradford.Rgnl.AP.725266	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Bradford.Rgnl.AP.725266	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Bradford.Rgnl.AP.725266	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Bradford.Rgnl.AP.725266	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Bradford.Rgnl.AP.725266	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Erie.Intl.AP.725260	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Erie.Intl.AP.725260	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Erie.Intl.AP.725260	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Erie.Intl.AP.725260	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Erie.Intl.AP.725260	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Erie.Intl.AP.725260	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Erie.Intl.AP.725260	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Harrisburg-Capital.City.AP.725118	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Harrisburg-Capital.City.AP.725118	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Harrisburg-Capital.City.AP.725118	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Harrisburg-Capital.City.AP.725118	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Harrisburg-Capital.City.AP.725118	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Harrisburg-Capital.City.AP.725118	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Harrisburg-Capital.City.AP.725118	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Philadelphia.Intl.AP.724080	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Philadelphia.Intl.AP.724080	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Philadelphia.Intl.AP.724080	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Philadelphia.Intl.AP.724080	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Philadelphia.Intl.AP.724080	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Philadelphia.Intl.AP.724080	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Philadelphia.Intl.AP.724080	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Pittsburgh.Intl.AP.725200	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Pittsburgh.Intl.AP.725200	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Pittsburgh.Intl.AP.725200	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Pittsburgh.Intl.AP.725200	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Pittsburgh.Intl.AP.725200	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Pittsburgh.Intl.AP.725200	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Pittsburgh.Intl.AP.725200	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Wilkes-Barre-Scranton.Intl.AP.725130	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
PA_Williamsport.Rgnl.AP.725140	<1950	0.000000	0.310000	0.530000	0.000000	0.100000	0.060000
PA_Williamsport.Rgnl.AP.725140	1950s	0.060000	0.270000	0.670000	0.000000	0.000000	0.000000
PA_Williamsport.Rgnl.AP.725140	1960s	0.340000	0.340000	0.170000	0.000000	0.150000	0.000000
PA_Williamsport.Rgnl.AP.725140	1970s	0.400000	0.280000	0.170000	0.000000	0.150000	0.000000
PA_Williamsport.Rgnl.AP.725140	1980s	0.260000	0.220000	0.230000	0.000000	0.000000	0.290000
PA_Williamsport.Rgnl.AP.725140	1990s	0.160000	0.260000	0.400000	0.000000	0.000000	0.180000
PA_Williamsport.Rgnl.AP.725140	2000s	0.200000	0.040000	0.270000	0.000000	0.040000	0.450000
RI_Providence-T.F.Green.State.AP.725070	<1950	0.000000	0.680000	0.200000	0.000000	0.100000	0.020000
RI_Providence-T.F.Green.State.AP.725070	1950s	0.020000	0.780000	0.120000	0.000000	0.080000	0.000000
RI_Providence-T.F.Green.State.AP.725070	1960s	0.000000	0.730000	0.130000	0.000000	0.100000	0.040000
RI_Providence-T.F.Green.State.AP.725070	1970s	0.020000	0.490000	0.150000	0.000000	0.280000	0.060000
RI_Providence-T.F.Green.State.AP.725070	1980s	0.070000	0.590000	0.160000	0.000000	0.140000	0.030000
RI_Providence-T.F.Green.State.AP.725070	1990s	0.000000	0.610000	0.130000	0.000000	0.210000	0.050000
RI_Providence-T.F.Green.State.AP.725070	2000s	0.000000	0.660000	0.100000	0.000000	0.150000	0.090000
SC_Charleston.Intl.AP.722080	<1950	0.190000	0.050000	0.590000	0.000000	0.120000	0.060000
SC_Charleston.Intl.AP.722080	1950s	0.510000	0.110000	0.120000	0.000000	0.140000	0.130000
SC_Charleston.Intl.AP.722080	1960s	0.310000	0.060000	0.440000	0.050000	0.050000	0.100000
SC_Charleston.Intl.AP.722080	1970s	0.570000	0.000000	0.270000	0.000000	0.070000	0.090000
SC_Charleston.Intl.AP.722080	1980s	0.620000	0.050000	0.230000	0.000000	0.000000	0.110000
SC_Charleston.Intl.AP.722080	1990s	0.690000	0.000000	0.200000	0.000000	0.050000	0.060000
SC_Charleston.Intl.AP.722080	2000s	0.400000	0.000000	0.580000	0.000000	0.000000	0.020000
SC_Columbia.Metro.AP.723100	<1950	0.190000	0.050000	0.590000	0.000000	0.120000	0.060000
SC_Columbia.Metro.AP.723100	1950s	0.510000	0.110000	0.120000	0.000000	0.140000	0.130000
SC_Columbia.Metro.AP.723100	1960s	0.310000	0.060000	0.440000	0.050000	0.050000	0.100000
SC_Columbia.Metro.AP.723100	1970s	0.570000	0.000000	0.270000	0.000000	0.070000	0.090000
SC_Columbia.Metro.AP.723100	1980s	0.620000	0.050000	0.230000	0.000000	0.000000	0.110000
SC_Columbia.Metro.AP.723100	1990s	0.690000	0.000000	0.200000	0.000000	0.050000	0.060000
SC_Columbia.Metro.AP.723100	2000s	0.400000	0.000000	0.580000	0.000000	0.000000	0.020000
SC_Greer.Greenville-Spartanburg.AP.723120	<1950	0.190000	0.050000	0.590000	0.000000	0.120000	0.060000
SC_Greer.Greenville-Spartanburg.AP.723120	1950s	0.510000	0.110000	0.120000	0.000000	0.140000	0.130000
SC_Greer.Greenville-Spartanburg.AP.723120	1960s	0.310000	0.060000	0.440000	0.050000	0.050000	0.100000
SC_Greer.Greenville-Spartanburg.AP.723120	1970s	0.570000	0.000000	0.270000	0.000000	0.070000	0.090000
SC_Greer.Greenville-Spartanburg.AP.723120	1980s	0.620000	0.050000	0.230000	0.000000	0.000000	0.110000
SC_Greer.Greenville-Spartanburg.AP.723120	1990s	0.690000	0.000000	0.200000	0.000000	0.050000	0.060000
SC_Greer.Greenville-Spartanburg.AP.723120	2000s	0.400000	0.000000	0.580000	0.000000	0.000000	0.020000
SD_Huron.Rgnl.AP.726540	<1950	0.100000	0.060000	0.520000	0.000000	0.090000	0.230000
SD_Huron.Rgnl.AP.726540	1950s	0.070000	0.100000	0.690000	0.000000	0.000000	0.140000
SD_Huron.Rgnl.AP.726540	1960s	0.140000	0.050000	0.680000	0.000000	0.000000	0.130000
SD_Huron.Rgnl.AP.726540	1970s	0.140000	0.060000	0.640000	0.000000	0.010000	0.150000
SD_Huron.Rgnl.AP.726540	1980s	0.140000	0.050000	0.550000	0.000000	0.030000	0.230000
SD_Huron.Rgnl.AP.726540	1990s	0.030000	0.000000	0.670000	0.000000	0.010000	0.290000
SD_Huron.Rgnl.AP.726540	2000s	0.160000	0.000000	0.580000	0.000000	0.000000	0.260000
SD_Pierre.Muni.AP.726686	<1950	0.100000	0.060000	0.520000	0.000000	0.090000	0.230000
SD_Pierre.Muni.AP.726686	1950s	0.070000	0.100000	0.690000	0.000000	0.000000	0.140000
SD_Pierre.Muni.AP.726686	1960s	0.140000	0.050000	0.680000	0.000000	0.000000	0.130000
SD_Pierre.Muni.AP.726686	1970s	0.140000	0.060000	0.640000	0.000000	0.010000	0.150000
SD_Pierre.Muni.AP.726686	1980s	0.140000	0.050000	0.550000	0.000000	0.030000	0.230000
SD_Pierre.Muni.AP.726686	1990s	0.030000	0.000000	0.670000	0.000000	0.010000	0.290000
SD_Pierre.Muni.AP.726686	2000s	0.160000	0.000000	0.580000	0.000000	0.000000	0.260000
SD_Rapid.City.Rgnl.AP.726620	<1950	0.100000	0.060000	0.520000	0.000000	0.090000	0.230000
SD_Rapid.City.Rgnl.AP.726620	1950s	0.070000	0.100000	0.690000	0.000000	0.000000	0.140000
SD_Rapid.City.Rgnl.AP.726620	1960s	0.140000	0.050000	0.680000	0.000000	0.000000	0.130000
SD_Rapid.City.Rgnl.AP.726620	1970s	0.140000	0.060000	0.640000	0.000000	0.010000	0.150000
SD_Rapid.City.Rgnl.AP.726620	1980s	0.140000	0.050000	0.550000	0.000000	0.030000	0.230000
SD_Rapid.City.Rgnl.AP.726620	1990s	0.030000	0.000000	0.670000	0.000000	0.010000	0.290000
SD_Rapid.City.Rgnl.AP.726620	2000s	0.160000	0.000000	0.580000	0.000000	0.000000	0.260000
SD_Sioux.Falls-Foss.Field.726510	<1950	0.100000	0.060000	0.520000	0.000000	0.090000	0.230000
SD_Sioux.Falls-Foss.Field.726510	1950s	0.070000	0.100000	0.690000	0.000000	0.000000	0.140000
SD_Sioux.Falls-Foss.Field.726510	1960s	0.140000	0.050000	0.680000	0.000000	0.000000	0.130000
SD_Sioux.Falls-Foss.Field.726510	1970s	0.140000	0.060000	0.640000	0.000000	0.010000	0.150000
SD_Sioux.Falls-Foss.Field.726510	1980s	0.140000	0.050000	0.550000	0.000000	0.030000	0.230000
SD_Sioux.Falls-Foss.Field.726510	1990s	0.030000	0.000000	0.670000	0.000000	0.010000	0.290000
SD_Sioux.Falls-Foss.Field.726510	2000s	0.160000	0.000000	0.580000	0.000000	0.000000	0.260000
TN_Bristol-TriCities.Rgnl.AP.723183	<1950	0.520000	0.000000	0.480000	0.000000	0.000000	0.000000
TN_Bristol-TriCities.Rgnl.AP.723183	1950s	0.750000	0.000000	0.190000	0.000000	0.000000	0.050000
TN_Bristol-TriCities.Rgnl.AP.723183	1960s	0.550000	0.000000	0.270000	0.000000	0.080000	0.110000
TN_Bristol-TriCities.Rgnl.AP.723183	1970s	0.320000	0.000000	0.610000	0.000000	0.030000	0.030000
TN_Bristol-TriCities.Rgnl.AP.723183	1980s	0.310000	0.000000	0.500000	0.000000	0.000000	0.180000
TN_Bristol-TriCities.Rgnl.AP.723183	1990s	0.400000	0.000000	0.440000	0.000000	0.060000	0.100000
TN_Bristol-TriCities.Rgnl.AP.723183	2000s	0.500000	0.000000	0.470000	0.000000	0.000000	0.020000
TN_Chattanooga-Lovell.Field.AP.723240	<1950	0.520000	0.000000	0.480000	0.000000	0.000000	0.000000
TN_Chattanooga-Lovell.Field.AP.723240	1950s	0.750000	0.000000	0.190000	0.000000	0.000000	0.050000
TN_Chattanooga-Lovell.Field.AP.723240	1960s	0.550000	0.000000	0.270000	0.000000	0.080000	0.110000
TN_Chattanooga-Lovell.Field.AP.723240	1970s	0.320000	0.000000	0.610000	0.000000	0.030000	0.030000
TN_Chattanooga-Lovell.Field.AP.723240	1980s	0.310000	0.000000	0.500000	0.000000	0.000000	0.180000
TN_Chattanooga-Lovell.Field.AP.723240	1990s	0.400000	0.000000	0.440000	0.000000	0.060000	0.100000
TN_Chattanooga-Lovell.Field.AP.723240	2000s	0.500000	0.000000	0.470000	0.000000	0.000000	0.020000
TN_Knoxville-McGhee.Tyson.AP.723260	<1950	0.520000	0.000000	0.480000	0.000000	0.000000	0.000000
TN_Knoxville-McGhee.Tyson.AP.723260	1950s	0.750000	0.000000	0.190000	0.000000	0.000000	0.050000
TN_Knoxville-McGhee.Tyson.AP.723260	1960s	0.550000	0.000000	0.270000	0.000000	0.080000	0.110000
TN_Knoxville-McGhee.Tyson.AP.723260	1970s	0.320000	0.000000	0.610000	0.000000	0.030000	0.030000
TN_Knoxville-McGhee.Tyson.AP.723260	1980s	0.310000	0.000000	0.500000	0.000000	0.000000	0.180000
TN_Knoxville-McGhee.Tyson.AP.723260	1990s	0.400000	0.000000	0.440000	0.000000	0.060000	0.100000
TN_Knoxville-McGhee.Tyson.AP.723260	2000s	0.500000	0.000000	0.470000	0.000000	0.000000	0.020000
TN_Memphis.Intl.AP.723340	<1950	0.520000	0.000000	0.480000	0.000000	0.000000	0.000000
TN_Memphis.Intl.AP.723340	1950s	0.750000	0.000000	0.190000	0.000000	0.000000	0.050000
TN_Memphis.Intl.AP.723340	1960s	0.550000	0.000000	0.270000	0.000000	0.080000	0.110000
TN_Memphis.Intl.AP.723340	1970s	0.320000	0.000000	0.610000	0.000000	0.030000	0.030000
TN_Memphis.Intl.AP.723340	1980s	0.310000	0.000000	0.500000	0.000000	0.000000	0.180000
TN_Memphis.Intl.AP.723340	1990s	0.400000	0.000000	0.440000	0.000000	0.060000	0.100000
TN_Memphis.Intl.AP.723340	2000s	0.500000	0.000000	0.470000	0.000000	0.000000	0.020000
TN_Nashville.Intl.AP.723270	<1950	0.520000	0.000000	0.480000	0.000000	0.000000	0.000000
TN_Nashville.Intl.AP.723270	1950s	0.750000	0.000000	0.190000	0.000000	0.000000	0.050000
TN_Nashville.Intl.AP.723270	1960s	0.550000	0.000000	0.270000	0.000000	0.080000	0.110000
TN_Nashville.Intl.AP.723270	1970s	0.320000	0.000000	0.610000	0.000000	0.030000	0.030000
TN_Nashville.Intl.AP.723270	1980s	0.310000	0.000000	0.500000	0.000000	0.000000	0.180000
TN_Nashville.Intl.AP.723270	1990s	0.400000	0.000000	0.440000	0.000000	0.060000	0.100000
TN_Nashville.Intl.AP.723270	2000s	0.500000	0.000000	0.470000	0.000000	0.000000	0.020000
TX_Abilene.Rgnl.AP.722660	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Abilene.Rgnl.AP.722660	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Abilene.Rgnl.AP.722660	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Abilene.Rgnl.AP.722660	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Abilene.Rgnl.AP.722660	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Abilene.Rgnl.AP.722660	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Abilene.Rgnl.AP.722660	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Amarillo.Intl.AP.723630	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Amarillo.Intl.AP.723630	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Amarillo.Intl.AP.723630	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Amarillo.Intl.AP.723630	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Amarillo.Intl.AP.723630	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Amarillo.Intl.AP.723630	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Amarillo.Intl.AP.723630	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Austin-Mueller.Muni.AP.722540	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Austin-Mueller.Muni.AP.722540	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Austin-Mueller.Muni.AP.722540	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Austin-Mueller.Muni.AP.722540	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Austin-Mueller.Muni.AP.722540	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Austin-Mueller.Muni.AP.722540	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Austin-Mueller.Muni.AP.722540	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Brownsville-South.Padre.Island.AP.722500	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Brownsville-South.Padre.Island.AP.722500	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Brownsville-South.Padre.Island.AP.722500	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Brownsville-South.Padre.Island.AP.722500	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Brownsville-South.Padre.Island.AP.722500	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Brownsville-South.Padre.Island.AP.722500	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Brownsville-South.Padre.Island.AP.722500	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Corpus.Christi.Intl.AP.722510	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Corpus.Christi.Intl.AP.722510	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Corpus.Christi.Intl.AP.722510	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Corpus.Christi.Intl.AP.722510	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Corpus.Christi.Intl.AP.722510	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Corpus.Christi.Intl.AP.722510	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Corpus.Christi.Intl.AP.722510	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Dallas-Fort.Worth.Intl.AP.722590	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Dallas-Fort.Worth.Intl.AP.722590	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Dallas-Fort.Worth.Intl.AP.722590	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Dallas-Fort.Worth.Intl.AP.722590	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Dallas-Fort.Worth.Intl.AP.722590	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Dallas-Fort.Worth.Intl.AP.722590	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Dallas-Fort.Worth.Intl.AP.722590	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_El.Paso.Intl.AP.722700	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
