Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
FL, 00500	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 00500	Single-Family Detached	2030s	0.936558	0.000000	0.052207	0.000000	0.008448	0.002788	South
FL, 00901	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 00901	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 00901	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00901	Single-Family Attached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00901	Single-Family Detached	2030s	0.884102	0.000000	0.110976	0.000000	0.000000	0.004923	South
FL, 00902	Mobile Home	2030s	0.634435	0.000000	0.000000	0.321739	0.000000	0.043826	South
FL, 00902	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 00902	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 00902	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 00902	Single-Family Detached	2030s	0.891040	0.000000	0.034560	0.060000	0.000000	0.014400	South
FL, 00903	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 00903	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 00903	Multi-Family with 5+ Units	2030s	0.956596	0.000000	0.000000	0.000000	0.000000	0.043404	South
FL, 00903	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 00903	Single-Family Detached	2030s	0.916178	0.000000	0.064714	0.019108	0.000000	0.000000	South
FL, 00904	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 00904	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 00904	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 00904	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 00904	Single-Family Detached	2030s	0.963538	0.000000	0.000000	0.000000	0.011538	0.024923	South
FL, 01101	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01101	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01101	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01101	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01101	Single-Family Detached	2030s	0.735895	0.000000	0.226375	0.019651	0.000000	0.018078	South
FL, 01102	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01102	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01102	Multi-Family with 5+ Units	2030s	0.930508	0.000000	0.000000	0.069492	0.000000	0.000000	South
FL, 01102	Single-Family Attached	2030s	0.859873	0.000000	0.000000	0.140127	0.000000	0.000000	South
FL, 01102	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01103	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01103	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01103	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01103	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01103	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01104	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01104	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01104	Multi-Family with 5+ Units	2030s	0.967059	0.000000	0.000000	0.032941	0.000000	0.000000	South
FL, 01104	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01104	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01105	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01105	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01105	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01105	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01105	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01106	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01106	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01106	Multi-Family with 5+ Units	2030s	0.929632	0.000000	0.028147	0.042220	0.000000	0.000000	South
FL, 01106	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01106	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01107	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01107	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01107	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01107	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01107	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01108	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01108	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01108	Multi-Family with 5+ Units	2030s	0.920896	0.000000	0.039367	0.025033	0.000000	0.014704	South
FL, 01108	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01108	Single-Family Detached	2030s	0.813793	0.000000	0.144827	0.000000	0.000000	0.041379	South
FL, 01109	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01109	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01109	Multi-Family with 5+ Units	2030s	0.958411	0.000000	0.041589	0.000000	0.000000	0.000000	South
FL, 01109	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01109	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01110	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01110	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01110	Multi-Family with 5+ Units	2030s	0.992421	0.000000	0.007579	0.000000	0.000000	0.000000	South
FL, 01110	Single-Family Attached	2030s	0.941990	0.000000	0.058010	0.000000	0.000000	0.000000	South
FL, 01110	Single-Family Detached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01111	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01111	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01111	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01111	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01111	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01112	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01112	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01112	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01112	Single-Family Attached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01112	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01113	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01113	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01113	Multi-Family with 5+ Units	2030s	0.918710	0.000000	0.081290	0.000000	0.000000	0.000000	South
FL, 01113	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01113	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01114	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01114	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01114	Multi-Family with 5+ Units	2030s	0.967742	0.000000	0.000000	0.032258	0.000000	0.000000	South
FL, 01114	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01114	Single-Family Detached	2030s	0.919107	0.000000	0.060249	0.009552	0.003601	0.007492	South
FL, 01500	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01500	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01500	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01500	Single-Family Attached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01500	Single-Family Detached	2030s	0.983285	0.000000	0.000000	0.016715	0.000000	0.000000	South
FL, 01701	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 01701	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01701	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01701	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01701	Single-Family Detached	2030s	0.948867	0.000000	0.016528	0.000000	0.012912	0.021693	South
FL, 01900	Mobile Home	2030s	0.933538	0.000000	0.066462	0.000000	0.000000	0.000000	South
FL, 01900	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 01900	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 01900	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 01900	Single-Family Detached	2030s	0.987661	0.000000	0.000991	0.011348	0.000000	0.000000	South
FL, 02101	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 02101	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 02101	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02101	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 02101	Single-Family Detached	2030s	0.941114	0.000000	0.020034	0.015177	0.000000	0.023676	South
FL, 02102	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 02102	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 02102	Multi-Family with 5+ Units	2030s	0.911032	0.000000	0.000000	0.088968	0.000000	0.000000	South
FL, 02102	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 02102	Single-Family Detached	2030s	0.846557	0.000000	0.054590	0.000000	0.000000	0.098852	South
FL, 02103	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 02103	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 02103	Multi-Family with 5+ Units	2030s	0.886986	0.000000	0.000000	0.113014	0.000000	0.000000	South
FL, 02103	Single-Family Attached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02103	Single-Family Detached	2030s	0.874877	0.000000	0.068238	0.048156	0.006148	0.002582	South
FL, 02300	Mobile Home	2030s	0.984543	0.000000	0.000000	0.000000	0.001885	0.013572	South
FL, 02300	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 02300	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 02300	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 02300	Single-Family Detached	2030s	0.941605	0.000000	0.000000	0.017747	0.016204	0.024445	South
FL, 02700	Mobile Home	2030s	0.911579	0.000000	0.000000	0.000000	0.000000	0.088421	South
FL, 02700	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 02700	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02700	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 02700	Single-Family Detached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03101	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03101	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03101	Multi-Family with 5+ Units	2030s	0.926400	0.000000	0.000000	0.000000	0.000000	0.073600	South
FL, 03101	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03101	Single-Family Detached	2030s	0.980496	0.000000	0.006601	0.005772	0.007131	0.000000	South
FL, 03102	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03102	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03102	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 03102	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03102	Single-Family Detached	2030s	0.941349	0.000000	0.000000	0.032258	0.026393	0.000000	South
FL, 03103	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03103	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03103	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 03103	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03103	Single-Family Detached	2030s	0.907080	0.000000	0.000000	0.000000	0.092920	0.000000	South
FL, 03104	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03104	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03104	Multi-Family with 5+ Units	2030s	0.974786	0.000000	0.025214	0.000000	0.000000	0.000000	South
FL, 03104	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03104	Single-Family Detached	2030s	0.957480	0.000000	0.018898	0.000000	0.000000	0.023622	South
FL, 03105	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03105	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03105	Multi-Family with 5+ Units	2030s	0.991413	0.000000	0.008587	0.000000	0.000000	0.000000	South
FL, 03105	Single-Family Attached	2030s	0.939355	0.000000	0.060645	0.000000	0.000000	0.000000	South
FL, 03105	Single-Family Detached	2030s	0.917374	0.000000	0.043159	0.000000	0.016175	0.023292	South
FL, 03106	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03106	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03106	Multi-Family with 5+ Units	2030s	0.972307	0.000000	0.027693	0.000000	0.000000	0.000000	South
FL, 03106	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03106	Single-Family Detached	2030s	0.953837	0.000000	0.023426	0.000000	0.000000	0.022737	South
FL, 03107	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03107	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03107	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03107	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03107	Single-Family Detached	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03301	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03301	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03301	Multi-Family with 5+ Units	2030s	0.954731	0.000000	0.045269	0.000000	0.000000	0.000000	South
FL, 03301	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03301	Single-Family Detached	2030s	0.887446	0.000000	0.112554	0.000000	0.000000	0.000000	South
FL, 03302	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03302	Multi-Family with 2 - 4 Units	2030s	0.940141	0.000000	0.000000	0.059859	0.000000	0.000000	South
FL, 03302	Multi-Family with 5+ Units	2030s	0.910954	0.000000	0.089046	0.000000	0.000000	0.000000	South
FL, 03302	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03302	Single-Family Detached	2030s	0.829564	0.000000	0.145794	0.017913	0.000000	0.006729	South
FL, 03500	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 03500	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 03500	Multi-Family with 5+ Units	2030s	0.957533	0.000000	0.021403	0.018707	0.000636	0.001722	South
FL, 03500	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 03500	Single-Family Detached	2030s	0.979952	0.000000	0.009165	0.000000	0.000000	0.010883	South
FL, 05301	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 05301	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 05301	Multi-Family with 5+ Units	2030s	0.914238	0.000000	0.035900	0.000000	0.000000	0.049861	South
FL, 05301	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 05301	Single-Family Detached	2030s	0.988346	0.000000	0.011654	0.000000	0.000000	0.000000	South
FL, 05701	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 05701	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 05701	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 05701	Single-Family Attached	2030s	0.955743	0.000000	0.032946	0.009578	0.000000	0.001732	South
FL, 05701	Single-Family Detached	2030s	0.949212	0.000000	0.050788	0.000000	0.000000	0.000000	South
FL, 05702	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 05702	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 05702	Multi-Family with 5+ Units	2030s	0.956498	0.000000	0.037323	0.001373	0.004806	0.000000	South
FL, 05702	Single-Family Attached	2030s	0.911455	0.000000	0.043944	0.044601	0.000000	0.000000	South
FL, 05702	Single-Family Detached	2030s	0.853895	0.000000	0.128943	0.000000	0.007212	0.009952	South
FL, 05703	Mobile Home	2030s	0.939886	0.000000	0.005858	0.010032	0.002765	0.041460	South
FL, 05703	Multi-Family with 2 - 4 Units	2030s	0.944333	0.000000	0.024171	0.024460	0.002971	0.004064	South
FL, 05703	Multi-Family with 5+ Units	2030s	0.987124	0.000000	0.000000	0.012876	0.000000	0.000000	South
FL, 05703	Single-Family Attached	2030s	0.950515	0.000000	0.049485	0.000000	0.000000	0.000000	South
