Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
CA, 04102	0.081130	0.022173	0.054106	0.033485	0.060288	0.027866	0.019567	0.082406	0.618980	0.000000	0.000000
CA, 04701	0.021522	0.034915	0.012386	0.027776	0.038527	0.015280	0.079570	0.008706	0.761317	0.000000	0.000000
CA, 04702	0.008161	0.026845	0.007996	0.045021	0.051988	0.010395	0.079570	0.018798	0.751226	0.000000	0.000000
CA, 05301	0.052433	0.035864	0.029184	0.054745	0.049779	0.033988	0.052034	0.101930	0.590043	0.000000	0.000000
CA, 05302	0.061785	0.020611	0.024982	0.039551	0.080063	0.029001	0.052034	0.070787	0.621186	0.000000	0.000000
CA, 05303	0.030411	0.016987	0.019320	0.061225	0.050517	0.006609	0.052143	0.031472	0.731316	0.000000	0.000000
CA, 05500	0.043259	0.022802	0.015174	0.036582	0.022157	0.039657	0.084525	0.053285	0.682560	0.000000	0.000000
CA, 05700	0.007483	0.016860	0.012699	0.016293	0.013555	0.021445	0.114945	0.020356	0.776364	0.000000	0.000000
CA, 05901	0.022512	0.030355	0.019320	0.069941	0.063522	0.129098	0.037885	0.088344	0.539024	0.000000	0.000000
CA, 05902	0.045537	0.005212	0.032713	0.056197	0.049268	0.145820	0.037885	0.212967	0.414401	0.000000	0.000000
CA, 05903	0.046689	0.019512	0.055620	0.051246	0.077683	0.083998	0.037885	0.188559	0.438810	0.000000	0.000000
CA, 05904	0.052800	0.007687	0.042126	0.055788	0.053504	0.122842	0.037885	0.199571	0.427797	0.000000	0.000000
CA, 05905	0.058686	0.011977	0.045038	0.053492	0.082486	0.083068	0.037885	0.129923	0.497446	0.000000	0.000000
CA, 05906	0.084363	0.014679	0.039857	0.037057	0.046679	0.112113	0.037885	0.113869	0.513499	0.000000	0.000000
CA, 05907	0.030676	0.006807	0.073413	0.046384	0.040456	0.137012	0.037885	0.124505	0.502863	0.000000	0.000000
CA, 05908	0.053834	0.049936	0.026310	0.064666	0.043574	0.096428	0.037885	0.144607	0.482761	0.000000	0.000000
CA, 05909	0.060265	0.004935	0.063552	0.035867	0.038749	0.131379	0.037885	0.155856	0.471512	0.000000	0.000000
CA, 05910	0.044256	0.006627	0.030198	0.063759	0.060907	0.129001	0.037885	0.187008	0.440360	0.000000	0.000000
CA, 05911	0.054531	0.024539	0.055227	0.076079	0.050846	0.073526	0.037885	0.128212	0.499156	0.000000	0.000000
CA, 05912	0.025757	0.019245	0.040463	0.062627	0.024031	0.162625	0.037885	0.133338	0.494030	0.000000	0.000000
CA, 05913	0.029904	0.010245	0.079993	0.061494	0.061083	0.092029	0.037885	0.145017	0.482351	0.000000	0.000000
CA, 05914	0.024725	0.011462	0.041833	0.083968	0.057251	0.115507	0.037885	0.136586	0.490782	0.000000	0.000000
CA, 05915	0.052050	0.024567	0.026270	0.028040	0.116185	0.087635	0.037885	0.138001	0.489367	0.000000	0.000000
CA, 05916	0.044006	0.012341	0.103494	0.045745	0.083285	0.045875	0.037885	0.110868	0.516500	0.000000	0.000000
CA, 05917	0.041241	0.008264	0.037043	0.029150	0.044428	0.174622	0.037885	0.140585	0.486783	0.000000	0.000000
CA, 05918	0.045275	0.014435	0.082760	0.042379	0.056653	0.093245	0.037885	0.135674	0.491695	0.000000	0.000000
CA, 06101	0.034263	0.005397	0.016033	0.029258	0.036032	0.029773	0.037143	0.042196	0.769904	0.000000	0.000000
CA, 06102	0.034989	0.003772	0.009220	0.036023	0.049338	0.017416	0.037143	0.044770	0.767331	0.000000	0.000000
CA, 06103	0.006173	0.010534	0.008215	0.037008	0.023531	0.065294	0.037143	0.041741	0.770360	0.000000	0.000000
CA, 06501	0.018989	0.010956	0.002379	0.055903	0.054280	0.017174	0.106871	0.021942	0.711505	0.000000	0.000000
CA, 06502	0.024816	0.021578	0.016939	0.046151	0.027934	0.022263	0.106871	0.116192	0.617255	0.000000	0.000000
CA, 06503	0.030310	0.003735	0.016786	0.032810	0.043080	0.032960	0.106871	0.040489	0.692958	0.000000	0.000000
CA, 06504	0.049427	0.002746	0.020414	0.025622	0.043415	0.018058	0.106871	0.030999	0.702448	0.000000	0.000000
CA, 06505	0.024875	0.028173	0.012718	0.028800	0.036974	0.028142	0.106871	0.019294	0.714153	0.000000	0.000000
CA, 06506	0.034939	0.012650	0.033207	0.031631	0.018956	0.028299	0.106871	0.034435	0.699012	0.000000	0.000000
CA, 06507	0.017301	0.012542	0.013663	0.055258	0.029578	0.031339	0.106871	0.030227	0.703220	0.000000	0.000000
CA, 06508	0.040159	0.007889	0.008261	0.024874	0.057339	0.021160	0.106871	0.027802	0.705645	0.000000	0.000000
CA, 06509	0.022119	0.005102	0.016479	0.014986	0.062063	0.038932	0.106871	0.024130	0.709317	0.000000	0.000000
CA, 06510	0.038594	0.004903	0.024758	0.039088	0.032259	0.020080	0.106871	0.019970	0.713477	0.000000	0.000000
CA, 06511	0.037241	0.011988	0.026248	0.012405	0.039954	0.031847	0.106871	0.045930	0.687518	0.000000	0.000000
CA, 06512	0.025295	0.005514	0.015166	0.018988	0.025538	0.069180	0.106871	0.017223	0.716224	0.000000	0.000000
CA, 06513	0.041337	0.005821	0.012247	0.027544	0.028166	0.044567	0.106871	0.056590	0.676857	0.000000	0.000000
CA, 06514	0.035743	0.005856	0.019554	0.014274	0.021548	0.062706	0.106871	0.020442	0.713005	0.000000	0.000000
CA, 06515	0.029524	0.014270	0.011166	0.035705	0.033563	0.035453	0.106871	0.071308	0.662139	0.000000	0.000000
CA, 06701	0.045592	0.014995	0.068080	0.043239	0.039676	0.044632	0.037027	0.056978	0.649782	0.000000	0.000000
CA, 06702	0.112469	0.009610	0.013592	0.040643	0.042701	0.037197	0.037027	0.061352	0.645409	0.000000	0.000000
CA, 06703	0.034381	0.028952	0.039256	0.043725	0.050205	0.059694	0.037027	0.045747	0.661014	0.000000	0.000000
CA, 06704	0.060073	0.012650	0.030570	0.056509	0.047040	0.049371	0.037027	0.109491	0.597269	0.000000	0.000000
CA, 06705	0.048646	0.007207	0.012366	0.026233	0.104676	0.057085	0.037027	0.066893	0.639868	0.000000	0.000000
CA, 06706	0.031219	0.014945	0.019189	0.046940	0.096001	0.047919	0.037027	0.057691	0.649070	0.000000	0.000000
CA, 06707	0.051490	0.008621	0.026845	0.036537	0.036279	0.096441	0.037027	0.132600	0.574160	0.000000	0.000000
CA, 06708	0.046559	0.014740	0.037185	0.041510	0.037334	0.078885	0.037027	0.087231	0.619529	0.000000	0.000000
CA, 06709	0.049191	0.009016	0.044671	0.036088	0.041685	0.075563	0.037027	0.080909	0.625852	0.000000	0.000000
CA, 06710	0.045836	0.020920	0.028426	0.055786	0.041534	0.063710	0.037027	0.020481	0.686280	0.000000	0.000000
CA, 06711	0.040960	0.021674	0.016450	0.043236	0.068026	0.065867	0.037027	0.022864	0.683896	0.000000	0.000000
CA, 06712	0.030683	0.011629	0.025904	0.060198	0.091779	0.036020	0.037027	0.037956	0.668805	0.000000	0.000000
CA, 07101	0.006692	0.066555	0.014113	0.055839	0.040745	0.024038	0.076433	0.121009	0.594575	0.000000	0.000000
CA, 07102	0.023219	0.025732	0.007430	0.048112	0.052143	0.051346	0.076433	0.012938	0.702647	0.000000	0.000000
CA, 07103	0.012079	0.034377	0.008700	0.045728	0.094239	0.012860	0.076433	0.026228	0.689357	0.000000	0.000000
CA, 07104	0.023538	0.043840	0.066472	0.033164	0.020893	0.020075	0.076433	0.012710	0.702875	0.000000	0.000000
CA, 07105	0.028079	0.012983	0.041377	0.044922	0.024169	0.056452	0.076433	0.041091	0.674493	0.000000	0.000000
CA, 07106	0.032484	0.007473	0.017464	0.024199	0.072386	0.053976	0.076433	0.099270	0.616314	0.000000	0.000000
CA, 07107	0.038911	0.005200	0.020024	0.048720	0.044366	0.050761	0.076433	0.021988	0.693596	0.000000	0.000000
CA, 07108	0.016007	0.011331	0.019486	0.026655	0.043680	0.090824	0.076433	0.050041	0.665543	0.000000	0.000000
CA, 07109	0.028240	0.013878	0.006097	0.039868	0.059583	0.060317	0.076433	0.013076	0.702508	0.000000	0.000000
CA, 07110	0.026807	0.005707	0.023808	0.021685	0.025527	0.104447	0.076433	0.061149	0.654436	0.000000	0.000000
CA, 07111	0.043150	0.003908	0.017180	0.033437	0.062036	0.048272	0.076433	0.056700	0.658885	0.000000	0.000000
CA, 07112	0.037235	0.018108	0.021300	0.045372	0.047014	0.038953	0.076433	0.107679	0.607905	0.000000	0.000000
CA, 07113	0.024487	0.014276	0.031211	0.052209	0.041028	0.044772	0.076433	0.109003	0.606581	0.000000	0.000000
CA, 07114	0.048230	0.005294	0.019786	0.030412	0.055274	0.048987	0.076433	0.059480	0.656105	0.000000	0.000000
CA, 07115	0.019833	0.014734	0.016207	0.014077	0.104495	0.038636	0.076433	0.021349	0.694236	0.000000	0.000000
CA, 07301	0.044568	0.032144	0.040155	0.109687	0.072470	0.042498	0.051949	0.127138	0.479390	0.000000	0.000000
CA, 07302	0.050789	0.008456	0.050315	0.039043	0.068017	0.124903	0.051949	0.021625	0.584903	0.000000	0.000000
CA, 07303	0.101668	0.016562	0.072158	0.033964	0.073150	0.044021	0.051949	0.065158	0.541370	0.000000	0.000000
CA, 07304	0.080361	0.012072	0.050560	0.068584	0.056711	0.073234	0.051949	0.134422	0.472106	0.000000	0.000000
CA, 07305	0.077544	0.012070	0.048677	0.031352	0.091639	0.080241	0.051949	0.108814	0.497714	0.000000	0.000000
CA, 07306	0.062488	0.013327	0.056226	0.068843	0.061374	0.079265	0.051949	0.038758	0.567769	0.000000	0.000000
CA, 07307	0.055972	0.015433	0.077603	0.038238	0.093330	0.060945	0.051949	0.032049	0.574479	0.000000	0.000000
CA, 07308	0.057639	0.017845	0.029296	0.042142	0.066813	0.127788	0.051949	0.082291	0.524237	0.000000	0.000000
CA, 07309	0.057714	0.019195	0.077270	0.052197	0.074953	0.060194	0.051949	0.091071	0.515457	0.000000	0.000000
CA, 07310	0.060964	0.031477	0.045038	0.047535	0.063572	0.092937	0.051949	0.159705	0.446823	0.000000	0.000000
CA, 07311	0.053916	0.013640	0.013060	0.041297	0.130175	0.089433	0.051949	0.054615	0.551913	0.000000	0.000000
CA, 07312	0.035119	0.014429	0.051198	0.039771	0.049354	0.151651	0.051949	0.213409	0.393119	0.000000	0.000000
CA, 07313	0.051522	0.006768	0.113729	0.038551	0.071816	0.059137	0.051949	0.083649	0.522879	0.000000	0.000000
CA, 07314	0.041729	0.010578	0.060599	0.041992	0.044682	0.141942	0.051949	0.099639	0.506889	0.000000	0.000000
CA, 07315	0.038288	0.019585	0.050600	0.020326	0.043943	0.168782	0.051949	0.238116	0.368412	0.000000	0.000000
CA, 07316	0.044575	0.010066	0.052609	0.021446	0.052365	0.160462	0.051949	0.231030	0.375498	0.000000	0.000000
CA, 07317	0.054371	0.019489	0.036514	0.029398	0.084895	0.116855	0.051949	0.134221	0.472307	0.000000	0.000000
CA, 07318	0.032328	0.018278	0.072035	0.059883	0.088766	0.070233	0.051949	0.117630	0.488898	0.000000	0.000000
CA, 07319	0.043552	0.020012	0.029080	0.032494	0.046661	0.169723	0.051949	0.087453	0.519075	0.000000	0.000000
CA, 07320	0.035969	0.003143	0.018375	0.077713	0.113065	0.093257	0.051949	0.108025	0.498503	0.000000	0.000000
CA, 07321	0.040076	0.030440	0.052720	0.058290	0.034634	0.125363	0.051949	0.132099	0.474429	0.000000	0.000000
CA, 07322	0.068874	0.008768	0.042752	0.054369	0.096343	0.070417	0.051949	0.219651	0.386876	0.000000	0.000000
CA, 07501	0.089194	0.088390	0.124040	0.092418	0.084932	0.206909	0.002720	0.086845	0.224552	0.000000	0.000000
CA, 07502	0.126175	0.028675	0.183192	0.136477	0.062320	0.149043	0.002720	0.070428	0.240969	0.000000	0.000000
CA, 07503	0.046250	0.028728	0.112655	0.042306	0.027802	0.428142	0.002720	0.177147	0.134250	0.000000	0.000000
CA, 07504	0.093831	0.070702	0.095428	0.110818	0.098480	0.216624	0.002720	0.123423	0.187974	0.000000	0.000000
CA, 07505	0.110445	0.151586	0.073374	0.157856	0.123020	0.069602	0.002720	0.154469	0.156928	0.000000	0.000000
CA, 07506	0.074450	0.229932	0.022813	0.060864	0.036795	0.261030	0.002720	0.128935	0.182462	0.000000	0.000000
CA, 07507	0.091518	0.158951	0.083232	0.081466	0.085536	0.185181	0.002720	0.134706	0.176691	0.000000	0.000000
CA, 07701	0.018960	0.034127	0.011415	0.028253	0.049866	0.036583	0.051893	0.059795	0.709106	0.000000	0.000000
CA, 07702	0.037892	0.014132	0.021344	0.038908	0.033014	0.033914	0.051893	0.115404	0.653498	0.000000	0.000000
CA, 07703	0.037229	0.021452	0.022407	0.031455	0.034747	0.031915	0.051893	0.029223	0.739678	0.000000	0.000000
CA, 07704	0.021942	0.022638	0.024685	0.054312	0.040635	0.014994	0.051893	0.040404	0.728497	0.000000	0.000000
CA, 07901	0.033917	0.025900	0.023164	0.067826	0.025750	0.012731	0.092443	0.077533	0.640737	0.000000	0.000000
CA, 07902	0.027124	0.018506	0.019811	0.074759	0.041064	0.008023	0.092443	0.035202	0.683068	0.000000	0.000000
CA, 08101	0.046583	0.028127	0.046408	0.041443	0.034872	0.163732	0.011549	0.119476	0.507810	0.000000	0.000000
CA, 08102	0.078715	0.048375	0.039273	0.041980	0.055408	0.097413	0.011549	0.074231	0.553055	0.000000	0.000000
CA, 08103	0.038017	0.016507	0.103599	0.021406	0.049436	0.132199	0.011549	0.082785	0.544501	0.000000	0.000000
CA, 08104	0.046663	0.015057	0.065408	0.042561	0.047490	0.143986	0.011549	0.184000	0.443286	0.000000	0.000000
CA, 08105	0.080270	0.014872	0.065014	0.023790	0.044905	0.132313	0.011549	0.156871	0.470415	0.000000	0.000000
CA, 08106	0.118470	0.079715	0.044658	0.034893	0.056993	0.026436	0.011549	0.044442	0.582844	0.000000	0.000000
CA, 08301	0.088019	0.020448	0.030559	0.056098	0.095085	0.022414	0.052699	0.037127	0.597550	0.000000	0.000000
CA, 08302	0.026231	0.042546	0.047690	0.073649	0.088538	0.033969	0.052699	0.066116	0.568561	0.000000	0.000000
CA, 08303	0.058811	0.031532	0.037907	0.054688	0.073738	0.055947	0.052699	0.190548	0.444129	0.000000	0.000000
CA, 08501	0.047483	0.008383	0.089073	0.028513	0.036937	0.137421	0.039834	0.110419	0.501937	0.000000	0.000000
CA, 08502	0.057916	0.010389	0.048205	0.046216	0.038328	0.146756	0.039834	0.251849	0.360507	0.000000	0.000000
CA, 08503	0.036584	0.009419	0.044541	0.032889	0.034972	0.189405	0.039834	0.250522	0.361834	0.000000	0.000000
CA, 08504	0.044716	0.006923	0.035376	0.077856	0.053719	0.129220	0.039834	0.269138	0.343218	0.000000	0.000000
CA, 08505	0.043407	0.008860	0.015383	0.059622	0.174352	0.046186	0.039834	0.173541	0.438815	0.000000	0.000000
CA, 08506	0.096327	0.030780	0.046843	0.059722	0.064289	0.049849	0.039834	0.086787	0.525569	0.000000	0.000000
CA, 08507	0.023574	0.014587	0.051046	0.045822	0.027347	0.185435	0.039834	0.077492	0.534864	0.000000	0.000000
CA, 08508	0.056245	0.012189	0.058949	0.045172	0.030847	0.144408	0.039834	0.182215	0.430141	0.000000	0.000000
CA, 08509	0.048363	0.012985	0.035548	0.036708	0.045306	0.168900	0.039834	0.210848	0.401509	0.000000	0.000000
CA, 08510	0.072514	0.017640	0.030847	0.039152	0.032069	0.155588	0.039834	0.170893	0.441463	0.000000	0.000000
CA, 08511	0.031391	0.058295	0.018570	0.058793	0.068662	0.112099	0.039834	0.163085	0.449271	0.000000	0.000000
CA, 08512	0.017832	0.046014	0.024196	0.094552	0.027368	0.137848	0.039834	0.107016	0.505340	0.000000	0.000000
CA, 08513	0.032893	0.021019	0.045181	0.052008	0.037462	0.159247	0.039834	0.078930	0.533426	0.000000	0.000000
CA, 08514	0.045739	0.009019	0.022099	0.034489	0.057545	0.178919	0.039834	0.286205	0.326151	0.000000	0.000000
CA, 08701	0.019752	0.058202	0.044204	0.048900	0.029048	0.021537	0.065282	0.059333	0.653740	0.000000	0.000000
CA, 08702	0.029091	0.020551	0.033198	0.052298	0.030563	0.055944	0.065282	0.099685	0.613389	0.000000	0.000000
CA, 08900	0.014847	0.022437	0.009223	0.051350	0.028873	0.022913	0.158998	0.016133	0.675227	0.000000	0.000000
CA, 09501	0.036050	0.016732	0.037995	0.069145	0.033351	0.020940	0.041238	0.084962	0.659588	0.000000	0.000000
CA, 09502	0.055137	0.006108	0.013973	0.032124	0.083063	0.023808	0.041238	0.073573	0.670976	0.000000	0.000000
CA, 09503	0.032462	0.013228	0.021562	0.036112	0.057034	0.053816	0.041238	0.030978	0.713571	0.000000	0.000000
CA, 09701	0.016670	0.025252	0.018211	0.068763	0.038436	0.037503	0.068313	0.055894	0.670958	0.000000	0.000000
CA, 09702	0.025131	0.020341	0.036377	0.044438	0.027831	0.050716	0.068313	0.090791	0.636062	0.000000	0.000000
CA, 09703	0.024957	0.021410	0.023250	0.046459	0.033748	0.055010	0.068313	0.117201	0.609652	0.000000	0.000000
CA, 09901	0.016458	0.014814	0.041190	0.019658	0.044628	0.018739	0.055498	0.034137	0.754878	0.000000	0.000000
CA, 09902	0.008754	0.019269	0.022554	0.033497	0.030744	0.040670	0.055498	0.023391	0.765624	0.000000	0.000000
CA, 09903	0.012850	0.021031	0.018720	0.040746	0.023885	0.038255	0.055498	0.028197	0.760818	0.000000	0.000000
CA, 09904	0.018792	0.015881	0.011461	0.017440	0.035980	0.055933	0.055498	0.027435	0.761580	0.000000	0.000000
CA, 10100	0.015670	0.021496	0.017643	0.059799	0.028808	0.017648	0.104612	0.039316	0.695009	0.000000	0.000000
CA, 10701	0.004690	0.030604	0.012048	0.068285	0.021639	0.014238	0.082609	0.026281	0.739605	0.000000	0.000000
CA, 10702	0.009365	0.030803	0.012777	0.047818	0.028413	0.022329	0.082609	0.013087	0.752799	0.000000	0.000000
CA, 10703	0.012968	0.022577	0.009265	0.060839	0.030279	0.015577	0.082609	0.017913	0.747973	0.000000	0.000000
CA, 11101	0.042554	0.006636	0.022541	0.048471	0.048046	0.038835	0.050134	0.141357	0.601426	0.000000	0.000000
CA, 11102	0.039271	0.004860	0.017263	0.028384	0.069820	0.047485	0.050134	0.160948	0.581835	0.000000	0.000000
CA, 11103	0.035380	0.006621	0.044814	0.037741	0.049983	0.032544	0.050134	0.138778	0.604004	0.000000	0.000000
CA, 11104	0.052204	0.009441	0.027669	0.039718	0.039433	0.038618	0.050134	0.190533	0.552249	0.000000	0.000000
CA, 11105	0.019631	0.022022	0.013864	0.038129	0.036213	0.077224	0.050134	0.064545	0.678238	0.000000	0.000000
CA, 11106	0.035769	0.013321	0.016679	0.049765	0.063132	0.028418	0.050134	0.141964	0.600818	0.000000	0.000000
CA, 11300	0.072862	0.009700	0.045933	0.050236	0.049912	0.054721	0.067751	0.070935	0.577948	0.000000	0.000000
CO, 00100	0.011907	0.012096	0.013290	0.035847	0.013429	0.013899	0.137960	0.016745	0.744827	0.000000	0.000000
CO, 00102	0.027441	0.014309	0.068480	0.038715	0.057231	0.031070	0.041335	0.058667	0.662751	0.000000	0.000000
CO, 00103	0.038918	0.012405	0.065195	0.026415	0.037821	0.056493	0.041335	0.064562	0.656856	0.000000	0.000000
CO, 00200	0.023236	0.011406	0.033891	0.051981	0.031969	0.011154	0.143934	0.074558	0.617872	0.000000	0.000000
CO, 00300	0.028735	0.012932	0.031224	0.024384	0.030833	0.016918	0.072815	0.047127	0.735031	0.000000	0.000000
CO, 00400	0.095057	0.010106	0.032807	0.071763	0.103783	0.011368	0.093123	0.145364	0.436629	0.000000	0.000000
CO, 00600	0.006198	0.015243	0.008882	0.010350	0.035160	0.004982	0.144081	0.014940	0.760165	0.000000	0.000000
CO, 00700	0.030685	0.028147	0.021512	0.028694	0.015873	0.026040	0.069856	0.031857	0.747336	0.000000	0.000000
CO, 00800	0.023980	0.037908	0.007604	0.031918	0.028507	0.007864	0.171762	0.012323	0.678134	0.000000	0.000000
CO, 00801	0.059210	0.069465	0.020504	0.043440	0.027473	0.021122	0.028346	0.032177	0.698263	0.000000	0.000000
CO, 00802	0.074507	0.026967	0.025550	0.030347	0.033917	0.050462	0.044266	0.042706	0.671276	0.000000	0.000000
CO, 00803	0.059295	0.014046	0.064130	0.028183	0.031716	0.088025	0.031385	0.131155	0.552065	0.000000	0.000000
CO, 00804	0.067128	0.002839	0.048520	0.024230	0.042004	0.096076	0.028957	0.080677	0.609570	0.000000	0.000000
CO, 00805	0.060502	0.009170	0.053814	0.015846	0.028715	0.051022	0.069580	0.063582	0.647768	0.000000	0.000000
CO, 00806	0.054627	0.007317	0.045370	0.015711	0.038609	0.047952	0.079731	0.106201	0.604481	0.000000	0.000000
CO, 00807	0.050098	0.006670	0.078726	0.027953	0.025543	0.020598	0.079731	0.055924	0.654758	0.000000	0.000000
CO, 00808	0.103965	0.001092	0.048226	0.016099	0.075656	0.056253	0.013677	0.043668	0.641365	0.000000	0.000000
CO, 00809	0.044792	0.002857	0.122906	0.050056	0.032138	0.044678	0.016460	0.280508	0.405605	0.000000	0.000000
CO, 00810	0.053935	0.005407	0.044155	0.017820	0.032482	0.129035	0.026971	0.233589	0.456606	0.000000	0.000000
CO, 00811	0.076949	0.005807	0.074588	0.012097	0.046930	0.084919	0.013677	0.146826	0.538207	0.000000	0.000000
CO, 00812	0.081857	0.044130	0.052250	0.021555	0.028384	0.237314	0.002751	0.090826	0.440934	0.000000	0.000000
CO, 00813	0.024927	0.011019	0.080376	0.023987	0.017754	0.307425	0.002751	0.247244	0.284516	0.000000	0.000000
CO, 00814	0.054087	0.010234	0.076255	0.021389	0.031456	0.272069	0.002751	0.161689	0.370071	0.000000	0.000000
CO, 00815	0.069958	0.003377	0.079915	0.028005	0.049848	0.210724	0.004325	0.092873	0.460974	0.000000	0.000000
CO, 00816	0.070163	0.051674	0.092615	0.023123	0.045195	0.182719	0.002751	0.094601	0.437160	0.000000	0.000000
CO, 00817	0.042939	0.001972	0.069626	0.032675	0.039610	0.064359	0.019421	0.076344	0.653055	0.000000	0.000000
CO, 00818	0.055349	0.009013	0.070565	0.024448	0.041137	0.051965	0.017540	0.135092	0.594891	0.000000	0.000000
CO, 00819	0.073145	0.001787	0.050845	0.015031	0.050908	0.060761	0.017540	0.082985	0.646997	0.000000	0.000000
CO, 00820	0.068940	0.003327	0.069124	0.012767	0.041344	0.095872	0.014462	0.218276	0.475888	0.000000	0.000000
CO, 00821	0.036361	0.002958	0.037071	0.013963	0.041219	0.049613	0.008984	0.175057	0.634774	0.000000	0.000000
CO, 00822	0.025407	0.012578	0.018092	0.009865	0.030730	0.065626	0.006718	0.062061	0.768922	0.000000	0.000000
CO, 00823	0.041765	0.000848	0.042283	0.004426	0.025620	0.025204	0.012764	0.033609	0.813480	0.000000	0.000000
CO, 00824	0.053615	0.023877	0.076887	0.027261	0.039749	0.019860	0.041971	0.029187	0.687592	0.000000	0.000000
CO, 00900	0.022589	0.037916	0.015970	0.026854	0.030527	0.007421	0.189097	0.043800	0.625827	0.000000	0.000000
CO, 01001	0.021189	0.022003	0.022037	0.055244	0.032137	0.015424	0.134628	0.037288	0.660049	0.000000	0.000000
CO, 01002	0.015038	0.032020	0.011823	0.030942	0.023747	0.013772	0.192913	0.017305	0.662439	0.000000	0.000000
CO, 04101	0.009288	0.033466	0.049714	0.054921	0.025750	0.010445	0.055703	0.073549	0.687164	0.000000	0.000000
CO, 04102	0.038116	0.016406	0.043067	0.036488	0.047786	0.030742	0.043814	0.077478	0.666105	0.000000	0.000000
