name,_id,run_start_time,run_end_time,status,status_message,set_clothes_dryer.sample_value,set_clothes_washer.sample_value,set_cooking_range.sample_value,set_cooling_setpoint.sample_value,set_dishwasher.sample_value,set_door_area.sample_value,set_doors.sample_value,set_eaves.sample_value,set_exterior_finish.sample_value,set_floor_covering.sample_value,set_geometry.sample_value,set_geometry_foundation_type.sample_value,set_geometry_garage.sample_value,set_geometry_house_size.sample_value,set_geometry_stories.sample_value,set_heating_fuel.sample_value,set_heating_setpoint.sample_value,set_hot_water_fixtures.sample_value,set_hvac_system_combined.sample_value,set_hvac_system_cooling.sample_value,set_hvac_system_heating.sample_value,set_hvac_system_is_combined.sample_value,set_insulation_crawlspace.sample_value,set_insulation_finished_basement.sample_value,set_insulation_interzonal_floor.sample_value,set_insulation_interzonal_wall.sample_value,set_insulation_slab.sample_value,set_insulation_unfinished_attic.sample_value,set_insulation_unfinished_basement.sample_value,set_insulation_wall.sample_value,set_lighting.sample_value,set_location_epw.sample_value,set_location_region.sample_value,set_misc_extra_refrigerator.sample_value,set_misc_freezer.sample_value,set_misc_gas_fireplace.sample_value,set_misc_gas_grill.sample_value,set_misc_gas_lighting.sample_value,set_misc_hot_tub_spa.sample_value,set_misc_pool.sample_value,set_misc_well_pump.sample_value,set_neighbors.sample_value,set_orientation.sample_value,set_overhangs.sample_value,set_plug_loads.sample_value,set_refrigerator.sample_value,set_roof_material.sample_value,set_thermal_mass_ceiling.sample_value,set_thermal_mass_exterior_wall.sample_value,set_thermal_mass_floor.sample_value,set_thermal_mass_partition_wall.sample_value,set_uninsulated_surfaces.sample_value,set_usage_level.sample_value,set_vintage.sample_value,set_wall_sheathing.sample_value,set_water_heater.sample_value,set_window_areas.sample_value,set_windows.sample_value,res_stock_reporting.Clothes Dryer,res_stock_reporting.Clothes Washer,res_stock_reporting.Cooking Range,res_stock_reporting.Cooling Setpoint,res_stock_reporting.Dishwasher,res_stock_reporting.Door Area,res_stock_reporting.Doors,res_stock_reporting.Eaves,res_stock_reporting.Exterior Finish,res_stock_reporting.Floor Covering,res_stock_reporting.Geometry,res_stock_reporting.Geometry Foundation Type,res_stock_reporting.Geometry Garage,res_stock_reporting.Geometry House Size,res_stock_reporting.Geometry Stories,res_stock_reporting.HVAC System Combined,res_stock_reporting.HVAC System Cooling,res_stock_reporting.HVAC System Heating,res_stock_reporting.HVAC System Is Combined,res_stock_reporting.Heating Fuel,res_stock_reporting.Heating Setpoint,res_stock_reporting.Hot Water Fixtures,res_stock_reporting.Insulation Crawlspace,res_stock_reporting.Insulation Finished Basement,res_stock_reporting.Insulation Interzonal Floor,res_stock_reporting.Insulation Interzonal Wall,res_stock_reporting.Insulation Slab,res_stock_reporting.Insulation Unfinished Attic,res_stock_reporting.Insulation Unfinished Basement,res_stock_reporting.Insulation Wall,res_stock_reporting.Lighting,res_stock_reporting.Location EPW,res_stock_reporting.Location Region,res_stock_reporting.Misc Extra Refrigerator,res_stock_reporting.Misc Freezer,res_stock_reporting.Misc Gas Fireplace,res_stock_reporting.Misc Gas Grill,res_stock_reporting.Misc Gas Lighting,res_stock_reporting.Misc Hot Tub Spa,res_stock_reporting.Misc Pool,res_stock_reporting.Misc Well Pump,res_stock_reporting.Neighbors,res_stock_reporting.Orientation,res_stock_reporting.Overhangs,res_stock_reporting.Plug Loads,res_stock_reporting.Refrigerator,res_stock_reporting.Roof Material,res_stock_reporting.Thermal Mass Ceiling,res_stock_reporting.Thermal Mass Exterior Wall,res_stock_reporting.Thermal Mass Floor,res_stock_reporting.Thermal Mass Partition Wall,res_stock_reporting.Uninsulated Surfaces,res_stock_reporting.Usage Level,res_stock_reporting.Vintage,res_stock_reporting.Wall Sheathing,res_stock_reporting.Water Heater,res_stock_reporting.Window Areas,res_stock_reporting.Windows,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
LHS Autogenerated 818,cc6ae8df-c974-4a9f-b842-2292d1dad941,2016-07-01T21:00:52Z,2016-07-01T21:03:43Z,completed,completed normal,0.5983959235139191,0.19167321063694545,0.5949484277660958,0.5176900930551347,0.2759428046918474,0.4359090432296507,0.5677383729987778,0.17427643400547094,0.8613957413127646,0.6880133435025345,0.5339919763440266,0.03122669783607125,0.5404201853221748,0.04920526842144318,0.39133048183145,0.46889471242949365,0.9341814554347657,0.3211443792791106,0.31555165525805207,0.26837294732732697,0.923052166355541,0.8113211023574695,0.15780653851712123,0.7666404355699197,0.5326987453757319,0.4298456343547441,0.2909449545745738,0.40035637948894875,0.0716876941039227,0.5387993008350022,0.21617207309696823,0.6822750341682695,0.3534737520944327,0.3543344474483747,0.06675135945389048,0.36924056500545704,0.7367252634125762,0.4406167713340837,0.7369789617622737,0.5478252697435674,0.5948640492844861,0.6544015481399837,0.8400227494402789,0.9777608229413163,0.9448200166570022,0.40466546138352716,0.5444135950452182,0.5588592779145111,0.4506988666593097,0.823381591204321,0.19661507895868272,0.01903966227406636,0.4562674063805025,0.8359767456396948,0.9907019853610546,0.45828871050593445,0.15421121821668932,0.8637539805828128,"Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",75F,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,0-1499 sqft; 2 Stories; Crawl Foundation; No Garage,Crawl,No,0-1499,2,None,None,None,No,Natural Gas,72F,100%,"Ceiling R-13, Vented",None,Uninsulated,R-7,None,"Ceiling R-19, Vented",None,R-7,100% CFL,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,West,None,100%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,pre-1950,OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, M-Gain",0.0,92.95294600277776,0.0,0.0,4842.022222222222,561.5639967416668,0.0,0.0,0.0,6.1736695883208315,176.44666823818827,0.0,0.0,0.0,5496.539164966667,37.01700390555197,182.62033782650911,0.0
LHS Autogenerated 440,cca078e0-6be7-4abb-99cf-947787b07f66,2016-07-01T20:51:34Z,2016-07-01T20:54:29Z,completed,completed normal,0.4021879809643142,0.5712378810388036,0.26204785469523634,0.40482417029421774,0.20107818729546853,0.8003610669649206,0.3297660376203712,0.5340158828124404,0.5536226311877835,0.39408799121552146,0.07141187658207492,0.18937111518695018,0.9564398789666593,0.3424037207523361,0.7241796602087561,0.6879586549683009,0.32106792403711004,0.9683772313126828,0.32334273159177973,0.10071689378470182,0.3788875432852656,0.6043195116994903,0.1348448115326464,0.09248087183968164,0.31108725496381523,0.6959383686857764,0.5133871774561704,0.6886265439058188,0.9473244123477489,0.04829368991218507,0.6307153730394784,0.4827482985830866,0.3382878509939183,0.4600912751595024,0.5394147613134701,0.67385250740638,0.7358490849924274,0.23834000722691417,0.8044114166265354,0.3238457733434625,0.4809102855285164,0.30644648958346804,0.27510548530262896,0.6164518238701857,0.6388336780220271,0.24819552016747184,0.6884937273049727,0.20910902382456698,0.8590962151370477,0.6794376218635589,0.6341144256186672,0.3041458237778861,0.47623058973182925,0.050345915568294,0.18084366236859933,0.9128211261089891,0.23787651997362264,0.5485477530756034,"Electric, 100% Usage","EnergyStar, 100% Usage","Electric, 100% Usage",72F,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,0-1499 sqft; 3+ Stories; Crawl Foundation; FIXME: Garage,Crawl,Yes,0-1499,3+,None,"AC, SEER 8","Gas Furnace, 80% AFUE",No,Natural Gas,68F,100%,"Ceiling R-19, Vented",None,R-13,Uninsulated,None,"Ceiling R-38, Vented",None,R-13,100% Incandescent,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,100%,EF 10.5,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,1950s,OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",624.2411111111111,174.53457018055553,343.1468408444444,0.0,5081.213888888889,1054.43,0.0,0.0,81.83789775952117,6.1736695883208315,168.56709486834674,0.0,0.0,0.0,7277.566411025001,50.48995356053078,256.5786622161888,0.0
LHS Autogenerated 445,ccfe414f-8570-47bb-a1df-4975a1ceea65,2016-07-01T20:51:42Z,2016-07-01T20:54:41Z,completed,completed normal,0.8273534320315812,0.8605617866220419,0.9666459367601201,0.2565013441981282,0.5341767153842375,0.4718049185792916,0.5891628709745128,0.3499142407681793,0.28950597713817844,0.1504950330534484,0.6547317575246562,0.4376699960762635,0.14010139309382066,0.88445321891387,0.6087803771903273,0.6403559830104932,0.2396545423567295,0.8468226880484726,0.2604094320910517,0.3994083417574875,0.8378191505782306,0.7039092673670966,0.6157360034231096,0.25894422618835233,0.9007046572570689,0.3998874557302333,0.8412454706474674,0.17520904031279497,0.8334477314767428,0.06092780227796175,0.798236085513141,0.11787528767762706,0.3840086992548313,0.4966879266377073,0.9007212767913007,0.28034689629846254,0.053887931020697576,0.2424937177845277,0.4907111149432603,0.5776873127582949,0.9868483721991069,0.9551339680682868,0.38664684678358024,0.2604503474042285,0.6368029685721267,0.05080487801437266,0.24138729765452444,0.539056523470208,0.3673725017365068,0.06902186600095593,0.83918049675785,0.6928042193362489,0.7947093937764875,0.11888228266709484,0.3139007160314359,0.4672875391782727,0.30689663844858295,0.702166106213117,"Electric, 100% Usage","EnergyStar, 120% Usage","Gas, 100% Usage",70F,"290 Rated kWh, 120% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,2500-3499 sqft; 2 Stories; Crawl Foundation; No Garage,Crawl,No,2500-3499,2,None,None,None,No,Natural Gas,68F,200%,"Ceiling R-30, Vented",None,Uninsulated,R-13,None,"Ceiling R-19, Vented",None,R-13,100% Incandescent,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,200%,EF 10.2,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,High,1960s,OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, M-Gain",0.0,523.6040001111112,0.0,0.0,8504.747222222222,2359.224722222222,0.0,0.0,0.0,41.90277689111408,328.6705619791437,0.0,0.0,0.0,11387.575944555556,75.91335586785003,370.57333887025777,0.0
LHS Autogenerated 265,cd550654-ec8a-47e6-9433-d85565043b89,2016-07-01T20:48:10Z,2016-07-01T20:50:58Z,completed,completed normal,0.3686030528466217,0.27562143886927515,0.8576178446281701,0.9041317121130414,0.23122246729955076,0.806368009476224,0.07998292005225084,0.6732057240151335,0.6907136909298133,0.03652233248134144,0.9651421649525873,0.36837067383737304,0.2546793303354643,0.7353609725555871,0.09946406566700898,0.2574159781667404,0.7134133730258327,0.048233337400015446,0.168350580757251,0.22618325832230038,0.08032518184068613,0.14227032928843983,0.38275813789875246,0.24702204719907603,0.749479511636775,0.40593634922942146,0.5869545011690352,0.7517233561156318,0.8538186859111302,0.8531222130050883,0.5889262283549178,0.5348151649716311,0.4779511985890567,0.3077371877192054,0.5310620499432552,0.03899150641704909,0.1774318448866252,0.7482278918903321,0.2232312705819495,0.02100519049866125,0.7361314735186751,0.23597160785784946,0.6220183126865886,0.02535745346872136,0.3194434721802827,0.6749048552236054,0.08439451983803883,0.40501627322123385,0.06769326136820018,0.17845258406503126,0.1840015694038011,0.28354595659533516,0.5433024224305991,0.9622985689078923,0.4777934962452855,0.4857880949887913,0.5280066670295782,0.05277417577849701,"Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",78F,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,1500-2499 sqft; 1 Story; Crawl Foundation; No Garage,Crawl,No,1500-2499,1,None,None,None,No,Fuel Oil,70F,100%,"Ceiling R-19, Vented",None,Uninsulated,R-19,None,"Ceiling R-49, Vented",None,Uninsulated,100% Incandescent,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,East,None,100%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,pre-1950,OSB,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",0.0,349.0688306583333,0.0,0.0,5149.408333333333,1706.8277777777778,0.0,3686.7125,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10892.017441769443,37.87379961384095,7.086934320237392,0.0
LHS Autogenerated 480,cd77b959-60fb-49d3-8833-8630a54de8a7,2016-07-01T20:53:52Z,2016-07-01T20:56:50Z,completed,completed normal,0.3921480353127699,0.28807041635876524,0.5134697107658721,0.52216882693558,0.0012478619646281003,0.10705009931977838,0.7692785221422092,0.694466327812057,0.38772949907090515,0.5596601708747913,0.45124089231481773,0.6515970607884228,0.6159093118510209,0.7964087068112568,0.20532697763713076,0.7031603488808033,0.5949792670966126,0.810262047143653,0.7214908360624686,0.5386422427329235,0.6219514304308686,0.2126964873773977,0.9233516429411247,0.9846339111742564,0.9611506086227019,0.5752751756615471,0.5870318577038124,0.5766291987621226,0.8669153078382369,0.20349457311932928,0.3390720457006246,0.6696765097666066,0.06581441673752851,0.42947622656007295,0.8995358408621978,0.6236770040201954,0.20833437709114513,0.2403959049594123,0.8953678034045733,0.37176030748686756,0.019162350366823375,0.31067723890347404,0.9600805878981482,0.6773046749657952,0.3769960278624203,0.20003254037583246,0.20444313349341975,0.7352569382290821,0.8550739881128538,0.556096394575201,0.1490508721540682,0.5703672997648828,0.3256869103792123,0.5066347150758375,0.7677696171337739,0.7708407990573906,0.6240559275017585,0.16516760754678397,"Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",75F,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,1500-2499 sqft; 1 Story; Crawl Foundation; FIXME: Garage,Crawl,Yes,1500-2499,1,None,None,"Gas Furnace, 90% AFUE",No,Natural Gas,70F,100%,"Ceiling R-19, Vented",None,R-19,R-13,None,"Ceiling R-30, Vented",None,R-13,100% CFL,USA_OR_Portland.Intl.AP.726980_TMY3.epw,H1C1 OR,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,West,None,100%,EF 10.5,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,1980s,OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",0.0,185.9058920027778,129.8659816472222,0.0,5396.602777777778,909.0158333333334,0.0,0.0,119.1444394187678,7.086934320237392,168.92696207258732,0.0,0.0,0.0,6621.39048476111,52.10895572340984,295.1583358115925,0.0
LHS Autogenerated 12,cdf4a7f3-ccc5-4a0a-a0b5-d449d88d5d26,2016-07-01T20:42:17Z,2016-07-01T20:45:32Z,completed,completed normal,0.5432426105544437,0.08241666762740352,0.9060773142585531,0.202728744141059,0.3400317122873385,0.19550480586919003,0.43414580752863546,0.615173647535732,0.9719162896589841,0.3844808619779069,0.4154430218890775,0.020258315020240843,0.6082454242999665,0.5871407290149946,0.922724876555847,0.9416487307574134,0.6453852390297689,0.9871394363665021,0.39275426816381515,0.3093128257754724,0.5204364562116097,0.4605038859429769,0.36942767348210326,0.7438455144236795,0.30117938735499045,0.8154858162235469,0.599955702559324,0.06543343994650058,0.5987429904949386,0.5042975047614892,0.5176088278407697,0.008824073846451938,0.6980238160307054,0.27373983653238976,0.6234667201340198,0.20983861016016453,0.6324214916778729,0.3904190461614635,0.4242910201349296,0.7906898328512907,0.8806221301998012,0.44067047295020895,0.4440053784814663,0.6256876965723932,0.7378499386974144,0.6791510711726733,0.7396987850568257,0.8892037104328628,0.5546494679835159,0.19633304066839627,0.4555817595992703,0.5890946451446507,0.8844459708852228,0.8584975910214707,0.37708063921215945,0.09483232835307717,0.5938507293062285,0.20797312146355398,"Electric, 100% Usage","Standard, 120% Usage","FIXME Propane, 100% Usage",70F,"318 Rated kWh, 120% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,2500-3499 sqft; 3+ Stories; Crawl Foundation; FIXME: Garage,Crawl,Yes,2500-3499,3+,None,None,None,No,Other Fuel,70F,200%,"Ceiling R-19, Vented",None,R-13,R-19,None,"Ceiling R-38, Vented",None,R-19,100% Incandescent,USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw,H1C3,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,200%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,High,2000s,OSB,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",0.0,523.6032018583334,0.0,0.0,8140.541666666667,2359.226111111111,0.0,7993.427777777778,0.0,41.90277689111408,0.0,0.0,0.0,0.0,19016.79875741389,69.07828845809905,41.90277689111408,0.0
LHS Autogenerated 325,ce079a34-60c1-427b-9c6a-87569df631dd,2016-07-01T20:49:20Z,2016-07-01T20:53:33Z,completed,completed normal,0.442666546520777,0.39285069225612096,0.3227009193820413,0.6497361523273867,0.5456025955271907,0.007033923931187019,0.6554926721956581,0.37923330477997663,0.9468146354975179,0.507110237903893,0.6821101806706283,0.15600911688944324,0.4107809866964817,0.7109076910547446,0.9567375385134946,0.4643034854379948,0.41632040878990667,0.16829610429238528,0.9229648904690985,0.4441848440109752,0.08839354176120832,0.553038955489872,0.22233516470366158,0.9062708231322467,0.8248512922883965,0.6001214568351861,0.5276402212036774,0.15997772365482524,0.19883377251797354,0.09346125258202664,0.09252355761663057,0.3878347507289145,0.17652259725565092,0.7104337703131605,0.9174461781841237,0.1797002460777294,0.2924740292842034,0.9122642871835269,0.7021901705795899,0.35599073036620393,0.20859883773489854,0.9098532151749823,0.2585447039885912,0.5615923295421525,0.3223662398047745,0.7978094346863218,0.8562434119265526,0.3760268592291977,0.29769574592541903,0.19755716434982606,0.9329037988919299,0.05324593521771021,0.4719078205721453,0.9788086790277157,0.4995861646982376,0.9033853468003217,0.859646316295024,0.97425128877908,"Electric, 100% Usage","EnergyStar, 100% Usage","Electric, 100% Usage",75F,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,1500-2499 sqft; 3+ Stories; Crawl Foundation; No Garage,Crawl,No,1500-2499,3+,None,None,"Gas Boiler, 96% AFUE",No,Natural Gas,68F,100%,"Ceiling R-13, Vented",None,Uninsulated,R-7,None,"Ceiling R-13, Vented",None,R-13,100% CFL,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,100%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,pre-1950,OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, M-Gain",0.0,185.90589200000002,0.0,83.24986766111113,5115.747222222222,909.0155555555556,100.08954929444444,0.0,181.3154440404776,7.086934320237392,170.91095182516955,0.0,0.0,0.0,6394.008086733333,57.748594213888,359.3133301858845,0.0
LHS Autogenerated 529,ce1c44dd-625c-44bf-b71e-0358e946dc81,2016-07-01T20:54:08Z,2016-07-01T20:56:54Z,completed,completed normal,0.20936637894879095,0.4653020656830631,0.022560775460675357,0.934314381916076,0.022307997937779874,0.6033201312525198,0.27458015307830647,0.9098495735030155,0.862856969532324,0.6688761968840845,0.19691588448523545,0.530407013455173,0.08817899101553485,0.24308649325137957,0.649174641501857,0.5209714945612941,0.95028780015558,0.7509241799046286,0.4121684373752214,0.689894678213168,0.7602107963471207,0.22371738961385562,0.27401534758252094,0.0437712084564846,0.8422090541222133,0.3767160389747005,0.3181654317318462,0.11772763735847548,0.6959764011232182,0.8611599059905857,0.24380650363094172,0.5396126849711873,0.9756231241212227,0.7986872549243271,0.264567928685341,0.9712491563651711,0.3890992146509234,0.5413415050744079,0.9200128828950692,0.46380392771214246,0.06620151303778403,0.8842021798500791,0.5534418220415246,0.6304095040843822,0.4883860670386348,0.9892875097212381,0.31006660221726634,0.42612504852679556,0.8281338600295131,0.8143371427245438,0.3441305430131033,0.6415678291989024,0.27533456827700137,0.29880846150126306,0.935205592429731,0.5477740267659538,0.5353808212843724,0.7396965451217257,"Electric, 100% Usage","EnergyStar, 100% Usage","Electric, 100% Usage",80F,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,1500-2499 sqft; 2 Stories; Heated Basement Foundation; No Garage,Heated Basement,No,1500-2499,2,None,None,None,No,Natural Gas,72F,100%,None,Uninsulated,R-19,R-13,None,"Ceiling R-19, Vented",None,R-19,100% CFL,USA_MT_Missoula.Intl.AP.727730_TMY3.epw,H3,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,East,None,100%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,Medium,1970s,OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, M-Gain",0.0,185.90589199444443,0.0,0.0,5141.400000000001,909.0158333333334,0.0,0.0,0.0,7.086934320237392,182.0135393999517,0.0,0.0,0.0,6236.321725327778,40.18926036859009,189.10047372018906,0.0
LHS Autogenerated 84,ce9e5d01-0a10-48b7-b72a-db4bd0c1500d,2016-07-01T20:42:20Z,2016-07-01T20:45:26Z,completed,completed normal,0.7799663554264699,0.1172702749192249,0.06804626003256999,0.1098162250306923,0.3693534431529697,0.08197232678555884,0.9126775970468297,0.005046757020289078,0.39654645817214623,0.7730593027295545,0.061143524516141044,0.9222883675328921,0.5489743998006452,0.9439247297919355,0.622964122426929,0.4187207209311891,0.02469586973451078,0.22491527021559887,0.9057928619089071,0.6570656245723366,0.8776084994859994,0.28843097406090235,0.037772769367787985,0.05843590832967311,0.6431619337289594,0.12857232802105137,0.012085283217020333,0.09663900731364265,0.9668624052572995,0.7745020915812347,0.6257567058627028,0.10299124330724589,0.25535325934039427,0.0022904670576099307,0.43389085415145384,0.9699123436098452,0.05850276522454806,0.4823569765440188,0.34682452626992016,0.13315060718217864,0.19917523007257842,0.9604269104343839,0.3787954591908492,0.4374401957206428,0.866107425354654,0.76240901788068,0.49354236616776326,0.20078318015881813,0.3577556355020497,0.26267650005547327,0.8660632186660078,0.09123341509792954,0.9243815197532531,0.6239308534853626,0.751283175701974,0.1758410257922951,0.2158490680246614,0.19041542144771664,"Electric, 100% Usage","Standard, 120% Usage","Electric, 100% Usage",68F,"290 Rated kWh, 120% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,3500-4499 sqft; 2 Stories; Slab Foundation; FIXME: Garage,Slab,Yes,3500-4499,2,None,None,None,No,Natural Gas,60F,200%,None,None,R-19,R-19,"R10 Whole Slab, R5 Gap","Ceiling R-30, Vented",None,R-19,100% Incandescent,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,200%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,High,2000s,OSB,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",0.0,698.1383333333334,0.0,0.0,9180.825,3011.6241666666665,0.0,7995.205555555556,0.0,9.497953212728374,0.0,0.0,0.0,0.0,20885.793055555558,72.21507934702841,9.497953212728374,0.0
LHS Autogenerated 926,ced6b0c1-fe0c-43b0-a255-29b3d21b4765,2016-07-01T21:03:52Z,2016-07-01T21:07:02Z,completed,completed normal,0.1429870559393894,0.7674999664702918,0.7363862043514382,0.4221492175408639,0.8891136610601097,0.08626013728324324,0.029710160659393296,0.278492508405121,0.5615573340901173,0.8359816856430844,0.9689707894709427,0.4411866127285175,0.4776000396765303,0.8027235195985996,0.7155950734789949,0.35368841857626104,0.04182944370247424,0.15847288728062994,0.1467731434276793,0.23456440836493858,0.8509220078282523,0.3111165219945833,0.5779219183479436,0.02711811383953318,0.12812543464661577,0.5805496507815551,0.6177217192579992,0.663619939254364,0.7561440626699477,0.23593303853762337,0.27271630968223326,0.8102498506070115,0.32837714055832473,0.5133919020809699,0.6984358300056774,0.4562876737162005,0.5280528365948703,0.6014299459357281,0.9172937852994073,0.30318118578125725,0.47565460546081884,0.29530036974255924,0.4272882133002859,0.955228247123072,0.9530111358584836,0.6232897413424217,0.4489823939967901,0.17369447331433185,0.23008553760312497,0.7900679126507603,0.4137043773524929,0.0707867089274805,0.9931093732065055,0.16175022983923554,0.5927732264532242,0.023657307584537192,0.8839153517063242,0.9534210726830643,"Electric, 100% Usage","EnergyStar, 120% Usage","Gas, 100% Usage",72F,"290 Rated kWh, 120% Usage",20 ft^2,Fiberglass,2 ft,"Vinyl, Light",80% Carpet,2500-3499 sqft; 3+ Stories; Crawl Foundation; FIXME: Garage,Crawl,Yes,2500-3499,3+,None,None,None,No,Natural Gas,65F,200%,"Ceiling R-19, Vented",None,R-13,R-19,None,"Ceiling R-38, Vented",None,R-13,100% CFL,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,H1C1 WA,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,Left/Right at 15ft,South,None,200%,EF 15.9,"Asphalt Shingles, Medium",1/2 in. Drywall,1/2 in. Drywall,Wood Surface,1/2 in. Drywall,Uninsulated,High,1960s,OSB,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, M-Gain",0.0,278.8587514027777,0.0,0.0,8093.416666666667,1256.4669444444446,0.0,7575.908333333333,0.0,41.90277689111408,0.0,0.0,0.0,0.0,17204.650695847224,62.89498261183534,41.90277689111408,0.0
