name,_id,run_start_time,run_end_time,status,status_message,rebuild_existing_models.sample_value,attic+windows+lighting_package.run_measure,led_lighting_upgrade.run_measure,r60_attic_insulation_upgrade.run_measure,triple_pane_windows_upgrade.run_measure,res_stock_reporting.Existing Datapoint Name,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
diag Autogenerated 2576,02531fc4-d95d-42c9-93b1-6cff39725ee8,2016-07-26T04:50:28Z,2016-07-26T04:52:22Z,completed,completed normal,516.0,0.0,0.0,0.0,0.0,LHS Autogenerated 516,0.0,185.90589200000002,157.84846903888888,0.0,5146.3694444444445,943.6836111111112,0.0,0.0,132.01337193791682,7.086934320237392,168.8531365970861,0.0,0.0,0.0,6433.8074165944445,52.74840643121326,307.95344285524027,0.0
diag Autogenerated 777,02565ce9-7845-4623-9c21-a528ba9f3f43,2016-07-26T04:22:30Z,2016-07-26T04:25:01Z,completed,completed normal,156.0,1.0,0.0,0.0,0.0,LHS Autogenerated 156,0.0,80.09461787500001,184.08145964444446,0.0,3410.9119444444445,501.0276535,0.0,1850.7775000000001,164.21660452539317,34.707394787741926,0.0,0.0,0.0,0.0,6026.893175463889,40.45701305372851,198.92399931313508,0.0
diag Autogenerated 4899,02720e22-e34a-499a-ab43-5e08d521d283,2016-07-26T05:29:36Z,2016-07-26T05:32:03Z,completed,completed normal,980.0,0.0,0.0,1.0,0.0,LHS Autogenerated 980,0.0,92.95294600000001,0.0,0.0,4819.008333333333,581.4622222222223,0.0,3393.0241666666666,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,8886.447668222223,30.93918501818585,6.1736695883208315,0.0
diag Autogenerated 768,02812c57-0e58-4eb6-a9c6-ed6a42b70c23,2016-07-26T04:22:13Z,2016-07-26T04:24:27Z,completed,completed normal,154.0,0.0,1.0,0.0,0.0,LHS Autogenerated 154,0.0,160.1892357527778,0.0,4060.505302169445,5126.397222222222,783.2705555555556,0.0,3412.3366666666666,0.0,7.086934320237392,0.0,0.0,0.0,0.0,13542.698982366666,46.91830045467645,7.086934320237392,0.0
diag Autogenerated 2791,028335b6-879a-4d8d-8b08-a27697613338,2016-07-26T04:54:20Z,2016-07-26T04:55:58Z,completed,completed normal,559.0,0.0,0.0,0.0,0.0,LHS Autogenerated 559,0.0,174.53457018333333,0.0,0.0,5990.3166666666675,1054.43,0.0,7153.419444444444,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,14372.700681294446,49.65905733396319,6.1736695883208315,0.0
diag Autogenerated 2293,0290658c-4a97-455f-87ee-c9b99cab36f4,2016-07-26T04:45:35Z,2016-07-26T04:48:37Z,completed,completed normal,459.0,0.0,1.0,0.0,0.0,LHS Autogenerated 459,0.0,80.09461787777778,0.0,2984.401584036111,4838.983333333334,501.0280309777778,0.0,3158.648888888889,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,11563.156455113889,40.072494509698295,6.1736695883208315,0.0
diag Autogenerated 3541,0299c5e5-335f-48e6-9d44-d0d2b81f499f,2016-07-26T05:07:17Z,2016-07-26T05:08:56Z,completed,completed normal,709.0,0.0,0.0,0.0,0.0,LHS Autogenerated 709,0.0,278.8587514027777,0.0,0.0,4547.922222222222,1291.136111111111,0.0,0.0,0.0,8.584688480811812,130.06653596511092,0.0,0.0,0.0,6117.917084736111,34.74032203744508,138.65122444592274,0.0
diag Autogenerated 504,02a461dd-d8c3-43dd-ac94-844c8ca96372,2016-07-26T04:19:39Z,2016-07-26T04:22:02Z,completed,completed normal,101.0,0.0,0.0,1.0,0.0,LHS Autogenerated 101,0.0,92.95294600277776,0.0,108.94823237222225,4398.655555555556,561.5639967416668,120.84736066666669,0.0,265.2147571436501,34.707394787741926,171.40163674835574,0.0,0.0,0.0,5282.968091338889,65.15861423891867,471.32378867974774,0.0
diag Autogenerated 1926,02b4e35d-b694-4a70-83e8-bac9c655b974,2016-07-26T04:40:06Z,2016-07-26T04:42:15Z,completed,completed normal,386.0,0.0,0.0,0.0,0.0,LHS Autogenerated 386,0.0,349.0688306583333,851.8288327916667,0.0,3993.147222222222,1706.8277777777778,0.0,0.0,854.8926085383835,7.086934320237392,111.70789651308536,0.0,0.0,0.0,6900.87266345,120.91549885704288,973.6874393717062,0.0
diag Autogenerated 3067,02c9877b-25d6-4406-bc6c-56a1a1c4ef90,2016-07-26T04:59:43Z,2016-07-26T05:01:17Z,completed,completed normal,614.0,1.0,0.0,0.0,0.0,LHS Autogenerated 614,0.0,80.09461787777778,0.0,0.0,3865.7888888888892,483.8819025388889,0.0,3146.1805555555557,0.0,42.88225110324586,0.0,0.0,0.0,0.0,7575.945964861111,30.13842574735482,42.88225110324586,0.0
diag Autogenerated 647,02db3c90-e1b1-4515-b910-1420d45b9bee,2016-07-26T04:22:00Z,2016-07-26T04:24:26Z,completed,completed normal,130.0,1.0,0.0,0.0,0.0,LHS Autogenerated 130,309.51972222222224,80.09461787777778,205.92059251666666,364.83184601666665,4398.655555555556,501.0280309777778,0.0,3496.757222222222,0.0,34.707394787741926,0.0,0.0,0.0,0.0,9356.80758738889,35.39749220087124,34.707394787741926,0.0
diag Autogenerated 3410,02dd5e9e-f5e4-422d-890e-8bac065c55b0,2016-07-26T05:05:08Z,2016-07-26T05:08:22Z,completed,completed normal,682.0,0.0,0.0,0.0,1.0,LHS Autogenerated 682,613.2361111111111,698.1383333333334,730.9040819250001,0.0,6248.094444444444,3104.4516666666664,0.0,0.0,443.72425009656365,9.497953212728374,201.77453115050804,0.0,0.0,0.0,11394.824637480555,104.3804289937194,654.9967344598,0.0
diag Autogenerated 4257,02e79f86-7aed-4284-8a94-39415faaf2da,2016-07-26T05:18:34Z,2016-07-26T05:20:59Z,completed,completed normal,852.0,1.0,0.0,0.0,0.0,LHS Autogenerated 852,539.4822222222223,160.1892357472222,245.003923275,0.0,5126.397222222222,783.2702777777778,0.0,0.0,85.02762788057865,7.086934320237392,187.70655554225763,0.0,0.0,0.0,6854.3428812444445,51.37010048713567,279.82111774307367,0.0
diag Autogenerated 1247,02fa3f18-8760-4a45-8485-cbd0bb4ec7ce,2016-07-26T04:29:15Z,2016-07-26T04:31:24Z,completed,completed normal,250.0,1.0,0.0,0.0,0.0,LHS Autogenerated 250,652.1402777777778,240.283914475,510.6238234,1256.2043185444445,8587.741666666667,1112.5305555555556,0.0,7262.219444444444,0.0,8.584688480811812,0.0,0.0,0.0,0.0,19621.744000863888,67.8106384680073,8.584688480811812,0.0
diag Autogenerated 1472,0307f272-b3dc-411a-be48-4739f9f2747c,2016-07-26T04:33:23Z,2016-07-26T04:35:29Z,completed,completed normal,295.0,1.0,0.0,0.0,0.0,LHS Autogenerated 295,0.0,160.18923574444443,0.0,0.0,7345.277777777778,783.27,0.0,6350.833333333333,0.0,7.086934320237392,0.0,0.0,0.0,0.0,14639.570346855555,50.660980903634844,7.086934320237392,0.0
diag Autogenerated 2057,030b9584-d2ad-4ac8-a68a-0e06cded317b,2016-07-26T04:42:27Z,2016-07-26T04:44:23Z,completed,completed normal,412.0,1.0,0.0,0.0,0.0,LHS Autogenerated 412,256.54833333333335,160.1892357472222,293.2093181611112,878.7322043277777,5154.3694444444445,813.1427777777777,0.0,0.0,0.0,7.086934320237392,188.3786526622718,0.0,0.0,0.0,7556.191313791667,45.329353667919186,195.46558698250917,0.0
diag Autogenerated 1779,03238533-7446-4c4e-94a4-af16ac8235cd,2016-07-26T04:37:50Z,2016-07-26T04:40:22Z,completed,completed normal,356.0,0.0,0.0,1.0,0.0,LHS Autogenerated 356,0.0,349.0688306583333,0.0,0.0,3993.147222222222,1771.9227777777778,0.0,1791.046388888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,7905.185219547223,27.682305037228467,7.086934320237392,0.0
diag Autogenerated 728,03318eea-01cd-4dc9-8559-0c961dda9122,2016-07-26T04:22:10Z,2016-07-26T04:24:24Z,completed,completed normal,146.0,0.0,1.0,0.0,0.0,LHS Autogenerated 146,0.0,160.18923574444443,0.0,0.0,7354.877777777778,783.27,0.0,0.0,0.0,7.086934320237392,279.94119862617134,0.0,0.0,0.0,8298.337013522223,57.01791450420664,287.02813294640873,0.0
diag Autogenerated 2549,033392de-ebe9-4d22-9582-1550da47fc5a,2016-07-26T04:49:34Z,2016-07-26T04:52:38Z,completed,completed normal,510.0,0.0,0.0,1.0,0.0,LHS Autogenerated 510,3154.05,278.8589310388889,704.4656247055557,0.0,8598.952777777778,1291.1352777777777,0.0,0.0,121.09575370586222,8.584688480811812,318.96235556091045,0.0,0.0,0.0,14027.462611300001,92.72796895792077,448.64279774758455,0.0
diag Autogenerated 599,0343b2bd-0bab-4069-8915-329b8d3d1cd1,2016-07-26T04:19:47Z,2016-07-26T04:22:02Z,completed,completed normal,120.0,0.0,0.0,1.0,0.0,LHS Autogenerated 120,0.0,349.06937650555557,0.0,0.0,7378.847222222222,1771.923611111111,0.0,6554.922222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16054.76243206111,55.48981673643786,7.086934320237392,0.0
diag Autogenerated 2084,0343e0c0-2f27-48be-9e90-5b980a18426b,2016-07-26T04:42:38Z,2016-07-26T04:45:20Z,completed,completed normal,417.0,0.0,0.0,1.0,0.0,LHS Autogenerated 417,0.0,185.90589200000002,0.0,56.10620041666667,4698.038888888889,909.0155555555556,53.646896894444446,0.0,86.30893052085403,35.62067345219103,162.76373385689394,0.0,0.0,0.0,5902.713433755556,48.610228038734824,284.693337829939,0.0
diag Autogenerated 40,0350f7bc-ac05-4377-9819-9c05bd6d81a7,2016-07-26T04:12:05Z,2016-07-26T04:14:58Z,completed,completed normal,8.0,0.0,0.0,0.0,1.0,LHS Autogenerated 8,655.5988888888888,92.95294600555557,166.7855630777778,0.0,3824.8583333333336,561.5638888888889,0.0,0.0,10.915929668368042,6.1736695883208315,103.50024572521858,0.0,0.0,0.0,5301.759620194444,30.149339227092792,120.58984498190745,0.0
diag Autogenerated 1000,037b037c-14f4-4ae4-ad8c-cb147599cd38,2016-07-26T04:26:48Z,2016-07-26T04:29:06Z,completed,completed normal,200.0,0.0,0.0,0.0,1.0,LHS Autogenerated 200,1164.353611111111,174.53457018333333,232.91833333333335,0.0,6759.697222222222,1091.7925,0.0,6524.783333333333,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,15948.079570183336,55.03447322869181,6.1736695883208315,0.0
diag Autogenerated 4417,037e51dc-f7d8-4602-b9cc-461cc4127b12,2016-07-26T05:21:14Z,2016-07-26T05:23:40Z,completed,completed normal,884.0,1.0,0.0,0.0,0.0,LHS Autogenerated 884,254.47805555555556,240.28395185833335,272.88205029166664,1159.4984147194446,8626.908333333335,1112.5308333333332,0.0,7506.688888888889,0.0,8.584688480811812,0.0,0.0,0.0,0.0,19173.27052798056,66.2803834598286,8.584688480811812,0.0
diag Autogenerated 4208,038e1702-0637-463b-9309-89bc323096b0,2016-07-26T05:18:09Z,2016-07-26T05:20:19Z,completed,completed normal,842.0,0.0,1.0,0.0,0.0,LHS Autogenerated 842,0.0,80.09461787500001,0.0,389.90003815000006,4072.0583333333334,483.8819252583333,0.0,1744.0002777777777,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,6769.935192394444,23.717344682379192,6.1736695883208315,0.0
diag Autogenerated 2200,03a91b3e-97b5-4b99-98bb-22a5ced08235,2016-07-26T04:44:31Z,2016-07-26T04:47:20Z,completed,completed normal,440.0,0.0,0.0,0.0,1.0,LHS Autogenerated 440,1497.5127777777777,349.06937650555557,234.87861111111113,3024.818275466667,5126.397222222222,1771.923611111111,0.0,3444.8980555555554,0.0,7.086934320237392,0.0,0.0,0.0,0.0,15449.49792975,53.42456852904766,7.086934320237392,0.0
diag Autogenerated 3716,03aa4dac-5e09-4d6b-8a98-c30aecf93e02,2016-07-26T05:09:46Z,2016-07-26T05:12:21Z,completed,completed normal,744.0,0.0,0.0,0.0,0.0,LHS Autogenerated 744,0.0,349.0693250611111,0.0,0.0,5365.591666666667,1706.8272222222222,0.0,3707.548611111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,11129.036825061112,38.68254331942876,7.086934320237392,0.0
diag Autogenerated 2422,03ad7c78-be37-4b68-ba2a-0ab1dc1abd29,2016-07-26T04:47:27Z,2016-07-26T04:50:42Z,completed,completed normal,485.0,1.0,0.0,0.0,0.0,LHS Autogenerated 485,0.0,160.1892357527778,161.09141597222222,0.0,4015.525,783.2705555555556,0.0,0.0,167.52737138652736,7.086934320237392,120.23279116929221,0.0,0.0,0.0,5120.0762072805555,46.95513487925549,294.8470968760569,0.0
diag Autogenerated 718,03b2acf8-bfc0-4ad0-a70a-16fc38795432,2016-07-26T04:22:10Z,2016-07-26T04:24:30Z,completed,completed normal,144.0,0.0,1.0,0.0,0.0,LHS Autogenerated 144,0.0,160.1892357527778,43.276421463888894,0.0,5126.397222222222,813.1422222222222,0.0,0.0,43.43207069484329,7.086934320237392,178.34552505702396,0.0,0.0,0.0,6143.005101661111,43.84725646710569,228.86453007210466,0.0
diag Autogenerated 3590,03d599c9-ca07-4c25-8ee4-bde89b38346c,2016-07-26T05:08:28Z,2016-07-26T05:11:25Z,completed,completed normal,718.0,0.0,0.0,0.0,1.0,LHS Autogenerated 718,0.0,174.53457018055553,34.33302238333333,807.8567443055556,3824.8583333333336,1054.43,0.0,1744.373888888889,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,7640.386559091668,26.687448030299905,6.1736695883208315,0.0
diag Autogenerated 3784,03dac8c9-ce71-427e-95c8-acb6420d5778,2016-07-26T05:11:36Z,2016-07-26T05:14:34Z,completed,completed normal,757.0,0.0,0.0,1.0,0.0,LHS Autogenerated 757,0.0,349.0691133888888,207.55920383055556,0.0,5126.397222222222,1771.9230555555555,0.0,0.0,214.22589508624415,7.086934320237392,165.72378567997484,0.0,0.0,0.0,7454.948594997222,64.14100198246432,387.0366150864564,0.0
diag Autogenerated 624,03df16a2-ceb9-4672-a4ad-d3018b3ec936,2016-07-26T04:20:17Z,2016-07-26T04:22:43Z,completed,completed normal,125.0,0.0,0.0,1.0,0.0,LHS Autogenerated 125,986.5061111111112,278.8589310388889,630.595554975,2566.938623841667,5908.069444444444,1291.1352777777777,0.0,3818.7777777777783,0.0,8.584688480811812,0.0,0.0,0.0,0.0,15480.881720966669,53.681429885720895,8.584688480811812,0.0
diag Autogenerated 3157,03f3e164-6bdd-4dcd-b94e-b0fa07f5d962,2016-07-26T05:01:17Z,2016-07-26T05:03:42Z,completed,completed normal,632.0,1.0,0.0,0.0,0.0,LHS Autogenerated 632,0.0,160.1892357527778,0.0,592.3224676611111,7626.047222222222,813.1422222222222,0.0,6793.263888888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,15984.965036747222,55.25165813800346,7.086934320237392,0.0
diag Autogenerated 204,03fb4f6c-023e-4ef0-855d-3402b6e28bde,2016-07-26T04:14:52Z,2016-07-26T04:17:21Z,completed,completed normal,41.0,0.0,0.0,1.0,0.0,LHS Autogenerated 41,0.0,174.53457018333333,28.386456227777774,0.0,4846.991666666667,1054.4294444444445,0.0,3710.426388888889,38.308491257056914,6.1736695883208315,0.0,0.0,0.0,0.0,9814.768526411113,37.93759639301891,44.48216084537775,0.0
diag Autogenerated 3299,03ffcece-424e-4b6f-afea-ee3dd0d2c07c,2016-07-26T05:03:03Z,2016-07-26T05:05:20Z,completed,completed normal,660.0,0.0,0.0,1.0,0.0,LHS Autogenerated 660,0.0,698.1380555555555,160.1234687638889,0.0,6462.652777777778,3011.6241666666665,0.0,0.0,207.95339526354184,9.497953212728374,195.05678252857535,0.0,0.0,0.0,10332.53846876389,76.50689778564987,412.50813100484555,0.0
diag Autogenerated 1676,042ade63-0262-40e1-87ea-c2c9bcea318c,2016-07-26T04:36:06Z,2016-07-26T04:38:15Z,completed,completed normal,336.0,0.0,0.0,0.0,0.0,LHS Autogenerated 336,1454.0916666666667,92.95294600000001,0.0,902.7573553555554,5058.205555555556,561.5638888888889,0.0,3065.9869444444444,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,11135.55835691111,38.61346923657426,6.1736695883208315,0.0
diag Autogenerated 406,042b4252-ffbe-4af2-bc4b-a8e945b9299d,2016-07-26T04:17:27Z,2016-07-26T04:19:37Z,completed,completed normal,82.0,0.0,0.0,0.0,0.0,LHS Autogenerated 82,0.0,349.0688306583333,0.0,0.0,5126.397222222222,1771.9227777777778,0.0,0.0,0.0,7.086934320237392,178.05872507458835,0.0,0.0,0.0,7247.388830658334,43.243683100038304,185.14565939482574,0.0
diag Autogenerated 589,0435601e-520d-4adf-b47b-0a379f84ce34,2016-07-26T04:19:46Z,2016-07-26T04:22:05Z,completed,completed normal,118.0,0.0,0.0,1.0,0.0,LHS Autogenerated 118,0.0,174.53457018055553,155.89356065833337,0.0,3831.263888888889,1091.791388888889,0.0,0.0,139.07040299016924,6.1736695883208315,113.56721987983279,0.0,0.0,0.0,5253.483408616667,43.80675870332011,258.81129245832284,0.0
diag Autogenerated 4512,043c76b3-c521-431e-9e26-2415233fdd76,2016-07-26T05:23:08Z,2016-07-26T05:25:39Z,completed,completed normal,903.0,1.0,0.0,0.0,0.0,LHS Autogenerated 903,0.0,160.18923574444443,0.0,0.0,3572.7916666666665,783.27,0.0,0.0,0.0,35.62067345219103,104.26825245963725,0.0,0.0,0.0,4516.250902411111,29.39898032095142,139.8889259118283,0.0
diag Autogenerated 707,04556e2d-745b-44bd-8f25-a70a98be565b,2016-07-26T04:22:07Z,2016-07-26T04:24:27Z,completed,completed normal,142.0,1.0,0.0,0.0,0.0,LHS Autogenerated 142,818.0622222222223,160.18923575,202.655,0.0,5373.597222222222,813.1427777777777,0.0,3486.978611111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10854.625069083333,37.74621154223723,7.086934320237392,0.0
diag Autogenerated 560,04645822-e139-468a-bae3-a30a2c7f3756,2016-07-26T04:19:45Z,2016-07-26T04:22:03Z,completed,completed normal,112.0,0.0,0.0,0.0,1.0,LHS Autogenerated 112,0.0,185.90589200000002,103.06286003055556,0.0,5126.397222222222,909.0155555555556,0.0,0.0,103.43350086102478,7.086934320237392,164.992213035661,0.0,0.0,0.0,6324.381529808335,49.13095034333672,275.51264821692314,0.0
diag Autogenerated 567,046765b5-4dbe-4234-a705-7606af5323ac,2016-07-26T04:19:45Z,2016-07-26T04:22:04Z,completed,completed normal,114.0,1.0,0.0,0.0,0.0,LHS Autogenerated 114,276.9516666666667,80.09461787777778,293.2256536583333,1571.3721109333333,3824.8583333333336,501.0276768333333,0.0,1711.8027777777777,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,8259.332837080556,28.79938039409537,6.1736695883208315,0.0
diag Autogenerated 4660,047659e6-c286-439b-ab78-940719c2146d,2016-07-26T05:25:33Z,2016-07-26T05:28:00Z,completed,completed normal,932.0,0.0,0.0,0.0,1.0,LHS Autogenerated 932,326.55277777777775,174.53457018055553,86.41589580555556,152.8899515027778,6802.875,1054.43,0.0,7614.508333333333,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,16212.2065286,55.93571181993676,6.1736695883208315,0.0
diag Autogenerated 3974,047ab3fc-2820-44c1-b614-b04ae6feb586,2016-07-26T05:14:26Z,2016-07-26T05:17:02Z,completed,completed normal,795.0,0.0,0.0,1.0,0.0,LHS Autogenerated 795,0.0,349.0691133888888,0.0,10434.863152175,5557.7,1771.9230555555555,0.0,3050.010277777778,0.0,7.086934320237392,0.0,0.0,0.0,0.0,21163.56559889722,72.92177671745523,7.086934320237392,0.0
diag Autogenerated 3263,04836928-f61a-412f-b45b-9744663823bb,2016-07-26T05:02:43Z,2016-07-26T05:05:22Z,completed,completed normal,653.0,0.0,1.0,0.0,0.0,LHS Autogenerated 653,0.0,160.1892357527778,193.34341264722224,0.0,7635.652777777778,813.1430555555555,0.0,7558.777777777778,206.39567675184526,7.086934320237392,0.0,0.0,0.0,0.0,16361.106259511113,77.1746729393163,213.48261107208262,0.0
diag Autogenerated 3223,048f04d3-46c9-4b34-ace5-99eec2d4894e,2016-07-26T05:02:20Z,2016-07-26T05:04:59Z,completed,completed normal,645.0,0.0,1.0,0.0,0.0,LHS Autogenerated 645,0.0,80.09461787500001,58.92330746388889,0.0,7180.633333333333,483.8819252583333,0.0,0.0,52.564722426097575,6.1736695883208315,286.68264267611187,0.0,0.0,0.0,7803.533183930555,61.16886393143791,345.4210346905303,0.0
diag Autogenerated 4529,04a0d0cb-f2b6-453d-9691-d2002c18818a,2016-07-26T05:23:11Z,2016-07-26T05:25:38Z,completed,completed normal,906.0,0.0,0.0,1.0,0.0,LHS Autogenerated 906,0.0,278.8587514027777,465.5191776166667,0.0,5898.730555555556,1256.4669444444446,0.0,3575.9583333333335,467.19338011912197,8.584688480811812,0.0,0.0,0.0,0.0,11475.533762352778,86.73395337288261,475.7780685999338,0.0
diag Autogenerated 780,04a1999a-9152-4f5e-abfc-536e06f00fec,2016-07-26T04:22:32Z,2016-07-26T04:25:00Z,completed,completed normal,156.0,0.0,0.0,0.0,1.0,LHS Autogenerated 156,0.0,92.95294600277776,200.52308965277777,0.0,3410.9119444444445,581.4619444444445,0.0,1815.8594444444445,178.88366563857716,34.707394787741926,0.0,0.0,0.0,0.0,6101.70936898889,42.179002613805714,213.59106042631907,0.0
diag Autogenerated 4002,04aa5299-98cc-4900-a2a2-8cb6cedd8763,2016-07-26T05:14:40Z,2016-07-26T05:17:20Z,completed,completed normal,801.0,1.0,0.0,0.0,0.0,LHS Autogenerated 801,116.31599174722223,80.09461787777778,235.95272550000004,1134.1815791805557,4094.438888888889,483.8819025388889,0.0,1751.8497222222222,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,7896.715427955556,27.56207843552297,6.1736695883208315,0.0
diag Autogenerated 4167,04b2c3e1-a62b-41bc-8c21-69816ff80637,2016-07-26T05:17:46Z,2016-07-26T05:20:19Z,completed,completed normal,834.0,1.0,0.0,0.0,0.0,LHS Autogenerated 834,0.0,80.09461787777776,0.0,3865.986348425,4846.991666666667,483.8821300055556,0.0,3643.495,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,12920.449762975,44.70377151381713,6.1736695883208315,0.0
diag Autogenerated 1446,04b5108f-077f-4fbe-a5aa-2cd2fc7d5220,2016-07-26T04:31:59Z,2016-07-26T04:34:28Z,completed,completed normal,290.0,0.0,0.0,0.0,0.0,LHS Autogenerated 290,1693.7158333333332,523.6032018583334,685.9758434611111,0.0,5440.7444444444445,2424.3191666666667,0.0,0.0,395.23884210866584,41.90277689111408,185.64050378339866,0.0,0.0,0.0,10768.35848976389,99.02137660168796,622.7821227831786,0.0
diag Autogenerated 1436,05048a04-65cf-4dc9-bcef-217927b1a792,2016-07-26T04:31:55Z,2016-07-26T04:33:41Z,completed,completed normal,288.0,0.0,0.0,0.0,0.0,LHS Autogenerated 288,0.0,185.90589200000002,0.0,0.0,7181.727777777778,909.0161111111112,0.0,0.0,0.0,35.62067345219103,317.3899269583107,0.0,0.0,0.0,8276.649780888889,63.5421613412404,353.0106004105017,0.0
diag Autogenerated 2720,0519ac88-cf9e-4f0d-8aca-634443e47464,2016-07-26T04:52:43Z,2016-07-26T04:55:47Z,completed,completed normal,544.0,0.0,0.0,0.0,1.0,LHS Autogenerated 544,0.0,349.0688306583333,140.14076643611114,0.0,4404.475,1706.8277777777778,0.0,0.0,140.6447039386691,7.086934320237392,105.91111335244753,0.0,0.0,0.0,6600.512374872222,47.88615823541309,253.64275161135404,0.0
diag Autogenerated 3995,051b72bc-8ae2-4b45-b633-c7445bcba069,2016-07-26T05:14:40Z,2016-07-26T05:17:19Z,completed,completed normal,799.0,0.0,0.0,0.0,1.0,LHS Autogenerated 799,0.0,185.9058920027778,0.0,0.0,4173.175,943.6841666666667,0.0,0.0,0.0,43.79552028952376,158.49687917918106,0.0,0.0,0.0,5302.765058669444,38.32302537425262,202.29239946870482,0.0
diag Autogenerated 4999,051d6bf4-0c95-4b1e-a92a-bd0a0b30a5e3,2016-07-26T05:30:53Z,2016-07-26T05:32:52Z,completed,completed normal,1000.0,0.0,0.0,1.0,0.0,LHS Autogenerated 1000,506.6738888888889,349.0692391611111,165.89266530833336,1247.616688638889,5126.397222222222,1706.8280555555555,0.0,3567.450277777778,0.0,7.086934320237392,0.0,0.0,0.0,0.0,12669.928037552778,43.940282377692576,7.086934320237392,0.0
diag Autogenerated 948,053b4094-56e9-493c-bed9-f7c4d667a55b,2016-07-26T04:24:59Z,2016-07-26T04:27:14Z,completed,completed normal,190.0,0.0,1.0,0.0,0.0,LHS Autogenerated 190,1475.6722222222222,80.09461787777778,568.0739219722221,0.0,4390.650000000001,483.8819025388889,0.0,0.0,51.51780460155104,34.707394787741926,166.75685895026035,0.0,0.0,0.0,6998.372664611111,49.177644567019435,252.98205833955333,0.0
diag Autogenerated 1529,055a50eb-6dcd-4389-bbc3-42c50f7704d3,2016-07-26T04:33:51Z,2016-07-26T04:36:12Z,completed,completed normal,306.0,0.0,0.0,1.0,0.0,LHS Autogenerated 306,0.0,278.85888468611114,0.0,9037.923458116667,6155.272222222222,1256.4677777777779,0.0,4141.134444444445,0.0,8.584688480811812,0.0,0.0,0.0,0.0,20869.656787247222,72.06869364093856,8.584688480811812,0.0
