Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
NY, 01400	0.056406	0.020015	0.021228	0.000000	0.036391	0.086125	0.243870	0.049234	0.486730	0.000000	0.000000
NY, 01500	0.000000	0.115743	0.142452	0.000000	0.000000	0.000000	0.217759	0.033809	0.490236	0.000000	0.000000
NY, 01600	0.000000	0.035052	0.089577	0.109050	0.019473	0.000000	0.288128	0.066661	0.392059	0.000000	0.000000
NY, 01700	0.189503	0.019163	0.025551	0.046844	0.219313	0.055361	0.001486	0.139330	0.303449	0.000000	0.000000
NY, 01801	0.075166	0.024236	0.009132	0.061116	0.101860	0.179133	0.069000	0.056893	0.423465	0.000000	0.000000
NY, 01802	0.099872	0.036539	0.063333	0.042628	0.142094	0.066175	0.069000	0.018082	0.462276	0.000000	0.000000
NY, 01900	0.147973	0.000000	0.115778	0.008049	0.184502	0.033433	0.009662	0.072542	0.428062	0.000000	0.000000
NY, 02001	0.011365	0.118818	0.092988	0.043394	0.028930	0.194242	0.034291	0.127873	0.348099	0.000000	0.000000
NY, 02002	0.106504	0.020026	0.034591	0.070092	0.215284	0.043239	0.034291	0.088676	0.387296	0.000000	0.000000
NY, 02100	0.000000	0.000000	0.124476	0.000000	0.052106	0.000000	0.355105	0.026697	0.441615	0.000000	0.000000
NY, 02201	0.099785	0.000000	0.000000	0.010664	0.118828	0.120351	0.168629	0.065517	0.416225	0.000000	0.000000
NY, 02202	0.000000	0.059093	0.189097	0.000000	0.000000	0.000000	0.322455	0.023960	0.405395	0.000000	0.000000
NY, 02203	0.000000	0.044038	0.041836	0.034129	0.019817	0.000000	0.464347	0.059504	0.336329	0.000000	0.000000
NY, 02300	0.092080	0.053141	0.087957	0.017408	0.035733	0.081085	0.076903	0.027416	0.528277	0.000000	0.000000
NY, 02401	0.071008	0.036370	0.050802	0.019051	0.000000	0.049648	0.244948	0.000000	0.528173	0.000000	0.000000
NY, 02402	0.132198	0.000000	0.000000	0.000000	0.000000	0.000000	0.433525	0.002282	0.431996	0.000000	0.000000
NY, 02500	0.000000	0.117606	0.000000	0.000000	0.000000	0.000000	0.462158	0.000000	0.420236	0.000000	0.000000
NY, 02600	0.000000	0.045609	0.054731	0.000000	0.042568	0.088177	0.182617	0.023253	0.563046	0.000000	0.000000
NY, 02701	0.000000	0.000000	0.020171	0.032778	0.142878	0.001681	0.296448	0.000000	0.506044	0.000000	0.000000
NY, 02702	0.034869	0.053428	0.085484	0.032057	0.022496	0.065238	0.176047	0.031138	0.499244	0.000000	0.000000
NY, 02801	0.000000	0.020813	0.000000	0.270573	0.033822	0.000000	0.160002	0.094445	0.420346	0.000000	0.000000
NY, 02802	0.043881	0.067772	0.090200	0.058021	0.043393	0.021941	0.160002	0.182637	0.332154	0.000000	0.000000
NY, 02901	0.049656	0.083748	0.114134	0.025940	0.088936	0.028163	0.062545	0.063055	0.483824	0.000000	0.000000
NY, 02902	0.104365	0.000000	0.083808	0.000000	0.108318	0.094086	0.062545	0.090726	0.456152	0.000000	0.000000
NY, 02903	0.189083	0.000000	0.073005	0.016061	0.070815	0.041613	0.062545	0.132005	0.414873	0.000000	0.000000
NY, 03001	0.000000	0.000000	0.112897	0.077860	0.000000	0.210222	0.030328	0.042920	0.525773	0.000000	0.000000
NY, 03002	0.099007	0.143560	0.066830	0.000000	0.034652	0.056929	0.030328	0.218597	0.350097	0.000000	0.000000
NY, 03003	0.057283	0.031896	0.022783	0.104150	0.158504	0.026363	0.030328	0.358524	0.210169	0.000000	0.000000
NY, 03101	0.000000	0.114164	0.074726	0.000000	0.047741	0.000000	0.046922	0.170052	0.546395	0.000000	0.000000
NY, 03102	0.072411	0.089121	0.109545	0.000000	0.037134	0.248796	0.005318	0.172661	0.265014	0.000000	0.000000
NY, 03103	0.216250	0.042595	0.068807	0.000000	0.209697	0.019659	0.005318	0.067938	0.369738	0.000000	0.000000
NY, 03104	0.000000	0.359864	0.000000	0.000000	0.000000	0.197143	0.005318	0.097261	0.340414	0.000000	0.000000
NY, 03105	0.092386	0.048435	0.154276	0.036775	0.019733	0.205402	0.005318	0.026875	0.410801	0.000000	0.000000
NY, 03106	0.058195	0.032615	0.132377	0.096565	0.036452	0.200804	0.005318	0.000000	0.437675	0.000000	0.000000
NY, 03107	0.020496	0.013262	0.191697	0.075955	0.106096	0.149500	0.005318	0.109419	0.328257	0.000000	0.000000
NY, 03201	0.000000	0.014138	0.069856	0.000000	0.000000	0.176303	0.006558	0.058371	0.674774	0.000000	0.000000
NY, 03202	0.260297	0.000000	0.000000	0.000000	0.000000	0.000000	0.006558	0.031975	0.701171	0.000000	0.000000
NY, 03203	0.043383	0.043383	0.043383	0.043383	0.043383	0.043383	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03204	0.084011	0.000000	0.044071	0.000000	0.000000	0.132214	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03205	0.000000	0.146713	0.000000	0.000000	0.000000	0.113584	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03206	0.089062	0.010333	0.021158	0.000000	0.038872	0.100871	0.006558	0.427294	0.305852	0.000000	0.000000
NY, 03207	0.000000	0.182208	0.078089	0.000000	0.000000	0.000000	0.006558	0.206785	0.526361	0.000000	0.000000
NY, 03208	0.049844	0.119072	0.033229	0.000000	0.000000	0.058151	0.006558	0.254185	0.478961	0.000000	0.000000
NY, 03209	0.043383	0.043383	0.043383	0.043383	0.043383	0.043383	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03210	0.000000	0.030988	0.000000	0.000000	0.000000	0.229309	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03211	0.021953	0.043905	0.000000	0.000000	0.000000	0.194438	0.006558	0.273084	0.460061	0.000000	0.000000
NY, 03212	0.000000	0.000000	0.109157	0.000000	0.000000	0.151140	0.006558	0.000000	0.733146	0.000000	0.000000
NY, 03301	0.000000	0.000000	0.217590	0.000000	0.000000	0.000000	0.043072	0.113020	0.626318	0.000000	0.000000
NY, 03302	0.000000	0.045467	0.113667	0.025981	0.000000	0.032476	0.043072	0.218010	0.521328	0.000000	0.000000
NY, 03303	0.000000	0.064288	0.000000	0.000000	0.153302	0.000000	0.043072	0.211239	0.528098	0.000000	0.000000
NY, 03304	0.036265	0.036265	0.036265	0.036265	0.036265	0.036265	0.043072	0.174342	0.564996	0.000000	0.000000
NY, 03305	0.077711	0.000000	0.012434	0.049735	0.037301	0.040410	0.043072	0.065980	0.673358	0.000000	0.000000
NY, 03306	0.070112	0.000000	0.045936	0.000000	0.036265	0.065277	0.043072	0.145516	0.593822	0.000000	0.000000
NY, 03307	0.087748	0.000000	0.061660	0.000000	0.000000	0.068182	0.043072	0.538062	0.201275	0.000000	0.000000
NY, 03308	0.000000	0.000000	0.000000	0.000000	0.000000	0.217590	0.043072	0.000000	0.739338	0.000000	0.000000
NY, 03309	0.043936	0.000000	0.000000	0.027199	0.033475	0.112980	0.043072	0.164744	0.574594	0.000000	0.000000
NY, 03310	0.084996	0.000000	0.000000	0.030599	0.101995	0.000000	0.043072	0.000000	0.739338	0.000000	0.000000
NY, 03311	0.000000	0.000000	0.069444	0.053240	0.048611	0.046296	0.043072	0.441995	0.297342	0.000000	0.000000
NY, 03312	0.000000	0.000000	0.130554	0.000000	0.087036	0.000000	0.043072	0.271090	0.468247	0.000000	0.000000
NY, 03313	0.000000	0.000000	0.000000	0.093253	0.000000	0.124337	0.043072	0.000000	0.739338	0.000000	0.000000
NY, 03701	0.199416	0.000000	0.141614	0.043351	0.092483	0.433512	0.003196	0.000000	0.086429	0.000000	0.000000
NY, 03702	0.060404	0.148134	0.061842	0.165392	0.090606	0.383997	0.003196	0.024242	0.062187	0.000000	0.000000
NY, 03703	0.061870	0.091332	0.156149	0.103117	0.053032	0.444876	0.003196	0.086429	0.000000	0.000000	0.000000
NY, 03704	0.000000	0.000000	0.162993	0.397544	0.000000	0.349839	0.003196	0.039890	0.046539	0.000000	0.000000
NY, 03705	0.055940	0.008287	0.183567	0.021962	0.067128	0.573491	0.003196	0.000000	0.086429	0.000000	0.000000
NY, 03706	0.089225	0.000000	0.330412	0.000000	0.071101	0.419637	0.003196	0.086429	0.000000	0.000000	0.000000
NY, 03707	0.000000	0.009988	0.376707	0.000000	0.000000	0.523680	0.003196	0.043215	0.043215	0.000000	0.000000
NY, 03708	0.023343	0.000000	0.279282	0.030846	0.000000	0.576905	0.003196	0.020990	0.065439	0.000000	0.000000
NY, 03709	0.035842	0.055554	0.170247	0.112901	0.100356	0.435475	0.003196	0.086429	0.000000	0.000000	0.000000
NY, 03710	0.045952	0.015173	0.208519	0.026878	0.022976	0.590877	0.003196	0.043215	0.043215	0.000000	0.000000
NY, 03801	0.164351	0.000000	0.369789	0.193112	0.094502	0.160242	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03802	0.141549	0.000000	0.243287	0.000000	0.106162	0.490998	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03803	0.203332	0.013452	0.204367	0.000000	0.037769	0.523076	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03804	0.051803	0.000000	0.224478	0.000000	0.000000	0.705716	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03805	0.000000	0.000000	0.434832	0.000000	0.000000	0.547164	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03806	0.027463	0.000000	0.088213	0.000000	0.000000	0.866320	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03807	0.000000	0.009519	0.087253	0.000000	0.004407	0.880817	0.001604	0.016400	0.000000	0.000000	0.000000
NY, 03808	0.149164	0.000000	0.000000	0.000000	0.000000	0.832832	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03809	0.060450	0.000000	0.223293	0.000000	0.043178	0.655075	0.001604	0.008200	0.008200	0.000000	0.000000
NY, 03810	0.000000	0.000000	0.062812	0.000000	0.036272	0.882912	0.001604	0.016400	0.000000	0.000000	0.000000
NY, 03901	0.000000	0.578248	0.000000	0.000000	0.000000	0.000000	0.000694	0.203340	0.217718	0.000000	0.000000
NY, 03902	0.000000	0.090351	0.150585	0.000000	0.102398	0.234913	0.000694	0.253198	0.167861	0.000000	0.000000
NY, 03903	0.000000	0.041970	0.081608	0.066452	0.030311	0.357908	0.000694	0.328201	0.092857	0.000000	0.000000
NY, 04001	0.091524	0.011203	0.183259	0.037201	0.099133	0.461634	0.001886	0.094920	0.019241	0.000000	0.000000
NY, 04002	0.056380	0.000000	0.209410	0.116787	0.261763	0.239614	0.001886	0.000000	0.114161	0.000000	0.000000
NY, 04003	0.094617	0.054437	0.244966	0.239782	0.132852	0.117299	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04004	0.022080	0.032367	0.107389	0.037636	0.022331	0.662149	0.001886	0.114161	0.000000	0.000000	0.000000
NY, 04005	0.081061	0.050953	0.253992	0.094185	0.071025	0.332737	0.001886	0.057694	0.056467	0.000000	0.000000
NY, 04006	0.136078	0.030977	0.190288	0.161523	0.076336	0.288751	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04007	0.000000	0.056033	0.198975	0.045741	0.194401	0.388802	0.001886	0.000000	0.114161	0.000000	0.000000
NY, 04008	0.000000	0.256195	0.170266	0.120937	0.013526	0.323029	0.001886	0.106634	0.007527	0.000000	0.000000
NY, 04009	0.000000	0.681907	0.000000	0.000000	0.107337	0.094709	0.001886	0.033825	0.080336	0.000000	0.000000
NY, 04010	0.000000	0.400541	0.000000	0.483412	0.000000	0.000000	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04011	0.072610	0.066296	0.167320	0.028413	0.088395	0.460918	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04012	0.143086	0.152625	0.244836	0.222578	0.082672	0.038156	0.001886	0.114161	0.000000	0.000000	0.000000
NY, 04013	0.000000	0.360129	0.196434	0.163695	0.163695	0.000000	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04014	0.121602	0.042093	0.079509	0.477054	0.163695	0.000000	0.001886	0.051026	0.063134	0.000000	0.000000
NY, 04015	0.091931	0.000000	0.000000	0.000000	0.141433	0.650590	0.001886	0.030688	0.083473	0.000000	0.000000
NY, 04016	0.037982	0.034529	0.193365	0.207177	0.000000	0.410900	0.001886	0.025588	0.088573	0.000000	0.000000
NY, 04017	0.200506	0.043120	0.226378	0.157387	0.133671	0.122891	0.001886	0.000000	0.114161	0.000000	0.000000
NY, 04018	0.100783	0.041993	0.098684	0.207865	0.000000	0.434628	0.001886	0.057080	0.057080	0.000000	0.000000
NY, 04101	0.166968	0.020126	0.154669	0.040251	0.083857	0.285485	0.005270	0.051830	0.191545	0.000000	0.000000
NY, 04102	0.096075	0.133027	0.152734	0.187223	0.039415	0.142881	0.005270	0.000000	0.243375	0.000000	0.000000
NY, 04103	0.096236	0.172148	0.053796	0.129709	0.056187	0.243279	0.005270	0.119816	0.123560	0.000000	0.000000
NY, 04104	0.000000	0.635166	0.000000	0.054221	0.061967	0.000000	0.005270	0.084577	0.158798	0.000000	0.000000
NY, 04105	0.000000	0.434174	0.000000	0.317181	0.000000	0.000000	0.005270	0.022416	0.220959	0.000000	0.000000
NY, 04106	0.039632	0.257607	0.036329	0.123850	0.000000	0.293937	0.005270	0.000000	0.243375	0.000000	0.000000
NY, 04107	0.000000	0.036250	0.240565	0.266929	0.032954	0.174657	0.005270	0.121688	0.121688	0.000000	0.000000
NY, 04108	0.000000	0.059262	0.146038	0.050796	0.042330	0.452930	0.005270	0.076855	0.166520	0.000000	0.000000
NY, 04109	0.003614	0.004726	0.044753	0.018068	0.005281	0.674913	0.005270	0.151287	0.092088	0.000000	0.000000
NY, 04110	0.095533	0.327911	0.059385	0.180738	0.033566	0.054221	0.005270	0.121688	0.121688	0.000000	0.000000
NY, 04111	0.036272	0.222816	0.062181	0.196907	0.036272	0.196907	0.005270	0.000000	0.243375	0.000000	0.000000
NY, 04112	0.125226	0.288019	0.057047	0.038959	0.025045	0.217058	0.005270	0.000000	0.243375	0.000000	0.000000
NY, 04113	0.174973	0.250452	0.000000	0.325930	0.000000	0.000000	0.005270	0.000000	0.243375	0.000000	0.000000
NY, 04114	0.015135	0.339461	0.091892	0.121082	0.017297	0.166487	0.005270	0.057381	0.185994	0.000000	0.000000
OH, 00100	0.000000	0.000000	0.033383	0.074185	0.000000	0.016692	0.219000	0.020896	0.635844	0.000000	0.000000
OH, 00200	0.095804	0.033420	0.000000	0.043446	0.055700	0.000000	0.152004	0.034753	0.584874	0.000000	0.000000
OH, 00300	0.011452	0.005938	0.122999	0.038596	0.053441	0.028841	0.089095	0.128987	0.520650	0.000000	0.000000
OH, 00400	0.000000	0.000000	0.051285	0.000000	0.215001	0.000000	0.062531	0.490480	0.180703	0.000000	0.000000
OH, 00500	0.030618	0.026907	0.046391	0.000000	0.000000	0.162369	0.062531	0.322684	0.348499	0.000000	0.000000
OH, 00600	0.070593	0.012201	0.110683	0.025274	0.000000	0.000000	0.157420	0.040604	0.583223	0.000000	0.000000
OH, 00700	0.000000	0.000000	0.052519	0.077528	0.052519	0.000000	0.122678	0.050291	0.644467	0.000000	0.000000
OH, 00801	0.000000	0.185676	0.000000	0.000000	0.000000	0.000000	0.084396	0.023501	0.706426	0.000000	0.000000
OH, 00802	0.018568	0.000000	0.039557	0.021393	0.040768	0.065390	0.084396	0.073543	0.656385	0.000000	0.000000
OH, 00901	0.000000	0.000000	0.000000	0.000000	0.350415	0.116805	0.018330	0.035385	0.479064	0.000000	0.000000
OH, 00902	0.050197	0.000000	0.042475	0.023168	0.046336	0.305044	0.018330	0.321531	0.192919	0.000000	0.000000
OH, 00903	0.000000	0.000000	0.186888	0.000000	0.000000	0.280332	0.018330	0.000000	0.514450	0.000000	0.000000
OH, 00904	0.077870	0.077870	0.077870	0.077870	0.077870	0.077870	0.018330	0.000000	0.514450	0.000000	0.000000
OH, 00905	0.000000	0.000000	0.000000	0.000000	0.467220	0.000000	0.018330	0.327377	0.187073	0.000000	0.000000
OH, 00906	0.054878	0.011076	0.098680	0.035746	0.031215	0.235624	0.018330	0.210738	0.303711	0.000000	0.000000
OH, 00907	0.000000	0.000000	0.387959	0.000000	0.000000	0.079261	0.018330	0.000000	0.514450	0.000000	0.000000
OH, 00908	0.034487	0.027918	0.193785	0.070617	0.050910	0.089503	0.018330	0.088804	0.425646	0.000000	0.000000
OH, 00909	0.241146	0.000000	0.000000	0.120573	0.105501	0.000000	0.018330	0.108305	0.406145	0.000000	0.000000
OH, 00910	0.024730	0.000000	0.113051	0.000000	0.093621	0.235818	0.018330	0.072008	0.442442	0.000000	0.000000
OH, 01000	0.062244	0.000000	0.117759	0.031963	0.023552	0.023552	0.003314	0.025840	0.711776	0.000000	0.000000
OH, 01100	0.066672	0.010477	0.067625	0.007620	0.026669	0.080007	0.003314	0.069197	0.668418	0.000000	0.000000
OH, 01200	0.021785	0.032989	0.063488	0.010581	0.008714	0.007469	0.079680	0.021825	0.753469	0.000000	0.000000
OH, 01300	0.000000	0.000000	0.017012	0.039695	0.000000	0.083171	0.273208	0.000000	0.586913	0.000000	0.000000
OH, 01400	0.000000	0.000000	0.034022	0.062300	0.051696	0.017674	0.143954	0.080253	0.610102	0.000000	0.000000
OH, 01500	0.000000	0.000000	0.079468	0.000000	0.084284	0.000000	0.047106	0.011092	0.778049	0.000000	0.000000
OH, 01600	0.000000	0.044181	0.084087	0.000000	0.000000	0.038481	0.196828	0.000000	0.636423	0.000000	0.000000
OH, 01700	0.044167	0.019323	0.019783	0.074072	0.000000	0.032205	0.198800	0.110654	0.500995	0.000000	0.000000
OH, 01801	0.101406	0.000000	0.000000	0.090542	0.101406	0.000000	0.015873	0.050964	0.639808	0.000000	0.000000
OH, 01802	0.000000	0.114082	0.000000	0.000000	0.000000	0.179272	0.015873	0.061457	0.629316	0.000000	0.000000
OH, 01803	0.119598	0.112829	0.033849	0.000000	0.027079	0.000000	0.015873	0.000000	0.690772	0.000000	0.000000
OH, 01804	0.124112	0.000000	0.016924	0.042311	0.045131	0.064876	0.015873	0.000000	0.690772	0.000000	0.000000
OH, 01805	0.000000	0.000000	0.041107	0.136400	0.074740	0.041107	0.015873	0.021700	0.669073	0.000000	0.000000
OH, 01900	0.032033	0.020592	0.019067	0.095335	0.021355	0.039659	0.041456	0.092208	0.638296	0.000000	0.000000
OH, 02000	0.172947	0.143299	0.019765	0.000000	0.009883	0.000000	0.337773	0.024722	0.291610	0.000000	0.000000
OH, 02100	0.032364	0.022406	0.000000	0.058504	0.072196	0.000000	0.217673	0.027733	0.569125	0.000000	0.000000
OH, 02200	0.000000	0.000000	0.000000	0.192634	0.000000	0.000000	0.117639	0.137276	0.552452	0.000000	0.000000
OH, 02300	0.000000	0.000000	0.000000	0.153750	0.000000	0.000000	0.150801	0.008888	0.686562	0.000000	0.000000
OH, 02400	0.022272	0.000000	0.000000	0.020416	0.212511	0.000000	0.062546	0.023526	0.658729	0.000000	0.000000
OH, 02500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107362	0.051301	0.841337	0.000000	0.000000
OH, 02600	0.037894	0.014210	0.022105	0.000000	0.058421	0.000000	0.172022	0.007546	0.687801	0.000000	0.000000
OH, 02700	0.027138	0.009046	0.030757	0.000000	0.068750	0.000000	0.224437	0.000000	0.639872	0.000000	0.000000
OH, 02800	0.051828	0.011585	0.022561	0.042682	0.010975	0.000000	0.191862	0.018797	0.649710	0.000000	0.000000
OH, 02900	0.029536	0.061640	0.000000	0.000000	0.000000	0.000000	0.328461	0.023215	0.557149	0.000000	0.000000
OH, 03000	0.000000	0.018236	0.000000	0.000000	0.089358	0.072946	0.269609	0.010630	0.539221	0.000000	0.000000
OH, 03100	0.037577	0.000000	0.000000	0.112730	0.021679	0.112730	0.082473	0.007394	0.625417	0.000000	0.000000
OH, 03200	0.000000	0.000000	0.131119	0.056194	0.073052	0.024351	0.082473	0.000000	0.632811	0.000000	0.000000
OH, 03300	0.020320	0.058570	0.047812	0.000000	0.037054	0.077695	0.153247	0.073395	0.531907	0.000000	0.000000
OH, 03400	0.000000	0.112425	0.000000	0.050190	0.000000	0.000000	0.007258	0.028625	0.801503	0.000000	0.000000
OH, 03500	0.022178	0.022178	0.022178	0.022178	0.022178	0.022178	0.207854	0.000000	0.659075	0.000000	0.000000
OH, 03600	0.000000	0.000000	0.030189	0.058868	0.000000	0.000000	0.409161	0.000000	0.501783	0.000000	0.000000
OH, 03700	0.000000	0.010458	0.000000	0.044156	0.070301	0.016849	0.167303	0.000000	0.690932	0.000000	0.000000
OH, 03800	0.000000	0.015740	0.049552	0.087444	0.000000	0.027982	0.023142	0.008005	0.788135	0.000000	0.000000
OH, 03900	0.034239	0.004609	0.000000	0.018436	0.081647	0.050700	0.018224	0.056400	0.735744	0.000000	0.000000
OH, 04000	0.014778	0.000000	0.008896	0.005104	0.006708	0.019542	0.031212	0.061556	0.852202	0.000000	0.000000
OH, 04101	0.085851	0.008277	0.088286	0.068486	0.080658	0.031322	0.016403	0.105024	0.515693	0.000000	0.000000
OH, 04102	0.030883	0.000000	0.120638	0.102301	0.084929	0.024128	0.016403	0.120315	0.500402	0.000000	0.000000
OH, 04103	0.113201	0.011264	0.039423	0.060824	0.080536	0.057633	0.016403	0.276611	0.344106	0.000000	0.000000
OH, 04104	0.037570	0.043235	0.095714	0.048006	0.036676	0.101678	0.016403	0.114948	0.505770	0.000000	0.000000
OH, 04105	0.032791	0.000000	0.047104	0.020653	0.042393	0.219938	0.016403	0.248859	0.371858	0.000000	0.000000
OH, 04106	0.133031	0.022172	0.071689	0.000000	0.112338	0.023650	0.016403	0.000000	0.620717	0.000000	0.000000
OH, 04107	0.000000	0.109636	0.000000	0.083385	0.089562	0.080297	0.016403	0.000000	0.620717	0.000000	0.000000
OH, 04108	0.045360	0.007128	0.026244	0.074520	0.153900	0.055728	0.016403	0.000000	0.620717	0.000000	0.000000
OH, 04109	0.072755	0.005356	0.025888	0.054008	0.153097	0.051776	0.016403	0.124254	0.496463	0.000000	0.000000
OH, 04110	0.069457	0.000000	0.015592	0.000000	0.009922	0.267907	0.016403	0.000000	0.620717	0.000000	0.000000
OH, 04111	0.105060	0.000000	0.041556	0.032776	0.183489	0.000000	0.016403	0.086554	0.534163	0.000000	0.000000
OH, 04200	0.005690	0.021133	0.017069	0.000000	0.000000	0.093473	0.131560	0.025450	0.705625	0.000000	0.000000
OH, 04300	0.012294	0.043999	0.027176	0.017470	0.053058	0.027176	0.125601	0.109675	0.583552	0.000000	0.000000
OH, 04400	0.041052	0.000000	0.000000	0.061578	0.080638	0.000000	0.008429	0.150404	0.657900	0.000000	0.000000
OH, 04500	0.000000	0.098371	0.000000	0.032790	0.000000	0.000000	0.131072	0.107828	0.629940	0.000000	0.000000
OH, 04601	0.298823	0.000000	0.000000	0.000000	0.000000	0.000000	0.041983	0.102000	0.557194	0.000000	0.000000
OH, 04602	0.000000	0.000000	0.000000	0.298823	0.000000	0.000000	0.041983	0.096132	0.563062	0.000000	0.000000
OH, 04603	0.168827	0.000000	0.067531	0.000000	0.025324	0.037142	0.041983	0.101509	0.557685	0.000000	0.000000
OH, 04604	0.000000	0.065595	0.000000	0.000000	0.233228	0.000000	0.041983	0.210321	0.448873	0.000000	0.000000
OH, 04700	0.101607	0.018671	0.010855	0.026921	0.038645	0.013461	0.036912	0.068513	0.684413	0.000000	0.000000
OH, 04800	0.000000	0.000000	0.005417	0.023291	0.000000	0.000000	0.387367	0.000000	0.583926	0.000000	0.000000
OH, 04900	0.035369	0.016258	0.000000	0.000000	0.004849	0.000000	0.532826	0.007344	0.403354	0.000000	0.000000
