in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G4500750011900,162
G4500750012000,162
G4500770010100,1890
G4500770010200,1890
G4500770010201,1890
G4500770010202,1890
G4500770010300,1890
G4500770010301,1890
G4500770010302,1890
G4500770010401,1890
G4500770010402,1890
G4500770010403,1890
G4500770010404,1890
G4500770010405,1890
G4500770010501,1890
G4500770010502,1890
G4500770010600,1890
G4500770010601,1890
G4500770010603,1890
G4500770010604,1890
G4500770010700,1890
G4500770010801,1890
G4500770010802,1890
G4500770010803,1890
G4500770010804,1890
G4500770010805,1890
G4500770010806,1890
G4500770010901,1890
G4500770010902,1890
G4500770010903,1890
G4500770010904,1890
G4500770010905,1890
G4500770011001,1890
G4500770011002,1890
G4500770011003,1890
G4500770011004,1890
G4500770011005,1890
G4500770011101,1890
G4500770011102,1890
G4500770011103,1890
G4500770011104,1890
G4500770011105,1890
G4500770011201,1890
G4500770011202,1890
G4500770011203,1890
G4500770011204,1890
G4500770011205,1890
G4500770011206,1890
G4500770011207,1890
G4500790000100,5929
G4500790000200,5929
G4500790000300,5929
G4500790000400,5929
G4500790000500,5929
G4500790000600,17539
G4500790000700,17539
G4500790000900,17539
G4500790001000,17539
G4500790001100,17539
G4500790001200,17539
G4500790001300,17539
G4500790001400,17539
G4500790001500,17539
G4500790001600,17539
G4500790001800,17539
G4500790002001,17539
G4500790002002,17539
G4500790002100,17539
G4500790002200,17539
G4500790002300,17539
G4500790002400,17539
G4500790002500,17539
G4500790002601,17539
G4500790002602,17539
G4500790002605,17539
G4500790002700,17539
G4500790002800,17539
G4500790002900,17539
G4500790003000,17539
G4500790003100,17539
G4500790010101,5929
G4500790010102,5929
G4500790010104,5929
G4500790010105,5929
G4500790010106,5929
G4500790010107,5929
G4500790010108,5929
G4500790010109,5929
G4500790010200,5929
G4500790010303,5929
G4500790010304,5929
G4500790010305,5929
G4500790010306,5929
G4500790010307,5929
G4500790010308,5929
G4500790010310,5929
G4500790010311,5929
G4500790010312,5929
G4500790010313,5929
G4500790010314,5929
G4500790010315,5929
G4500790010403,12462
G4500790010404,12462
G4500790010405,12462
G4500790010407,12462
G4500790010408,12462
G4500790010409,12462
G4500790010411,17539
G4500790010412,12462
G4500790010413,12462
G4500790010414,12462
G4500790010501,5929
G4500790010502,17539
G4500790010600,5929
G4500790010701,5929
G4500790010702,5929
G4500790010703,5929
G4500790010802,5929
G4500790010803,17539
G4500790010804,17539
G4500790010805,17539
G4500790010806,5929
G4500790010900,5929
G4500790011000,17539
G4500790011101,17539
G4500790011102,17539
G4500790011201,17539
G4500790011202,17539
G4500790011301,17539
G4500790011303,17539
G4500790011304,17539
G4500790011305,17539
G4500790011306,17539
G4500790011307,17539
G4500790011403,17539
G4500790011404,17539
G4500790011407,3046
G4500790011408,5929
G4500790011409,5929
G4500790011410,5929
G4500790011411,17539
G4500790011412,17539
G4500790011413,17539
G4500790011414,5929
G4500790011417,5929
G4500790011418,5929
G4500790011419,17539
G4500790011420,17539
G4500790011421,5929
G4500790011422,5929
G4500790011423,5929
G4500790011424,5929
G4500790011425,3046
G4500790011500,17539
G4500790011501,17539
G4500790011502,17539
G4500790011603,5929
G4500790011604,5929
G4500790011605,5929
G4500790011606,5929
G4500790011607,5929
G4500790011608,5929
G4500790011701,17539
G4500790011702,5929
G4500790011800,5929
G4500790011801,5929
G4500790011802,5929
G4500790011901,5929
G4500790011902,5929
G4500790012000,1763
G4500790980100,1763
G4500810960100,162
G4500810960200,162
G4500810960201,162
G4500810960202,162
G4500810960300,162
G4500810960301,162
G4500810960302,162
G4500810960400,162
G4500830020100,2212
G4500830020301,2212
G4500830020400,5416
G4500830020500,5416
G4500830020601,5416
G4500830020602,5416
G4500830020603,2212
G4500830020700,2212
G4500830020701,2212
G4500830020702,2212
G4500830020800,2212
G4500830020900,2212
G4500830021001,2212
G4500830021100,2212
G4500830021200,2212
G4500830021301,2212
G4500830021302,2212
G4500830021303,2212
G4500830021400,2212
G4500830021401,2212
G4500830021402,2212
G4500830021403,2212
G4500830021500,2212
G4500830021600,2212
G4500830021700,5416
G4500830021801,2212
G4500830021802,2212
G4500830021803,2212
G4500830021804,2212
G4500830021805,2212
G4500830021806,2212
G4500830021901,5416
G4500830021902,5416
G4500830021903,5416
G4500830021904,5416
G4500830022001,5416
G4500830022003,2212
G4500830022004,2212
G4500830022005,5416
G4500830022006,5416
G4500830022007,5416
G4500830022100,2212
G4500830022101,2212
G4500830022102,2212
G4500830022201,2212
G4500830022202,2212
G4500830022301,2212
G4500830022302,2212
G4500830022303,2212
G4500830022304,2212
G4500830022305,2212
G4500830022306,2212
G4500830022401,2212
G4500830022402,2212
G4500830022403,2212
G4500830022404,2212
G4500830022405,2212
G4500830022406,2212
G4500830022407,2212
G4500830022408,2212
G4500830022409,2212
G4500830022410,2212
G4500830022411,2212
G4500830022500,2212
G4500830022600,1890
G4500830022700,2212
G4500830022701,2212
G4500830022702,2212
G4500830022800,2212
G4500830022803,2212
G4500830022804,2212
G4500830022805,2212
G4500830022806,2212
G4500830022900,2212
G4500830022901,2212
G4500830022902,2212
G4500830023000,1890
G4500830023002,2212
G4500830023003,1890
G4500830023004,1890
G4500830023101,1890
G4500830023102,1890
G4500830023103,2212
G4500830023104,1890
G4500830023200,1890
G4500830023201,1890
G4500830023202,1890
G4500830023300,1890
G4500830023301,1890
G4500830023302,1890
G4500830023400,1890
G4500830023401,5416
G4500830023402,2212
G4500830023405,1890
G4500830023406,1890
G4500830023407,2212
G4500830023408,1890
G4500830023409,5416
G4500830023500,1890
G4500830023600,1890
G4500830023601,1890
G4500830023602,1890
G4500830023700,2212
G4500830023800,2212
G4500830023803,2212
G4500830023804,2212
G4500830023805,2212
G4500830023806,2212
G4500830023900,2212
G4500830023901,2212
G4500830023902,2212
G4500850000100,1763
G4500850000201,1763
G4500850000202,1763
G4500850000300,1763
G4500850000400,1763
G4500850000401,1763
G4500850000402,1763
G4500850000500,1763
G4500850000600,1763
G4500850000700,1763
G4500850000800,1763
G4500850000897,1763
G4500850000898,1763
G4500850000900,1763
G4500850000901,1763
G4500850000902,1763
G4500850001000,1763
G4500850001100,1763
G4500850001300,1763
G4500850001500,1763
G4500850001600,1763
G4500850001701,1763
G4500850001702,1763
G4500850001703,1763
G4500850001704,1763
G4500850001801,1763
G4500850001802,1763
G4500850001803,1763
G4500850001804,1763
G4500850001901,1763
G4500850001902,1763
G4500850001903,1763
G4500850001904,1763
G4500850002000,3046
G4500870030100,2212
G4500870030200,2212
G4500870030300,2212
G4500870030400,2212
G4500870030401,2212
G4500870030402,2212
G4500870030500,2212
G4500870030600,2212
G4500870030700,2212
G4500870030800,2212
G4500870030900,2212
G4500890970100,1763
G4500890970200,3046
G4500890970300,3046
G4500890970400,1613
G4500890970501,1763
G4500890970502,1763
G4500890970600,1763
G4500890970601,1763
G4500890970602,1763
G4500890970700,1613
G4500890970800,1613
G4500890970801,1613
G4500890970900,1613
G4500910060102,5416
G4500910060200,5416
G4500910060300,5416
G4500910060401,5416
G4500910060402,5416
G4500910060501,5416
G4500910060502,5416
G4500910060600,5416
G4500910060700,5416
G4500910060801,5416
G4500910060802,5416
G4500910060803,5416
G4500910060804,5416
G4500910060901,5416
G4500910060902,5416
G4500910060904,5416
G4500910060905,5416
G4500910060908,5416
G4500910060909,5416
G4500910060910,5416
G4500910060911,5416
G4500910060912,5416
G4500910060913,5416
G4500910061001,5416
G4500910061002,5416
G4500910061004,5416
G4500910061006,5416
G4500910061007,5416
G4500910061008,5416
G4500910061009,5416
G4500910061010,5416
G4500910061011,5416
G4500910061012,5416
G4500910061101,5416
G4500910061102,5416
G4500910061103,5416
G4500910061104,5416
G4500910061201,5416
G4500910061202,5416
G4500910061203,5416
G4500910061204,5416
G4500910061205,5416
G4500910061301,5416
G4500910061302,5416
G4500910061401,5416
G4500910061402,5416
G4500910061403,5416
G4500910061404,5416
G4500910061501,5416
G4500910061502,5416
G4500910061503,5416
G4500910061504,5416
G4500910061505,5416
G4500910061506,5416
G4500910061601,5416
G4500910061602,5416
G4500910061701,2212
G4500910061703,5416
G4500910061704,5416
G4500910061705,5416
G4500910061706,5416
G4500910061708,5416
G4500910061709,5416
G4500910061710,5416
G4500910061800,5416
G4500910061801,5416
G4500910061802,5416
G4500910061900,2212
G4600030973600,3236
G4600050956600,3236
G4600050956700,4720
G4600050956800,3236
G4600050956900,3236
G4600050957000,3236
G4600050957100,3236
G4600090967600,19293
G4600110958600,2285
G4600110958700,14232
G4600110958800,2285
G4600110958803,2285
G4600110958804,2285
G4600110958805,2285
G4600110958900,2285
G4600110959000,2285
G4600130951100,13750
G4600130951200,12199
G4600130951300,12199
G4600130951400,12199
G4600130951500,12199
G4600130951600,12199
G4600130951700,12199
G4600130951800,12199
G4600130951900,13750
G4600130952000,12199
G4600150973100,3236
G4600150973200,3236
G4600170940100,3236
G4600170940200,3236
G4600170974600,3236
G4600190967600,19545
G4600190967701,19545
G4600190967702,19545
G4600190997600,19545
G4600190997700,19545
G4600210964100,12199
G4600210984100,12199
G4600230940200,16286
G4600230940300,16286
G4600230970100,3236
G4600230970200,16286
G4600230970300,16286
G4600290940600,14232
G4600290954100,14232
G4600290954300,14232
G4600290954301,14232
G4600290954302,14232
G4600290954400,14232
G4600290954401,14232
G4600290954402,14232
G4600290954500,14232
G4600290954501,14232
G4600290954502,14232
G4600310940700,12199
G4600310940900,12199
G4600330965100,1769
G4600330965200,1769
G4600330995100,1769
G4600330995200,1769
G4600350962600,3236
G4600350962700,3236
G4600350962800,3236
G4600350962801,3236
G4600350962802,3236
G4600350962900,3236
G4600370940600,14232
G4600370952600,14232
G4600370952900,14232
G4600390953600,14232
G4600390953700,14232
G4600430969600,3236
G4600450962100,12199
G4600450962200,12199
G4600450982100,12199
G4600450982200,12199
G4600470964100,1769
G4600470964200,1769
G4600470994100,1769
G4600470994200,1769
G4600490961100,4720
G4600490981100,4720
G4600510940600,14232
G4600510953100,14232
G4600510953200,14232
G4600510953300,14232
G4600530971100,3236
G4600530971200,16286
G4600550960100,20401
G4600550990100,20401
G4600570955100,14232
G4600570955200,14232
G4600590975600,3236
G4600590975700,3236
G4600610964100,3236
G4600650940100,4720
G4600650977600,15040
G4600650977700,15040
G4600650977800,15040
G4600650977900,15040
G4600650978000,15040
G4600670968600,19293
G4600670968700,3236
G4600670968800,19293
G4600690940100,4720
G4600690976600,4720
G4600690976700,4720
G4600730974100,3236
G4600770958100,14232
G4600770958200,3236
G4600790960100,11475
G4600790960200,11475
G4600790960201,11475
G4600790960202,11475
G4600790960300,14232
G4600810966101,19545
G4600810966102,1769
G4600810966200,19545
G4600810966303,19545
G4600810966304,19545
G4600810966601,1769
G4600810966602,1769
G4600810996100,1769
G4600810996200,19545
G4600810996300,19545
G4600810996400,1769
G4600810996500,1769
G4600830010100,13781
G4600830010103,13781
G4600830010107,13781
G4600830010109,13781
G4600830010110,13781
G4600830010111,13781
G4600830010112,13781
G4600830010113,13781
G4600830010114,13781
G4600830010115,13781
G4600830010116,13781
G4600830010200,12341
G4600830010300,13781
G4600830010400,12341
G4600850940100,3236
G4600850972600,3236
G4600870964600,3236
G4600870964700,3236
G4600890963100,12199
G4600890983100,12199
G4600910940100,14232
G4600910950700,13750
G4600910950800,13750
G4600930020100,19545
G4600930020200,19545
G4600930020301,19545
G4600930020302,19545
G4600930020303,19545
G4600930020304,19545
G4600930020400,19545
G4600930020401,19545
G4600930020402,19545
G4600930020500,20401
G4600970961600,3236
G4600990000100,13781
G4600990000200,13781
G4600990000201,13781
G4600990000202,13781
G4600990000300,13781
G4600990000401,13781
G4600990000403,13781
G4600990000404,13781
G4600990000405,13781
G4600990000406,13781
G4600990000407,13781
G4600990000408,13781
G4600990000500,13781
G4600990000600,13781
G4600990000700,13781
G4600990000701,13781
G4600990000702,13781
G4600990000900,13781
G4600990001000,13781
G4600990001001,13781
G4600990001002,13781
G4600990001101,13781
G4600990001103,13781
G4600990001104,13781
G4600990001105,13781
G4600990001107,13781
G4600990001108,13781
G4600990001109,13781
G4600990001110,13781
G4600990001111,13781
G4600990001112,13781
G4600990001200,13781
G4600990001300,13781
G4600990001500,13781
G4600990001501,13781
G4600990001502,13781
G4600990001600,13781
G4600990001700,13781
G4600990001801,13781
G4600990001802,13781
G4600990001804,13781
G4600990001805,13781
G4600990001806,13781
G4600990001901,13781
G4600990001902,13781
G4600990010100,13781
G4600990010101,13781
G4600990010102,13781
G4600990010200,17267
G4600990010300,17267
G4600990010400,13781
G4600990010401,13781
G4600990010402,13781
G4600990010403,13781
G4600990010404,13781
G4600990010405,13781
G4600990010406,13781
G4600990010500,13781
G4600990010501,13781
G4600990010502,13781
G4600990010600,13781
G4601010959600,14232
G4601010959700,14232
G4601020941000,13337
G4601020941100,20401
G4601020941200,1769
G4601030010200,1769
G4601030010201,1769
G4601030010202,1769
G4601030010300,1769
G4601030010400,1769
G4601030010500,1769
G4601030010600,1769
G4601030010700,1769
G4601030010800,1769
G4601030010901,1769
G4601030010902,1769
G4601030010903,19545
G4601030010904,1769
G4601030010905,1769
G4601030010906,1769
G4601030010907,1769
G4601030010908,1769
G4601030011001,1769
G4601030011002,1769
G4601030011003,1769
G4601030011004,1769
G4601030011005,1769
G4601030011100,1769
G4601030011200,1769
G4601030011300,1769
G4601030011400,1769
G4601030011500,19545
G4601030011600,19545
G4601030011601,1769
G4601030011602,19545
G4601030011700,1769
G4601030011800,19545
G4601070000100,4720
G4601090940200,14232
G4601090940300,14232
G4601090940400,14232
G4601090940500,14232
G4601090940600,14232
G4601090940700,14232
G4601090940800,14232
G4601090950400,14232
G4601110962100,3236
G4601130940200,20401
G4601130940300,1769
G4601130940400,13337
G4601150000100,4720
G4601150000200,4720
G4601150000300,13750
G4601190979100,15040
G4601210940200,16286
G4601230971600,16286
G4601230971700,16286
G4601250965100,13781
G4601250965200,13781
G4601270020100,12341
G4601270020300,12341
G4601270020301,12341
G4601270020302,12341
G4601290965100,12199
G4601290965200,12199
G4601290985100,12199
G4601290985200,12199
G4601350966400,19293
G4601370941200,20401
G4700010020100,3812
G4700010020200,3812
G4700010020201,3812
G4700010020202,3812
G4700010020300,3812
G4700010020400,3812
G4700010020500,3812
G4700010020600,3812
G4700010020700,3812
G4700010020800,3812
G4700010020901,3812
G4700010020902,3812
G4700010021000,3812
G4700010021001,3812
G4700010021002,3812
G4700010021100,3812
G4700010021201,3812
G4700010021202,3812
G4700010021301,3812
G4700010021302,3812
G4700010021303,3812
G4700010021304,3812
G4700010980100,3812
G4700030950100,5399
G4700030950200,5399
G4700030950201,5399
G4700030950202,5399
G4700030950300,5399
G4700030950400,5399
G4700030950401,5399
G4700030950402,5399
G4700030950500,5399
G4700030950600,5399
G4700030950700,5399
G4700030950800,5399
G4700050963000,1578
G4700050963100,1578
G4700050963200,1578
G4700050963300,1578
G4700050963400,1578
G4700070953000,2960
G4700070953100,2960
G4700070953101,2960
G4700070953102,2960
G4700070953200,2960
G4700090010100,577
G4700090010200,577
G4700090010300,577
G4700090010301,577
G4700090010302,577
G4700090010400,577
G4700090010500,577
G4700090010600,577
G4700090010700,577
G4700090010800,577
G4700090010900,577
G4700090011000,577
G4700090011001,577
G4700090011002,577
G4700090011101,577
G4700090011102,577
G4700090011200,577
G4700090011201,577
G4700090011202,577
G4700090011300,577
G4700090011301,577
G4700090011302,577
G4700090011400,577
G4700090011401,577
G4700090011403,577
G4700090011404,577
G4700090011500,577
G4700090011501,577
G4700090011502,577
G4700090011503,577
G4700090011601,577
G4700090011602,577
G4700090011603,577
G4700090011604,577
G4700090011605,577
G4700090011606,577
G4700090011607,577
G4700090980100,577
G4700090980200,577
G4700110010100,3408
G4700110010200,3408
G4700110010201,3408
G4700110010202,3408
G4700110010300,3408
G4700110010400,3408
G4700110010500,3408
G4700110010600,3408
G4700110010700,3408
G4700110010800,3408
G4700110010900,3408
G4700110011000,3408
G4700110011100,3408
G4700110011101,3408
G4700110011102,3408
G4700110011201,3408
G4700110011202,3408
G4700110011203,3408
G4700110011204,3408
G4700110011300,3408
G4700110011301,3408
G4700110011302,3408
G4700110011400,3408
G4700110011402,3408
G4700110011403,3408
G4700110011404,3408
G4700110011500,3408
G4700110011501,3408
G4700110011502,3408
G4700110011600,3408
G4700110011601,3408
G4700110011602,3408
G4700130950100,3812
G4700130950200,3812
G4700130950300,3812
G4700130950400,3812
G4700130950500,3812
G4700130950600,3812
G4700130950601,3812
G4700130950602,3812
G4700130950700,3812
G4700130950701,3812
G4700130950702,3812
G4700130950800,3812
G4700130950900,3812
G4700130951000,3812
G4700130951100,3812
G4700150960100,2960
G4700150960200,2960
G4700150960201,2960
G4700150960202,2960
G4700150960300,5399
G4700170962000,1578
G4700170962100,3075
G4700170962101,3075
G4700170962102,3075
G4700170962200,3075
G4700170962201,3075
G4700170962202,3075
G4700170962300,3075
G4700170962400,3075
G4700170962500,3075
G4700170980100,3075
G4700190070100,2247
G4700190070200,2247
G4700190070300,2247
G4700190070400,2247
G4700190070500,2247
G4700190070600,2247
G4700190070700,2247
G4700190070800,2247
G4700190070900,2247
G4700190071000,2247
G4700190071100,2247
G4700190071200,2247
G4700190071300,2247
G4700190071301,2247
G4700190071302,2247
G4700190071400,5763
G4700190071500,6784
G4700190071600,5763
G4700190071700,6784
G4700210070101,4624
G4700210070102,4624
G4700210070103,4624
G4700210070104,4624
G4700210070200,4624
G4700210070201,4624
G4700210070202,4624
G4700210070203,4624
G4700210070300,4624
G4700210070400,5148
G4700210070401,13216
G4700210070402,5148
G4700230970100,3075
G4700230970101,1936
G4700230970102,3075
G4700230970200,1936
G4700230970300,1936
G4700230970301,15016
G4700230970302,1936
G4700250970100,15293
G4700250970200,15293
G4700250970300,15293
G4700250970400,3812
G4700250970500,3812
G4700250970600,3812
G4700250970700,15293
G4700250970800,15293
G4700250970900,3812
G4700270955000,18642
G4700270955100,18642
G4700290920100,727
G4700290920200,727
G4700290920300,7625
G4700290920400,6784
G4700290920501,727
G4700290920502,727
G4700290920600,727
G4700290920700,13550
G4700290980100,727
G4700290980200,727
G4700290980300,7625
G4700290980400,6784
G4700290980501,727
G4700290980502,727
G4700290980600,727
G4700290980700,13550
G4700310970100,2960
G4700310970200,2960
G4700310970201,2960
G4700310970202,2960
G4700310970300,5399
G4700310970400,2960
G4700310970401,2960
G4700310970402,2960
G4700310970500,2960
G4700310970501,2960
G4700310970502,2960
G4700310970600,2960
G4700310970700,2960
G4700310970800,5399
G4700310970801,5399
G4700310970803,5399
G4700310970804,5399
G4700310970900,5399
G4700310971000,5399
G4700310971001,5399
G4700310971002,5399
G4700310980100,2960
G4700330961000,7174
G4700330961100,7174
G4700330961200,7174
G4700330961300,7174
G4700330961400,7174
G4700350970100,15141
G4700350970101,15141
G4700350970103,15141
G4700350970104,18642
G4700350970200,15141
G4700350970201,15141
G4700350970202,15141
G4700350970300,15141
G4700350970301,15141
G4700350970302,15141
G4700350970400,18642
G4700350970401,18642
G4700350970402,18642
G4700350970500,18642
G4700350970501,18642
G4700350970502,18642
G4700350970600,18642
G4700350970601,2960
G4700350970602,2960
G4700350970603,18642
G4700350970700,2960
G4700350970701,2960
G4700350970702,2960
G4700350970800,3812
G4700370010101,4624
G4700370010102,13216
G4700370010103,4624
G4700370010104,4624
G4700370010105,13216
G4700370010106,13216
G4700370010200,4624
G4700370010201,13216
G4700370010202,4624
G4700370010301,4624
G4700370010302,4624
G4700370010303,4624
G4700370010401,13216
G4700370010402,13216
G4700370010403,13216
G4700370010404,13216
G4700370010501,12470
G4700370010502,12470
G4700370010600,13216
G4700370010601,13216
G4700370010602,13216
G4700370010701,13216
G4700370010702,13216
G4700370010801,13216
G4700370010802,13216
G4700370010901,13216
G4700370010903,13216
G4700370010904,13216
G4700370011001,13216
G4700370011002,13216
G4700370011100,13216
G4700370011200,13216
G4700370011300,13216
G4700370011400,13216
G4700370011500,13216
G4700370011600,13216
G4700370011700,13216
G4700370011800,13216
G4700370011900,13216
G4700370012000,13216
G4700370012100,13216
G4700370012200,13216
G4700370012300,13216
G4700370012400,13216
G4700370012500,13216
G4700370012600,13216
G4700370012701,13216
G4700370012702,13216
G4700370012801,13216
G4700370012802,13216
G4700370013000,13216
G4700370013001,13216
G4700370013002,13216
G4700370013100,13216
G4700370013200,13216
G4700370013201,13216
G4700370013202,13216
G4700370013300,13216
G4700370013400,13216
G4700370013500,13216
G4700370013600,13216
G4700370013700,13216
G4700370013701,13216
G4700370013702,13216
G4700370013800,13216
G4700370013900,13216
G4700370014000,13216
G4700370014100,13216
G4700370014200,13216
G4700370014300,13216
G4700370014400,13216
G4700370014500,13216
G4700370014600,13216
G4700370014700,13216
G4700370014800,13216
G4700370014900,13216
G4700370015000,13216
G4700370015100,13216
G4700370015200,13216
G4700370015300,13216
G4700370015401,12470
G4700370015402,12470
G4700370015404,12470
G4700370015405,12470
G4700370015501,13216
G4700370015502,13216
G4700370015608,12470
G4700370015609,12470
G4700370015610,12470
G4700370015611,13216
G4700370015612,13216
G4700370015613,13216
G4700370015614,13216
G4700370015615,12470
G4700370015616,12470
G4700370015617,13216
G4700370015618,13216
G4700370015619,12470
G4700370015620,13216
G4700370015621,12470
G4700370015622,12470
G4700370015623,12470
G4700370015624,13216
G4700370015625,13216
G4700370015626,13216
G4700370015627,12470
G4700370015628,12470
G4700370015629,12470
G4700370015630,12470
G4700370015632,12470
G4700370015633,12470
G4700370015634,12470
G4700370015635,12470
G4700370015636,13216
G4700370015637,13216
G4700370015700,13216
G4700370015801,13216
G4700370015802,13216
G4700370015804,13216
G4700370015805,13216
G4700370015806,13216
G4700370015900,13216
G4700370016000,13216
G4700370016100,13216
G4700370016200,13216
G4700370016300,13216
G4700370016400,13216
G4700370016500,13216
G4700370016600,13216
G4700370016700,13216
G4700370016800,13216
G4700370016900,13216
G4700370017000,13216
G4700370017100,13216
G4700370017200,13216
G4700370017300,13216
G4700370017401,13216
G4700370017402,13216
G4700370017500,13216
G4700370017600,13216
G4700370017700,12470
G4700370017701,13216
G4700370017702,12470
G4700370017800,12470
G4700370017901,12470
G4700370017902,12470
G4700370018000,13216
G4700370018101,13216
G4700370018102,13216
G4700370018201,13216
G4700370018202,12470
G4700370018203,13216
G4700370018204,12470
G4700370018205,13216
G4700370018300,13216
G4700370018302,12470
G4700370018303,13216
G4700370018304,12470
G4700370018401,12470
G4700370018404,12470
G4700370018405,12470
G4700370018406,12470
G4700370018407,12470
G4700370018408,12470
G4700370018409,12470
G4700370018410,12470
G4700370018411,12470
G4700370018412,12470
G4700370018500,13216
G4700370018601,12470
G4700370018602,12470
G4700370018700,12470
G4700370018801,13216
G4700370018802,12470
G4700370018803,12470
G4700370018804,12470
G4700370018901,13216
G4700370018902,13216
G4700370018903,13216
G4700370018904,13216
G4700370018905,13216
G4700370019001,13216
G4700370019003,13216
G4700370019004,13216
G4700370019007,13216
G4700370019008,13216
G4700370019105,13216
G4700370019106,13216
G4700370019107,13216
G4700370019108,13216
G4700370019109,12470
G4700370019110,13216
G4700370019111,12470
G4700370019112,13216
G4700370019113,12470
G4700370019114,13216
G4700370019115,13216
G4700370019116,13216
G4700370019117,12470
G4700370019118,12470
G4700370019119,12470
G4700370019120,13216
G4700370019121,13216
G4700370019200,13216
G4700370019300,13216
G4700370019401,13216
G4700370019402,13216
G4700370019501,13216
G4700370019502,13216
G4700370019503,13216
G4700370019600,13216
G4700370980100,13216
G4700370980200,13216
G4700390955000,3075
G4700390955001,3075
G4700390955003,3075
G4700390955004,3075
G4700390955100,3075
G4700390955101,3075
G4700390955102,3075
G4700410920101,2960
G4700410920102,2960
G4700410920201,2960
G4700410920202,2960
G4700410920300,12470
G4700410980100,2960
G4700410980200,2960
G4700410980300,2960
G4700430060100,4624
G4700430060200,4624
G4700430060201,4624
G4700430060202,4624
G4700430060300,5148
G4700430060400,5148
G4700430060401,5148
G4700430060402,5148
G4700430060500,5148
G4700430060501,5148
G4700430060502,5148
G4700430060600,5148
G4700430060601,5148
G4700430060602,5148
G4700430060700,5148
G4700450964000,7174
G4700450964001,7174
G4700450964002,7174
G4700450964100,5509
G4700450964200,5509
G4700450964300,5509
G4700450964400,5509
G4700450964401,5509
G4700450964402,5509
G4700450964500,5509
G4700450964600,5509
G4700450964700,18642
G4700450964800,5509
G4700450964900,5509
G4700470060100,1936
G4700470060200,1936
G4700470060300,814
G4700470060400,18642
G4700470060401,814
G4700470060402,18642
G4700470060403,18642
G4700470060404,18642
G4700470060500,1936
G4700470060501,1936
G4700470060502,1936
G4700470060600,1936
G4700470060700,18642
G4700470060701,18642
G4700470060702,814
G4700470060800,1936
G4700490965000,15141
G4700490965100,15141
G4700490965200,15141
G4700490965201,15141
G4700490965202,15141
G4700490965300,18642
G4700510960100,5399
G4700510960200,5399
G4700510960201,5399
G4700510960202,5399
G4700510960300,5399
G4700510960400,5399
G4700510960401,5399
G4700510960402,5399
G4700510960500,5399
G4700510960600,5399
G4700510960700,5399
G4700510960800,5399
G4700530966000,7174
G4700530966100,7174
G4700530966200,7174
G4700530966300,7174
G4700530966400,3075
G4700530966500,3075
G4700530966501,3075
G4700530966502,3075
G4700530966600,7174
G4700530966700,7174
G4700530966701,7174
G4700530966702,7174
G4700530966800,7174
G4700530966900,7174
G4700530967000,7174
G4700530967001,7174
G4700530967002,7174
G4700530967100,3075
G4700530967200,7174
G4700530967300,7174
G4700530967400,7174
G4700530980100,3075
G4700550920100,5399
G4700550920200,5399
G4700550920301,5399
G4700550920302,5399
G4700550920400,5399
G4700550920500,5399
G4700550920600,10799
G4700550920700,15507
G4700550920800,6234
G4700550980100,5399
G4700550980200,5399
G4700550980300,5399
G4700550980400,5399
G4700550980500,5399
G4700550980600,10799
G4700550980700,15507
G4700550980800,6234
G4700570500100,727
G4700570500200,727
G4700570500300,727
G4700570500301,727
G4700570500302,727
G4700570500400,727
G4700570500401,727
G4700570500402,727
G4700590090100,7625
G4700590090200,7625
G4700590090300,7625
G4700590090400,7625
G4700590090500,6784
G4700590090501,7625
G4700590090502,6784
G4700590090600,6784
G4700590090700,7625
G4700590090800,7625
G4700590090900,5763
G4700590091000,6784
G4700590091001,6784
G4700590091002,5763
G4700590091100,6784
G4700590091200,7625
G4700590091300,7625
G4700590091400,7625
G4700590091500,5763
G4700610955000,2960
G4700610955100,5399
G4700610955200,16930
G4700610955300,16930
G4700630100100,727
G4700630100200,727
G4700630100300,727
G4700630100400,727
G4700630100500,727
G4700630100600,727
G4700630100700,727
G4700630100800,727
G4700630100900,727
G4700630101000,7625
G4700630101100,727
G4700630101200,727
G4700650000100,3408
G4700650000200,3408
G4700650000300,3408
G4700650000400,3408
G4700650000600,3408
G4700650000700,3408
G4700650000800,3408
G4700650001000,3408
G4700650001100,3408
G4700650001200,3408
G4700650001300,3408
G4700650001400,3408
G4700650001500,3408
G4700650001600,3408
G4700650001800,3408
G4700650001900,3408
G4700650002000,3408
G4700650002300,3408
G4700650002400,3408
G4700650002500,3408
G4700650002600,3408
G4700650002800,3408
G4700650002900,3408
G4700650003000,3408
G4700650003100,3408
G4700650003200,3408
G4700650003300,3408
G4700650003400,3408
G4700650010101,3408
G4700650010102,3408
G4700650010103,18642
G4700650010104,3408
G4700650010200,3408
G4700650010201,3408
G4700650010202,3408
G4700650010301,3408
G4700650010302,3408
G4700650010303,3408
G4700650010304,3408
G4700650010305,3408
G4700650010306,3408
G4700650010308,3408
G4700650010309,3408
G4700650010402,3408
G4700650010411,3408
G4700650010412,3408
G4700650010413,3408
G4700650010431,3408
G4700650010432,3408
G4700650010433,3408
G4700650010434,3408
G4700650010435,3408
G4700650010501,3408
G4700650010502,3408
G4700650010600,3408
G4700650010700,3408
G4700650010800,3408
G4700650010900,3408
G4700650010901,3408
G4700650010902,3408
G4700650010904,3408
G4700650010905,3408
