grid_gid,nsrdb_gid_old,nsrdb_gid_new,egrid_subregion,state_name,county_name,wecc_ba,census_region
881342,6571,9963,,Michigan,Keweenaw,,2
883542,6572,9964,,Michigan,Keweenaw,,2
885213,6573,9965,,Michigan,Keweenaw,,2
888219,6574,9966,,Michigan,Keweenaw,,2
865389,4288,7227,,Michigan,Keweenaw,,2
868060,4289,7228,,Michigan,Keweenaw,,2
858393,4655,7664,,Michigan,Keweenaw,,2
861121,4656,7665,,Michigan,Keweenaw,,2
863443,4657,7666,,Michigan,Keweenaw,,2
856704,5024,8114,,Michigan,Keweenaw,,2
971347,19836,24964,RFCM,Michigan,Alcona,,2
972561,19837,24965,RFCM,Michigan,Alcona,,2
975686,19838,24966,RFCM,Michigan,Alcona,,2
976710,19839,24967,RFCM,Michigan,Alcona,,2
958368,19316,24388,RFCM,Michigan,Oscoda,,2
959313,19317,24389,RFCM,Michigan,Oscoda,,2
964247,19319,24391,RFCM,Michigan,Oscoda,,2
966336,19320,24392,RFCM,Michigan,Oscoda,,2
968400,19321,24393,RFCM,Michigan,Alcona,,2
970770,19322,24394,RFCM,Michigan,Alcona,,2
973027,19323,24395,RFCM,Michigan,Alcona,,2
974945,19324,24396,RFCM,Michigan,Alcona,,2
976966,19325,24397,RFCM,Michigan,Alcona,,2
979768,19326,24398,RFCM,Michigan,Alcona,,2
949939,13493,17883,RFCW,Michigan,Mackinac,,2
922154,13029,17339,RFCW,Michigan,Schoolcraft,,2
924976,13030,17340,RFCW,Michigan,Schoolcraft,,2
926670,13031,17341,RFCW,Michigan,Mackinac,,2
929002,13032,17342,RFCW,Michigan,Mackinac,,2
930246,13033,17343,RFCW,Michigan,Mackinac,,2
945087,13040,17350,RFCW,Michigan,Mackinac,,2
947036,13041,17351,RFCW,Michigan,Mackinac,,2
949778,13042,17352,RFCW,Michigan,Mackinac,,2
957682,13046,17356,,Michigan,Mackinac,,2
959709,13047,17357,,Michigan,Mackinac,,2
963938,13049,17359,RFCW,Michigan,Chippewa,,2
966367,13050,17360,RFCW,Michigan,Chippewa,,2
967949,13051,17361,,Michigan,Chippewa,,2
970774,13052,17362,RFCW,Michigan,Chippewa,,2
972295,13053,17363,RFCW,Michigan,Chippewa,,2
975199,13054,17364,RFCW,Michigan,Chippewa,,2
920776,12128,16281,MROE,Michigan,Schoolcraft,,2
924466,12130,16283,MROE,Michigan,Schoolcraft,,2
926374,12131,16284,RFCW,Michigan,Mackinac,,2
932584,12134,16287,RFCW,Michigan,Mackinac,,2
937222,12136,16289,RFCW,Michigan,Mackinac,,2
938473,12137,16290,RFCW,Michigan,Mackinac,,2
945240,12140,16293,RFCW,Michigan,Chippewa,,2
949738,12142,16295,RFCW,Michigan,Chippewa,,2
951594,12143,16296,RFCW,Michigan,Chippewa,,2
953453,12144,16297,RFCW,Michigan,Chippewa,,2
955743,12145,16298,RFCW,Michigan,Chippewa,,2
958066,12146,16299,RFCW,Michigan,Chippewa,,2
971033,12602,16833,RFCW,Michigan,Chippewa,,2
972355,12603,16834,RFCW,Michigan,Chippewa,,2
932624,11685,15762,RFCW,Michigan,Luce,,2
937087,11687,15764,RFCW,Michigan,Luce,,2
938455,11688,15765,RFCW,Michigan,Luce,,2
945632,11691,15768,RFCW,Michigan,Chippewa,,2
949843,11693,15770,RFCW,Michigan,Chippewa,,2
950841,11694,15771,RFCW,Michigan,Chippewa,,2
954163,11695,15772,RFCW,Michigan,Chippewa,,2
955161,11696,15773,RFCW,Michigan,Chippewa,,2
958134,11697,15774,RFCW,Michigan,Chippewa,,2
972628,17278,22194,RFCM,Michigan,Alpena,,2
974868,17279,22195,RFCM,Michigan,Alpena,,2
979948,17281,22197,RFCM,Michigan,Alpena,,2
970946,18297,23281,RFCM,Michigan,Alcona,,2
971059,18809,23830,RFCM,Michigan,Alcona,,2
972573,18810,23831,RFCM,Michigan,Alcona,,2
972604,18298,23282,RFCM,Michigan,Alcona,,2
975094,18299,23283,RFCM,Michigan,Alcona,,2
977166,18812,23833,RFCM,Michigan,Alcona,,2
977352,18300,23284,RFCM,Michigan,Alcona,,2
979254,18301,23285,RFCM,Michigan,Alcona,,2
979965,18813,23834,RFCM,Michigan,Alcona,,2
970482,17786,22734,RFCM,Michigan,Alpena,,2
972679,17787,22735,RFCM,Michigan,Alpena,,2
975239,17788,22736,RFCM,Michigan,Alpena,,2
977304,17789,22737,RFCM,Michigan,Alpena,,2
920283,19298,24370,RFCM,Michigan,Benzie,,2
922592,19299,24371,RFCM,Michigan,Benzie,,2
924794,19300,24372,RFCM,Michigan,Benzie,,2
926154,19301,24373,RFCM,Michigan,Benzie,,2
928466,19302,24374,RFCM,Michigan,Grand Traverse,,2
930649,19303,24375,RFCM,Michigan,Grand Traverse,,2
932771,19304,24376,RFCM,Michigan,Grand Traverse,,2
934490,19305,24377,RFCM,Michigan,Grand Traverse,,2
936985,19306,24378,RFCM,Michigan,Grand Traverse,,2
938763,19307,24379,RFCM,Michigan,Kalkaska,,2
940894,19308,24380,RFCM,Michigan,Kalkaska,,2
942449,19309,24381,RFCM,Michigan,Kalkaska,,2
945199,19310,24382,RFCM,Michigan,Kalkaska,,2
946962,19311,24383,RFCM,Michigan,Kalkaska,,2
949960,19312,24384,RFCM,Michigan,Crawford,,2
951022,19313,24385,RFCM,Michigan,Crawford,,2
953413,19314,24386,RFCM,Michigan,Crawford,,2
955546,19315,24387,RFCM,Michigan,Crawford,,2
957774,14404,18954,RFCM,Michigan,Cheboygan,,2
957876,14859,19490,RFCM,Michigan,Cheboygan,,2
959311,14860,19491,RFCM,Michigan,Cheboygan,,2
962410,14861,19492,RFCM,Michigan,Presque Isle,,2
955755,15319,20027,RFCM,Michigan,Cheboygan,,2
957859,15320,20028,RFCM,Michigan,Cheboygan,,2
959969,15321,20029,RFCM,Michigan,Cheboygan,,2
962367,15322,20030,RFCM,Michigan,Presque Isle,,2
964031,15323,20031,RFCM,Michigan,Presque Isle,,2
966293,15324,20032,RFCM,Michigan,Presque Isle,,2
955170,15783,20566,RFCM,Michigan,Cheboygan,,2
958142,15784,20567,RFCM,Michigan,Cheboygan,,2
959514,15785,20568,RFCM,Michigan,Cheboygan,,2
962530,15786,20569,RFCM,Michigan,Presque Isle,,2
963943,15787,20570,RFCM,Michigan,Presque Isle,,2
966417,15788,20571,RFCM,Michigan,Presque Isle,,2
967930,15789,20572,RFCM,Michigan,Presque Isle,,2
970664,15790,20573,RFCM,Michigan,Presque Isle,,2
972252,15791,20574,RFCM,Michigan,Presque Isle,,2
945083,12590,16821,RFCW,Michigan,Mackinac,,2
947030,12591,16822,RFCW,Michigan,Mackinac,,2
949798,12592,16823,RFCW,Michigan,Mackinac,,2
954127,12594,16825,RFCW,Michigan,Mackinac,,2
955392,12595,16826,RFCW,Michigan,Mackinac,,2
957724,12596,16827,RFCW,Michigan,Mackinac,,2
960053,12597,16828,RFCW,Michigan,Mackinac,,2
961920,12598,16829,RFCW,Michigan,Chippewa,,2
963924,12599,16830,RFCW,Michigan,Chippewa,,2
955464,13949,18419,RFCM,Michigan,Mackinac,,2
953482,17269,22185,RFCM,Michigan,Otsego,,2
955708,17270,22186,RFCM,Michigan,Otsego,,2
958081,17271,22187,RFCM,Michigan,Montmorency,,2
959692,17272,22188,RFCM,Michigan,Montmorency,,2
961970,17273,22189,RFCM,Michigan,Montmorency,,2
964213,17274,22190,RFCM,Michigan,Montmorency,,2
966366,17275,22191,RFCM,Michigan,Montmorency,,2
968558,17276,22192,RFCM,Michigan,Alpena,,2
970769,17277,22193,RFCM,Michigan,Alpena,,2
953404,18289,23273,RFCM,Michigan,Crawford,,2
954151,18801,23822,RFCM,Michigan,Crawford,,2
955226,18290,23274,RFCM,Michigan,Crawford,,2
955819,18802,23823,RFCM,Michigan,Crawford,,2
957632,18803,23824,RFCM,Michigan,Oscoda,,2
958286,18291,23275,RFCM,Michigan,Oscoda,,2
959439,18292,23276,RFCM,Michigan,Oscoda,,2
959993,18804,23825,RFCM,Michigan,Oscoda,,2
961857,18805,23826,RFCM,Michigan,Oscoda,,2
962287,18293,23277,RFCM,Michigan,Oscoda,,2
963796,18806,23827,RFCM,Michigan,Oscoda,,2
963806,18294,23278,RFCM,Michigan,Oscoda,,2
966591,18807,23828,RFCM,Michigan,Oscoda,,2
966595,18295,23279,RFCM,Michigan,Oscoda,,2
968709,18296,23280,RFCM,Michigan,Alcona,,2
968715,18808,23829,RFCM,Michigan,Alcona,,2
951237,17777,22725,RFCM,Michigan,Otsego,,2
953864,17778,22726,RFCM,Michigan,Otsego,,2
955377,17779,22727,RFCM,Michigan,Otsego,,2
957817,17780,22728,RFCM,Michigan,Montmorency,,2
959843,17781,22729,RFCM,Michigan,Montmorency,,2
962581,17782,22730,RFCM,Michigan,Montmorency,,2
963670,17783,22731,RFCM,Michigan,Montmorency,,2
966681,17784,22732,RFCM,Michigan,Montmorency,,2
968149,17785,22733,RFCM,Michigan,Alpena,,2
966406,16267,21111,RFCM,Michigan,Presque Isle,,2
966410,16769,21651,RFCM,Michigan,Montmorency,,2
968414,16770,21652,RFCM,Michigan,Alpena,,2
968545,16268,21112,RFCM,Michigan,Presque Isle,,2
970551,16269,21113,RFCM,Michigan,Presque Isle,,2
971280,16771,21653,RFCM,Michigan,Alpena,,2
972763,16270,21114,RFCM,Michigan,Presque Isle,,2
972977,16772,21654,RFCM,Michigan,Alpena,,2
974875,16773,21655,RFCM,Michigan,Alpena,,2
974914,16271,21115,RFCM,Michigan,Presque Isle,,2
977036,16774,21656,RFCM,Michigan,Alpena,,2
977378,16272,21116,RFCM,Michigan,Presque Isle,,2
955037,16262,21106,RFCM,Michigan,Cheboygan,,2
955671,16764,21646,RFCM,Michigan,Otsego,,2
957989,16263,21107,RFCM,Michigan,Cheboygan,,2
958114,16765,21647,RFCM,Michigan,Montmorency,,2
959299,16766,21648,RFCM,Michigan,Montmorency,,2
959570,16264,21108,RFCM,Michigan,Cheboygan,,2
962397,16767,21649,RFCM,Michigan,Montmorency,,2
962541,16265,21109,RFCM,Michigan,Presque Isle,,2
963960,16768,21650,RFCM,Michigan,Montmorency,,2
963962,16266,21110,RFCM,Michigan,Presque Isle,,2
942698,14852,19483,RFCM,Michigan,Emmet,,2
945001,14853,19484,RFCM,Michigan,Emmet,,2
945094,14398,18948,RFCM,Michigan,Emmet,,2
946688,14854,19485,RFCM,Michigan,Emmet,,2
946983,14399,18949,RFCM,Michigan,Emmet,,2
949418,14400,18950,RFCM,Michigan,Emmet,,2
949882,14855,19486,RFCM,Michigan,Emmet,,2
951298,14401,18951,RFCM,Michigan,Cheboygan,,2
951436,14856,19487,RFCM,Michigan,Cheboygan,,2
954005,14857,19488,RFCM,Michigan,Cheboygan,,2
954009,14402,18952,RFCM,Michigan,Cheboygan,,2
955829,14858,19489,RFCM,Michigan,Cheboygan,,2
945090,15314,20022,RFCM,Michigan,Emmet,,2
946715,15315,20023,RFCM,Michigan,Emmet,,2
949740,15316,20024,RFCM,Michigan,Emmet,,2
954029,15318,20026,RFCM,Michigan,Cheboygan,,2
941348,15776,20559,RFCM,Michigan,Charlevoix,,2
946654,15779,20562,RFCM,Michigan,Emmet,,2
949913,15780,20563,RFCM,Michigan,Emmet,,2
951520,15781,20564,RFCM,Michigan,Cheboygan,,2
953559,15782,20565,RFCM,Michigan,Cheboygan,,2
936809,17261,22177,RFCM,Michigan,Antrim,,2
938683,17262,22178,RFCM,Michigan,Antrim,,2
941203,17263,22179,RFCM,Michigan,Antrim,,2
942521,17264,22180,RFCM,Michigan,Antrim,,2
945065,17265,22181,RFCM,Michigan,Antrim,,2
946659,17266,22182,RFCM,Michigan,Antrim,,2
949781,17267,22183,RFCM,Michigan,Otsego,,2
951584,17268,22184,RFCM,Michigan,Otsego,,2
934448,18792,23813,RFCM,Michigan,Grand Traverse,,2
936915,18281,23265,RFCM,Michigan,Antrim,,2
936989,18793,23814,RFCM,Michigan,Grand Traverse,,2
938375,18282,23266,RFCM,Michigan,Kalkaska,,2
938575,18794,23815,RFCM,Michigan,Kalkaska,,2
940930,18283,23267,RFCM,Michigan,Kalkaska,,2
941280,18795,23816,RFCM,Michigan,Kalkaska,,2
942461,18796,23817,RFCM,Michigan,Kalkaska,,2
942814,18284,23268,RFCM,Michigan,Kalkaska,,2
945282,18797,23818,RFCM,Michigan,Kalkaska,,2
945384,18285,23269,RFCM,Michigan,Kalkaska,,2
946769,18798,23819,RFCM,Michigan,Kalkaska,,2
947271,18286,23270,RFCM,Michigan,Kalkaska,,2
949305,18799,23820,RFCM,Michigan,Crawford,,2
949453,18287,23271,RFCM,Michigan,Crawford,,2
950842,18288,23272,RFCM,Michigan,Crawford,,2
951116,18800,23821,RFCM,Michigan,Crawford,,2
934619,13939,18409,,Michigan,Charlevoix,,2
936808,17770,22718,RFCM,Michigan,Antrim,,2
938765,17771,22719,RFCM,Michigan,Antrim,,2
941115,17772,22720,RFCM,Michigan,Antrim,,2
942554,17773,22721,RFCM,Michigan,Antrim,,2
945167,17774,22722,RFCM,Michigan,Antrim,,2
949764,17776,22724,RFCM,Michigan,Otsego,,2
920388,12578,16809,MROE,Michigan,Schoolcraft,,2
922314,12579,16810,RFCW,Michigan,Schoolcraft,,2
924854,12580,16811,RFCW,Michigan,Schoolcraft,,2
926475,12581,16812,RFCW,Michigan,Mackinac,,2
929057,12582,16813,RFCW,Michigan,Mackinac,,2
930251,12583,16814,RFCW,Michigan,Mackinac,,2
941372,12588,16819,RFCW,Michigan,Mackinac,,2
942667,12589,16820,RFCW,Michigan,Mackinac,,2
945333,16759,21641,RFCM,Michigan,Charlevoix,,2
945372,16257,21101,RFCM,Michigan,Charlevoix,,2
946807,16258,21102,RFCM,Michigan,Charlevoix,,2
946816,16760,21642,RFCM,Michigan,Charlevoix,,2
949295,16761,21643,RFCM,Michigan,Charlevoix,,2
949348,16259,21103,RFCM,Michigan,Charlevoix,,2
950985,16260,21104,RFCM,Michigan,Cheboygan,,2
951523,16762,21644,RFCM,Michigan,Otsego,,2
953392,16763,21645,RFCM,Michigan,Otsego,,2
953629,16261,21105,RFCM,Michigan,Cheboygan,,2
933224,14392,18942,RFCM,Michigan,Charlevoix,,2
936678,16253,21097,RFCM,Michigan,Charlevoix,,2
937178,16755,21637,RFCM,Michigan,Antrim,,2
938576,16756,21638,RFCM,Michigan,Antrim,,2
938733,16254,21098,RFCM,Michigan,Charlevoix,,2
941366,16255,21099,RFCM,Michigan,Charlevoix,,2
942754,16256,21100,RFCM,Michigan,Charlevoix,,2
942756,16758,21640,RFCM,Michigan,Charlevoix,,2
922034,29187,35288,RFCM,Michigan,Ottawa,,2
924312,29188,35289,RFCM,Michigan,Ottawa,,2
926210,29189,35290,RFCM,Michigan,Ottawa,,2
929166,29190,35291,RFCM,Michigan,Kent,,2
930108,29191,35292,RFCM,Michigan,Kent,,2
932592,29192,35293,RFCM,Michigan,Kent,,2
934323,29193,35294,RFCM,Michigan,Kent,,2
936847,29194,35295,RFCM,Michigan,Kent,,2
938511,29195,35296,RFCM,Michigan,Ionia,,2
941589,29196,35297,RFCM,Michigan,Barry,,2
943021,29197,35298,RFCM,Michigan,Eaton,,2
945764,29198,35299,RFCM,Michigan,Eaton,,2
947398,29199,35300,RFCM,Michigan,Eaton,,2
949299,29200,35301,RFCM,Michigan,Eaton,,2
951360,29201,35302,RFCM,Michigan,Clinton,,2
954013,29202,35303,RFCM,Michigan,Clinton,,2
955702,29203,35304,RFCM,Michigan,Clinton,,2
959927,29205,35306,RFCM,Michigan,Ingham,,2
962597,29206,35307,RFCM,Michigan,Livingston,,2
908977,34537,40926,RFCW,Michigan,Berrien,,2
910622,34538,40927,RFCW,Michigan,Berrien,,2
912738,34539,40928,RFCW,Michigan,Berrien,,2
914638,34540,40929,RFCW,Michigan,Berrien,,2
916396,34541,40930,RFCW,Michigan,Berrien,,2
918334,34542,40931,RFCW,Michigan,Berrien,,2
920986,34543,40932,RFCW,Michigan,Cass,,2
922586,34544,40933,RFCM,Michigan,Cass,,2
924712,34545,40934,RFCM,Michigan,Cass,,2
926036,34546,40935,RFCM,Michigan,Cass,,2
928484,34547,40936,RFCW,Michigan,St. Joseph,,2
930800,34548,40937,RFCW,Michigan,St. Joseph,,2
932708,34549,40938,RFCM,Michigan,St. Joseph,,2
934722,34550,40939,RFCM,Michigan,St. Joseph,,2
937101,34551,40940,RFCM,Michigan,St. Joseph,,2
938768,34552,40941,RFCM,Michigan,Branch,,2
941536,34553,40942,RFCM,Michigan,Branch,,2
943002,34554,40943,RFCM,Michigan,Branch,,2
945011,34555,40944,RFCM,Michigan,Branch,,2
947463,34556,40945,RFCM,Michigan,Branch,,2
949758,34557,40946,RFCM,Michigan,Hillsdale,,2
951649,34558,40947,RFCM,Michigan,Hillsdale,,2
953636,34559,40948,RFCM,Michigan,Hillsdale,,2
955733,34560,40949,RFCM,Michigan,Hillsdale,,2
958068,34561,40950,RFCM,Michigan,Lenawee,,2
959579,34562,40951,RFCM,Michigan,Lenawee,,2
962190,34563,40952,RFCM,Michigan,Lenawee,,2
934841,32374,38679,RFCM,Michigan,Kalamazoo,,2
937102,32375,38680,RFCM,Michigan,Kalamazoo,,2
938758,32376,38681,RFCM,Michigan,Calhoun,,2
941541,32377,38682,RFCM,Michigan,Calhoun,,2
943056,32378,38683,RFCM,Michigan,Calhoun,,2
945373,32379,38684,RFCM,Michigan,Calhoun,,2
946660,32380,38685,RFCM,Michigan,Calhoun,,2
949871,32381,38686,RFCM,Michigan,Calhoun,,2
951058,32382,38687,RFCM,Michigan,Jackson,,2
946934,33462,39815,RFCM,Michigan,Branch,,2
947060,34006,40380,RFCM,Michigan,Branch,,2
947436,32920,39250,RFCM,Michigan,Branch,,2
949319,32921,39251,RFCM,Michigan,Hillsdale,,2
949462,34007,40381,RFCM,Michigan,Hillsdale,,2
949773,33463,39816,RFCM,Michigan,Hillsdale,,2
950999,34008,40382,RFCM,Michigan,Hillsdale,,2
951580,32922,39252,RFCM,Michigan,Hillsdale,,2
946847,30250,36430,RFCM,Michigan,Eaton,,2
946942,30778,36993,RFCM,Michigan,Eaton,,2
947252,29724,35866,RFCM,Michigan,Eaton,,2
949475,29725,35867,RFCM,Michigan,Eaton,,2
949710,30251,36431,RFCM,Michigan,Eaton,,2
949923,30779,36994,RFCM,Michigan,Eaton,,2
950990,29726,35868,RFCM,Michigan,Eaton,,2
951171,30252,36432,RFCM,Michigan,Eaton,,2
951511,30780,36995,RFCM,Michigan,Eaton,,2
926556,31832,38111,RFCM,Michigan,Van Buren,,2
928449,31299,37548,RFCM,Michigan,Kalamazoo,,2
928545,31833,38112,RFCM,Michigan,Kalamazoo,,2
930252,31300,37549,RFCM,Michigan,Kalamazoo,,2
930383,31834,38113,RFCM,Michigan,Kalamazoo,,2
934165,31836,38115,RFCM,Michigan,Kalamazoo,,2
936797,31837,38116,RFCM,Michigan,Kalamazoo,,2
941552,31839,38118,RFCM,Michigan,Calhoun,,2
938490,33458,39811,RFCM,Michigan,Branch,,2
938784,32916,39246,RFCM,Michigan,Branch,,2
938859,34002,40376,RFCM,Michigan,Branch,,2
941037,34003,40377,RFCM,Michigan,Branch,,2
941048,32917,39247,RFCM,Michigan,Branch,,2
941547,33459,39812,RFCM,Michigan,Branch,,2
942908,34004,40378,RFCM,Michigan,Branch,,2
942972,33460,39813,RFCM,Michigan,Branch,,2
943040,32918,39248,RFCM,Michigan,Branch,,2
944978,33461,39814,RFCM,Michigan,Branch,,2
945265,34005,40379,RFCM,Michigan,Branch,,2
945391,32919,39249,RFCM,Michigan,Branch,,2
940797,30247,36427,RFCM,Michigan,Barry,,2
940987,31305,37554,RFCM,Michigan,Calhoun,,2
941012,30775,36990,RFCM,Michigan,Barry,,2
941566,29721,35863,RFCM,Michigan,Barry,,2
942820,30248,36428,RFCM,Michigan,Eaton,,2
942904,29722,35864,RFCM,Michigan,Eaton,,2
942906,30776,36991,RFCM,Michigan,Eaton,,2
943104,31306,37555,RFCM,Michigan,Calhoun,,2
945192,29723,35865,RFCM,Michigan,Eaton,,2
945557,30249,36429,RFCM,Michigan,Eaton,,2
945560,31307,37556,RFCM,Michigan,Calhoun,,2
945753,30777,36992,RFCM,Michigan,Eaton,,2
916540,32365,38670,RFCM,Michigan,Berrien,,2
918018,32366,38671,RFCM,Michigan,Berrien,,2
920962,32367,38672,RFCW,Michigan,Van Buren,,2
922090,32368,38673,RFCW,Michigan,Van Buren,,2
924671,32369,38674,RFCM,Michigan,Van Buren,,2
928396,32371,38676,RFCW,Michigan,Kalamazoo,,2
930165,32372,38677,RFCW,Michigan,Kalamazoo,,2
934342,29718,35860,RFCM,Michigan,Barry,,2
934409,30772,36987,RFCM,Michigan,Barry,,2
934709,30244,36424,RFCM,Michigan,Barry,,2
936749,30245,36425,RFCM,Michigan,Barry,,2
936813,31303,37552,RFCM,Michigan,Kalamazoo,,2
936984,29719,35861,RFCM,Michigan,Barry,,2
937019,30773,36988,RFCM,Michigan,Barry,,2
938445,29720,35862,RFCM,Michigan,Barry,,2
938615,30774,36989,RFCM,Michigan,Barry,,2
938794,30246,36426,RFCM,Michigan,Barry,,2
932999,33455,39808,RFCM,Michigan,St. Joseph,,2
933012,33999,40373,RFCM,Michigan,St. Joseph,,2
933172,32913,39243,RFCM,Michigan,St. Joseph,,2
934530,34000,40374,RFCM,Michigan,St. Joseph,,2
934533,32914,39244,RFCM,Michigan,St. Joseph,,2
934882,33456,39809,RFCM,Michigan,St. Joseph,,2
936862,33457,39810,RFCM,Michigan,St. Joseph,,2
937198,34001,40375,RFCM,Michigan,St. Joseph,,2
937214,32915,39245,RFCM,Michigan,St. Joseph,,2
916901,31827,38106,RFCM,Michigan,Van Buren,,2
917994,31294,37543,RFCM,Michigan,Van Buren,,2
918014,31828,38107,RFCM,Michigan,Van Buren,,2
920715,31829,38108,RFCW,Michigan,Van Buren,,2
921965,31830,38109,RFCW,Michigan,Van Buren,,2
924448,31297,37546,RFCM,Michigan,Van Buren,,2
924570,31831,38110,RFCM,Michigan,Van Buren,,2
928531,30769,36984,RFCM,Michigan,Allegan,,2
928591,30241,36421,RFCM,Michigan,Allegan,,2
928777,29715,35857,RFCM,Michigan,Allegan,,2
930115,30242,36422,RFCM,Michigan,Allegan,,2
930481,30770,36985,RFCM,Michigan,Allegan,,2
930629,29716,35858,RFCM,Michigan,Allegan,,2
932599,31301,37550,RFCM,Michigan,Kalamazoo,,2
932733,29717,35859,RFCM,Michigan,Barry,,2
933199,30771,36986,RFCM,Michigan,Barry,,2
933226,30243,36423,RFCM,Michigan,Barry,,2
924305,33995,40369,RFCM,Michigan,Cass,,2
924513,33451,39804,RFCM,Michigan,Cass,,2
924896,32909,39239,RFCW,Michigan,Cass,,2
925959,33452,39805,RFCM,Michigan,Cass,,2
926497,32910,39240,RFCW,Michigan,Cass,,2
926513,33996,40370,RFCM,Michigan,Cass,,2
928429,33997,40371,RFCM,Michigan,St. Joseph,,2
928529,32911,39241,RFCM,Michigan,St. Joseph,,2
928907,33453,39806,RFCM,Michigan,St. Joseph,,2
930296,33454,39807,RFCM,Michigan,St. Joseph,,2
930501,32912,39242,RFCM,Michigan,St. Joseph,,2
930757,33998,40372,RFCM,Michigan,St. Joseph,,2
921881,29712,35854,RFCM,Michigan,Allegan,,2
922040,30238,36418,RFCM,Michigan,Allegan,,2
922495,31296,37545,RFCM,Michigan,Van Buren,,2
922628,30766,36981,RFCM,Michigan,Allegan,,2
924640,29713,35855,RFCM,Michigan,Allegan,,2
925073,30239,36419,RFCM,Michigan,Allegan,,2
925093,30767,36982,RFCM,Michigan,Allegan,,2
926164,29714,35856,RFCM,Michigan,Allegan,,2
926433,30768,36983,RFCM,Michigan,Allegan,,2
926499,30240,36420,RFCM,Michigan,Allegan,,2
926600,31298,37547,RFCM,Michigan,Van Buren,,2
916653,33447,39800,RFCW,Michigan,Berrien,,2
916775,33991,40365,RFCW,Michigan,Berrien,,2
917094,32905,39235,RFCW,Michigan,Berrien,,2
917928,33992,40366,RFCW,Michigan,Berrien,,2
918085,33448,39801,RFCW,Michigan,Berrien,,2
918258,32906,39236,RFCW,Michigan,Berrien,,2
920321,32907,39237,RFCM,Michigan,Cass,,2
920477,33993,40367,RFCW,Michigan,Cass,,2
921015,33449,39802,RFCM,Michigan,Cass,,2
922169,32908,39238,RFCM,Michigan,Cass,,2
922405,33450,39803,RFCM,Michigan,Cass,,2
922424,33994,40368,RFCM,Michigan,Cass,,2
920296,29711,35853,RFCM,Michigan,Allegan,,2
920542,31295,37544,RFCM,Michigan,Van Buren,,2
920560,30237,36417,RFCM,Michigan,Allegan,,2
920735,30765,36980,RFCM,Michigan,Allegan,,2
910616,33988,40362,RFCW,Michigan,Berrien,,2
912591,33445,39798,RFCW,Michigan,Berrien,,2
912683,33989,40363,RFCW,Michigan,Berrien,,2
914404,33446,39799,RFCW,Michigan,Berrien,,2
914692,32904,39234,RFCW,Michigan,Berrien,,2
914701,33990,40364,RFCW,Michigan,Berrien,,2
920918,28663,34717,RFCM,Michigan,Ottawa,,2
922497,28664,34718,RFCM,Michigan,Ottawa,,2
924766,28665,34719,RFCM,Michigan,Ottawa,,2
928908,28667,34721,RFCM,Michigan,Kent,,2
933322,28669,34723,RFCM,Michigan,Kent,,2
934528,28670,34724,RFCM,Michigan,Kent,,2
937068,28671,34725,RFCM,Michigan,Kent,,2
938309,28672,34726,RFCM,Michigan,Ionia,,2
940794,28673,34727,RFCM,Michigan,Ionia,,2
943033,28674,34728,RFCM,Michigan,Ionia,,2
945363,28675,34729,RFCM,Michigan,Ionia,,2
947108,28676,34730,RFCM,Michigan,Ionia,,2
949590,28677,34731,RFCM,Michigan,Clinton,,2
951341,28678,34732,RFCM,Michigan,Clinton,,2
953728,28679,34733,RFCM,Michigan,Clinton,,2
955524,28680,34734,RFCM,Michigan,Clinton,,2
958082,28681,34735,RFCM,Michigan,Shiawassee,,2
959650,28682,34736,RFCM,Michigan,Shiawassee,,2
962376,28683,34737,RFCM,Michigan,Shiawassee,,2
920682,27094,32994,RFCM,Michigan,Muskegon,,2
922313,27095,32995,RFCM,Michigan,Muskegon,,2
925045,27096,32996,RFCM,Michigan,Muskegon,,2
926218,27097,32997,RFCM,Michigan,Ottawa,,2
929196,27098,32998,RFCM,Michigan,Kent,,2
930532,27099,32999,RFCM,Michigan,Kent,,2
933111,27100,33000,RFCM,Michigan,Kent,,2
934519,27101,33001,RFCM,Michigan,Kent,,2
937124,27102,33002,RFCM,Michigan,Kent,,2
941231,27104,33004,RFCM,Michigan,Montcalm,,2
942609,27105,33005,RFCM,Michigan,Montcalm,,2
945619,27106,33006,RFCM,Michigan,Montcalm,,2
946738,27107,33007,RFCM,Michigan,Montcalm,,2
949165,27108,33008,RFCM,Michigan,Gratiot,,2
920915,20328,25512,RFCM,Michigan,Manistee,,2
922306,20329,25513,RFCM,Michigan,Manistee,,2
924703,20330,25514,RFCM,Michigan,Manistee,,2
925920,20331,25515,RFCM,Michigan,Manistee,,2
928912,20332,25516,RFCM,Michigan,Wexford,,2
930092,20333,25517,RFCM,Michigan,Wexford,,2
933216,20334,25518,RFCM,Michigan,Wexford,,2
934471,20335,25519,RFCM,Michigan,Wexford,,2
937094,20336,25520,RFCM,Michigan,Wexford,,2
938435,20337,25521,RFCM,Michigan,Missaukee,,2
941378,20338,25522,RFCM,Michigan,Missaukee,,2
942739,20339,25523,RFCM,Michigan,Missaukee,,2
945266,20340,25524,RFCM,Michigan,Missaukee,,2
916759,26043,31832,RFCM,Michigan,Muskegon,,2
920529,26045,31834,RFCM,Michigan,Muskegon,,2
922383,26046,31835,RFCM,Michigan,Muskegon,,2
924393,26047,31836,RFCM,Michigan,Newaygo,,2
926172,26048,31837,RFCM,Michigan,Newaygo,,2
