Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
GA, 01005	Single-Family Detached	2050s	0.746094	0.000000	0.253906	0.000000	0.000000	0.000000	South
GA, 01006	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01006	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01006	Multi-Family with 5+ Units	2050s	0.957701	0.000000	0.030454	0.007800	0.000000	0.004044	South
GA, 01006	Single-Family Attached	2050s	0.904493	0.000000	0.095507	0.000000	0.000000	0.000000	South
GA, 01006	Single-Family Detached	2050s	0.788718	0.000000	0.201173	0.000000	0.000000	0.010109	South
GA, 01007	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01007	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01007	Multi-Family with 5+ Units	2050s	0.957716	0.000000	0.025287	0.015518	0.000000	0.001479	South
GA, 01007	Single-Family Attached	2050s	0.772945	0.000000	0.227055	0.000000	0.000000	0.000000	South
GA, 01007	Single-Family Detached	2050s	0.805051	0.000000	0.194949	0.000000	0.000000	0.000000	South
GA, 01008	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01008	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01008	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01008	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01008	Single-Family Detached	2050s	0.860193	0.000000	0.120383	0.004589	0.006747	0.008087	South
GA, 01100	Mobile Home	2050s	0.968317	0.000000	0.014686	0.000000	0.016997	0.000000	South
GA, 01100	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01100	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01100	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01100	Single-Family Detached	2050s	0.942311	0.000000	0.027503	0.000000	0.000000	0.030186	South
GA, 01200	Mobile Home	2050s	0.984043	0.000000	0.000000	0.015957	0.000000	0.000000	South
GA, 01200	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01200	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01200	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01200	Single-Family Detached	2050s	0.973218	0.000000	0.000000	0.000000	0.000000	0.026782	South
GA, 01300	Mobile Home	2050s	0.962615	0.000000	0.000000	0.000000	0.000000	0.037385	South
GA, 01300	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01300	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01300	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01300	Single-Family Detached	2050s	0.935147	0.000000	0.000000	0.015428	0.044881	0.004544	South
GA, 01400	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01400	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01400	Multi-Family with 5+ Units	2050s	0.993799	0.000000	0.006201	0.000000	0.000000	0.000000	South
GA, 01400	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01400	Single-Family Detached	2050s	0.930141	0.000000	0.069859	0.000000	0.000000	0.000000	South
GA, 01500	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01500	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01500	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 01500	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01500	Single-Family Detached	2050s	0.978362	0.000000	0.008342	0.000000	0.011443	0.001854	South
GA, 01600	Mobile Home	2050s	0.958587	0.000000	0.000000	0.013333	0.000000	0.028080	South
GA, 01600	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01600	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 01600	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01600	Single-Family Detached	2050s	0.925395	0.000000	0.015275	0.024814	0.012407	0.022109	South
GA, 01700	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01700	Multi-Family with 2 - 4 Units	2050s	0.994249	0.000000	0.005751	0.000000	0.000000	0.000000	South
GA, 01700	Multi-Family with 5+ Units	2050s	0.940059	0.000000	0.049919	0.008140	0.000000	0.001884	South
GA, 01700	Single-Family Attached	2050s	0.970377	0.000000	0.029623	0.000000	0.000000	0.000000	South
GA, 01700	Single-Family Detached	2050s	0.921435	0.000000	0.034020	0.020909	0.023636	0.000000	South
GA, 01800	Mobile Home	2050s	0.938977	0.000000	0.049399	0.000000	0.000000	0.011623	South
GA, 01800	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01800	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01800	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01800	Single-Family Detached	2050s	0.953878	0.000000	0.021727	0.000000	0.000000	0.024395	South
GA, 01900	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 01900	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 01900	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 01900	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 01900	Single-Family Detached	2050s	0.830458	0.000000	0.161761	0.004431	0.000000	0.003350	South
GA, 02001	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02001	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02001	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 02001	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02001	Single-Family Detached	2050s	0.860193	0.000000	0.120383	0.004589	0.006747	0.008087	South
GA, 02002	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02002	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02002	Multi-Family with 5+ Units	2050s	0.990830	0.000000	0.009170	0.000000	0.000000	0.000000	South
GA, 02002	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02002	Single-Family Detached	2050s	0.747291	0.000000	0.252709	0.000000	0.000000	0.000000	South
GA, 02003	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02003	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02003	Multi-Family with 5+ Units	2050s	0.920473	0.000000	0.071427	0.000000	0.000000	0.008100	South
GA, 02003	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02003	Single-Family Detached	2050s	0.860193	0.000000	0.120383	0.004589	0.006747	0.008087	South
GA, 02004	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02004	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02004	Multi-Family with 5+ Units	2050s	0.980438	0.000000	0.010587	0.005446	0.000000	0.003529	South
GA, 02004	Single-Family Attached	2050s	0.897108	0.000000	0.102892	0.000000	0.000000	0.000000	South
GA, 02004	Single-Family Detached	2050s	0.770432	0.000000	0.229568	0.000000	0.000000	0.000000	South
GA, 02100	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02100	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02100	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02100	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02100	Single-Family Detached	2050s	0.817769	0.000000	0.157986	0.014487	0.000000	0.009758	South
GA, 02200	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02200	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02200	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02200	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02200	Single-Family Detached	2050s	0.941808	0.000000	0.052767	0.000000	0.000000	0.005425	South
GA, 02300	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02300	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02300	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02300	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02300	Single-Family Detached	2050s	0.920000	0.000000	0.000000	0.080000	0.000000	0.000000	South
GA, 02400	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02400	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02400	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02400	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02400	Single-Family Detached	2050s	0.833306	0.000000	0.156983	0.000000	0.000000	0.009710	South
GA, 02500	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02500	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02500	Multi-Family with 5+ Units	2050s	0.983851	0.000000	0.016149	0.000000	0.000000	0.000000	South
GA, 02500	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02500	Single-Family Detached	2050s	0.865478	0.000000	0.077104	0.000000	0.000000	0.057418	South
GA, 02600	Mobile Home	2050s	0.944980	0.000000	0.018483	0.000000	0.023490	0.013047	South
GA, 02600	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02600	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 02600	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02600	Single-Family Detached	2050s	0.935150	0.000000	0.004738	0.000000	0.038245	0.021867	South
GA, 02700	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02700	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02700	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02700	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02700	Single-Family Detached	2050s	0.966484	0.000000	0.025783	0.000000	0.000000	0.007735	South
GA, 02800	Mobile Home	2050s	0.992059	0.000000	0.000000	0.000000	0.000000	0.007941	South
GA, 02800	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02800	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02800	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02800	Single-Family Detached	2050s	0.812705	0.000000	0.027390	0.000000	0.104124	0.055781	South
GA, 02900	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 02900	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 02900	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 02900	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 02900	Single-Family Detached	2050s	0.859079	0.000000	0.121651	0.000000	0.000000	0.019272	South
GA, 03001	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03001	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03001	Multi-Family with 5+ Units	2050s	0.914407	0.000000	0.085593	0.000000	0.000000	0.000000	South
GA, 03001	Single-Family Attached	2050s	0.870400	0.000000	0.129600	0.000000	0.000000	0.000000	South
GA, 03001	Single-Family Detached	2050s	0.767093	0.000000	0.232907	0.000000	0.000000	0.000000	South
GA, 03002	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03002	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03002	Multi-Family with 5+ Units	2050s	0.939045	0.000000	0.034407	0.026549	0.000000	0.000000	South
GA, 03002	Single-Family Attached	2050s	0.739089	0.000000	0.260911	0.000000	0.000000	0.000000	South
GA, 03002	Single-Family Detached	2050s	0.718604	0.000000	0.269830	0.011567	0.000000	0.000000	South
GA, 03003	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03003	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03003	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03003	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03003	Single-Family Detached	2050s	0.751331	0.000000	0.246063	0.000000	0.000000	0.002607	South
GA, 03004	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03004	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03004	Multi-Family with 5+ Units	2050s	0.961925	0.000000	0.038075	0.000000	0.000000	0.000000	South
GA, 03004	Single-Family Attached	2050s	0.806010	0.000000	0.193990	0.000000	0.000000	0.000000	South
GA, 03004	Single-Family Detached	2050s	0.786478	0.000000	0.209806	0.000000	0.000000	0.003716	South
GA, 03005	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03005	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03005	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03005	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03005	Single-Family Detached	2050s	0.715296	0.000000	0.277384	0.000000	0.000000	0.007320	South
GA, 03101	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03101	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03101	Multi-Family with 5+ Units	2050s	0.989565	0.000000	0.010435	0.000000	0.000000	0.000000	South
GA, 03101	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03101	Single-Family Detached	2050s	0.759158	0.000000	0.240842	0.000000	0.000000	0.000000	South
GA, 03102	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03102	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03102	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03102	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03102	Single-Family Detached	2050s	0.741960	0.000000	0.250611	0.000000	0.000000	0.007430	South
GA, 03200	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03200	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03200	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03200	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03200	Single-Family Detached	2050s	0.827787	0.000000	0.010578	0.001866	0.060634	0.099134	South
GA, 03300	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03300	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03300	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 03300	Single-Family Attached	2050s	0.777082	0.000000	0.222918	0.000000	0.000000	0.000000	South
GA, 03300	Single-Family Detached	2050s	0.731861	0.000000	0.257481	0.003019	0.002543	0.005097	South
GA, 03400	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03400	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03400	Multi-Family with 5+ Units	2050s	0.930118	0.000000	0.069882	0.000000	0.000000	0.000000	South
GA, 03400	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03400	Single-Family Detached	2050s	0.876989	0.000000	0.119259	0.000000	0.000000	0.003753	South
GA, 03500	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03500	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03500	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03500	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03500	Single-Family Detached	2050s	0.945966	0.000000	0.019100	0.000000	0.034934	0.000000	South
GA, 03600	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03600	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03600	Multi-Family with 5+ Units	2050s	0.978927	0.000000	0.021073	0.000000	0.000000	0.000000	South
GA, 03600	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03600	Single-Family Detached	2050s	0.895927	0.000000	0.104073	0.000000	0.000000	0.000000	South
GA, 03700	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
GA, 03700	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03700	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03700	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03700	Single-Family Detached	2050s	0.890752	0.000000	0.024050	0.023368	0.037113	0.024718	South
GA, 03800	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03800	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03800	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
GA, 03800	Single-Family Attached	2050s	0.858860	0.000000	0.133332	0.002340	0.001170	0.004297	South
GA, 03800	Single-Family Detached	2050s	0.913586	0.000000	0.086414	0.000000	0.000000	0.000000	South
GA, 03900	Mobile Home	2050s	0.942770	0.000000	0.013557	0.006949	0.025076	0.011648	South
GA, 03900	Multi-Family with 2 - 4 Units	2050s	0.943801	0.000000	0.048937	0.006029	0.000000	0.001234	South
GA, 03900	Multi-Family with 5+ Units	2050s	0.968681	0.000000	0.026268	0.003389	0.000000	0.001662	South
