occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,-1,1
0.667,0.0495,0.0495,0,0,0.0638,0,0.421,0.562,0.0181,0,0,0,-1,1
0.667,0.0495,0.0495,0.25,0,0.83,0,0.421,0.562,0.0181,0,0.26,0,-1,1
1,0.382,0.382,0.25,0,0,0.7,0,0.649,0.259,0,0.337,0,-1,1
1,0.378,0.378,0,0,0,0,0,0.649,0.307,0,0,0,-1,1
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.239,0,0,0,-1,1
0.667,0.274,0.274,0.117,0,0,0,0.14,0.64,0.263,0,0,0.231,-1,1
0.667,0.294,0.294,0.133,0,0,0,0.14,0.671,0.276,0,0,0.0926,-1,1
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.285,0,0,0.324,0,0
0.667,0.453,0.453,0,0,0,0,0.14,0.712,0.335,0,0,0.231,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.702,0.438,0,0,0.0926,0,0
0.667,0.62,0.62,0.25,0,0,0,0.14,0.681,0.514,0,0,0.185,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.704,0,0,0.0463,0,0
1,0.51,0.51,0,0,0,0,0,0.618,0.444,0,0,0.417,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0796,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.139,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0278,0,0,0,0,0
1,0.295,0.295,0,0,0,0,0.14,0.609,0.0624,0,0,0.566,0,0
0.667,0.175,0.175,0,0,0,0,0.281,0.591,0.0586,0,0,0.204,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,-1,1
0.667,0.17,0.17,0,0,0,0,0.281,0.591,0.0855,0,0,0.463,-1,1
0.667,0.164,0.164,0,0,0,0,0.281,0.591,0.0927,0,0,0.0463,-1,1
0.667,0.271,0.271,0,0,0,0,0.14,0.62,0.179,0,0,0.0926,-1,1
0.667,0.269,0.269,0.25,0,0,0,0.14,0.62,0.21,0,0,0,-1,1
1,0.379,0.379,0,0,0,0,0,0.649,0.35,0,0,0.278,-1,1
1,0.387,0.387,0,0,0,0,0,0.679,0.385,0,0,0,-1,1
1,0.417,0.417,0,0,0,0,0,0.726,0.405,0,0,0,-1,1
1,0.501,0.501,0,0,0,0,0,0.772,0.419,0.122,0,0.0463,0,0
1,0.655,0.655,0,0.396,0,0,0,0.788,0.493,0.366,0,0.231,0,0
1,0.829,0.829,0,0.521,0,0,0,0.772,0.649,0,0,0.0463,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.763,0,0,0.0463,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.704,0,0,0.231,0,0
1,0.51,0.51,0,0,0,0,0,0.618,0.444,0,0,0,0,0
1,0.183,0.183,0,0,0,0,0.14,0.568,0.141,0,0,0.0463,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0348,0,0,0.0974,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.56,0.0224,0,0,0.178,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.281,0.56,0.0178,0,0,0.317,0,0
0.667,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0.196,0,0
0.667,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.155,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0.0827,0,0
0.667,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0.0926,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0.0463,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.294,0.294,0,0,0,0,0.14,0.671,0.172,0,0,0.139,0,0
1,0.2,0.2,0,0,0,0,0.281,0.632,0.113,0,0,0,0,0
1,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0,0,0,0,0
1,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.231,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.0926,0,0
1,0.564,0.564,0,0,0.298,0.0667,0.14,0.64,0.456,0,0.0861,0.35,0,0
1,0.203,0.203,0,0,0,0.633,0.281,0.58,0.147,0,0.338,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.465,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.117,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.143,0.143,0.133,0,0,0,0.281,0.57,0.0296,0,0,0.0726,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0,0,0
0.333,0.17,0.17,0.25,0,0,0,0.281,0.591,0.0532,0,0,0.278,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0.0463,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.463,0,0
0.333,0.162,0.162,0.25,0,0,0,0.281,0.601,0.0774,0,0,0.0463,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.616,0.0938,0,0,0.0463,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.231,0,0
0.667,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0,0,0.47,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.139,0,0
0.667,0.62,0.62,0,0,0,0,0.14,0.681,0.481,0,0,0.139,0,0
1,0.564,0.564,0,0,0,0,0.14,0.64,0.456,0,0,0.477,0,0
1,0.356,0.356,0,0,0,0,0.14,0.599,0.278,0,0,0.192,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0.219,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0348,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.56,0.0224,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0.223,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
0.333,0.0495,0.0495,0.75,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.2,0.2,0,0,0,0,0.281,0.632,0.113,0,0,0,0,0
0.667,0.251,0.251,0,0,0,0,0.281,0.637,0.148,0.291,0,0,0,0
1,0.569,0.569,0,0.708,0,0,0.14,0.702,0.39,0.307,0,0,0,0
1,0.335,0.335,0,0.208,0,0,0.281,0.621,0.248,0,0,0.417,0,0
1,0.307,0.307,0,0,0,0,0.281,0.601,0.236,0,0,0.266,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.509,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.281,0.56,0.0178,0,0,0,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.271,0,0
1,0.417,0.417,0.5,0,0,0,0,0.633,0.0786,0.443,0,0.314,0,0
1,0.427,0.427,0,0.604,0,0,0,0.649,0.0963,0.101,0,0.325,0,0
0.667,0.299,0.299,0.117,0,0,0,0.14,0.62,0.0813,0,0,0.727,0,0
0.667,0.291,0.291,0.133,0,0,0,0.14,0.62,0.0905,0,0,0.443,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0.116,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0,0,0
0.333,0.162,0.162,0.117,0,0,0,0.281,0.601,0.0774,0,0,0,0,0
0.333,0.172,0.172,0.133,0,0,0,0.281,0.616,0.0938,0,0,0.185,0,0
0.333,0.2,0.2,0,0,0,0,0.281,0.632,0.113,0,0,0.0926,0,0
0.667,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0,0,0.139,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.139,0,0
0.667,0.62,0.62,0,0,0,0,0.14,0.681,0.481,0,0,0.0463,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0,0,0
1,0.51,0.51,0,0,0,0,0,0.618,0.409,0,0,0.251,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.185,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.152,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0.624,0,0
0.667,0.236,0.236,0.25,0,0,0,0.14,0.578,0.0433,0,0,0.223,0,0
0.667,0.295,0.295,0,0,0,0,0.14,0.609,0.0577,0,0,0.291,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0.231,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0.278,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0532,0,0,0.139,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.278,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.294,0.294,0.75,0,0,0,0.14,0.671,0.172,0,0,0.138,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.139,0,0
0.333,0.251,0.251,0,0,0,0,0.281,0.637,0.148,0,0,0,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.234,0,0
0.667,0.62,0.62,0,0,0,0,0.14,0.681,0.481,0,0,0.243,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0.519,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.172,0.172,0,0,0.0638,0,0.281,0.585,0.0403,0,0,0,0,0
1,0.175,0.175,0.867,0,0.532,0.0833,0.281,0.591,0.0586,0,0.205,0,0,0
1,0.424,0.424,0.383,0,0,0.383,0,0.649,0.185,0,0.423,0.283,-1,1
1,0.411,0.411,0,0,0,0,0,0.649,0.22,0,0.705,0.121,-1,1
1,0.394,0.394,0,0,0,0,0,0.649,0.242,0,0.102,0.0463,-1,1
0.667,0.271,0.271,0,0,0,0,0.14,0.62,0.179,0,0,0.0926,-1,1
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.21,0,0,0,-1,1
1,0.379,0.379,0,0,0,0,0,0.649,0.35,0,0,0,-1,1
1,0.274,0.274,0,0,0,0,0.14,0.64,0.263,0,0,0.139,-1,1
1,0.294,0.294,0,0,0,0,0.14,0.671,0.276,0,0,0,-1,1
1,0.501,0.501,0,0,0,0,0,0.772,0.419,0.397,0,0.278,0,0
0.667,0.453,0.453,0.117,0.604,0,0,0.14,0.712,0.335,0.72,0,0.278,0,0
0.667,0.569,0.569,0.883,0,0,0,0.14,0.702,0.438,0.673,0,0.185,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.763,0.524,0,0.406,0,0
1,0.564,0.564,0,0,0,0,0.14,0.64,0.475,0.689,0,0.185,0,0
1,0.356,0.356,0,0,0,0,0.14,0.599,0.302,0.618,0,0.0463,0,0
1,0.183,0.183,0,0,0,0,0.14,0.568,0.141,0.634,0,0.185,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0409,0,0,0.358,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.174,0.174,0,0,0,0,0.281,0.591,0.0737,0,0,0.344,-1,1
1,0.411,0.411,0,0,0,0,0,0.649,0.22,0,0,0.136,-1,1
1,0.394,0.394,0,0,0,0,0,0.649,0.242,0,0,0.127,-1,1
1,0.382,0.382,0,0,0,0,0,0.649,0.259,0,0,0.32,-1,1
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.21,0,0,0.0463,-1,1
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.239,0,0,0.0463,-1,1
0.667,0.274,0.274,0,0,0,0,0.14,0.64,0.263,0,0,0.37,-1,1
0.667,0.294,0.294,0,0,0,0,0.14,0.671,0.276,0,0,0.139,-1,1
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.285,0,0,0.231,0,0
0.667,0.453,0.453,0.25,0,0,0,0.14,0.712,0.335,0.172,0,0.278,0,0
1,0.829,0.829,0,0.292,0,0,0,0.772,0.649,0.746,0,0.185,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.763,0.383,0,0.185,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.704,0.515,0,0.231,0,0
1,0.51,0.51,0,0.604,0,0,0,0.618,0.444,0.662,0,0.139,0,0
1,0.249,0.249,0,0,0,0,0,0.571,0.202,0,0,0.17,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.25,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.11,0.11,0,0,0,0,0.14,0.558,0.0289,0,0,0.335,0,0
1,0.236,0.236,0.25,0,0,0,0.14,0.578,0.0433,0,0,0.228,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.601,0.0774,0,0,0.139,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
0.333,0.2,0.2,0.867,0,0.0638,0,0.281,0.632,0.113,0,0,0.278,0,0
1,0.655,0.655,0.133,0,0.83,0,0,0.788,0.413,0,0.214,0.0926,0,0
1,0.829,0.829,0,0,0,0.85,0,0.772,0.578,0,0.252,0.0926,0,0
1,0.62,0.62,0,0,0,1,0.14,0.681,0.481,0,0,0,0,0
1,0.307,0.307,0,0,0,0.05,0.281,0.601,0.236,0,0,0.231,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.281,0.56,0.0178,0,0,0.0758,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.194,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.43,0,0
1,0.295,0.295,0.367,0,0,0,0.14,0.609,0.0577,0,0,0.19,0,0
0.667,0.301,0.301,0.133,0,0,0,0.14,0.62,0.0695,0,0,0.454,0,0
0.667,0.299,0.299,0,0,0,0,0.14,0.62,0.0813,0,0,0.383,0,0
0.667,0.291,0.291,0.25,0,0,0,0.14,0.62,0.0905,0,0,0.281,0,0
0.667,0.279,0.279,0,0,0,0,0.14,0.62,0.0996,0,0,0,0,0
0.667,0.271,0.271,0,0,0,0,0.14,0.62,0.105,0,0,0.231,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.0926,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.0463,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.601,0.0774,0,0,0,0,0
0.667,0.294,0.294,0,0,0,0,0.14,0.671,0.172,0.413,0,0.0926,0,0
1,0.501,0.501,0,0.604,0,0,0,0.772,0.307,0.0969,0,0.139,0,0
1,0.655,0.655,0.5,0,0,0,0,0.788,0.413,0,0,0.0463,0,0
1,0.829,0.829,0,0,0,0,0,0.772,0.578,0,0,0.231,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.0463,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0.24,0,0
1,0.356,0.356,0,0,0,0,0.14,0.599,0.278,0,0,0.462,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.3,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0532,0,0,0.139,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0.0926,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.0926,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.0926,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.601,0.0774,0,0,0.371,0,0
1,0.417,0.417,0,0,0,0,0,0.726,0.25,0,0,0.677,0,0
0.667,0.35,0.35,0,0,0.298,0.0667,0.14,0.702,0.21,0,0.0223,0.321,0,0
1,0.655,0.655,0,0,0,0.883,0,0.788,0.413,0,0.255,0.231,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0.608,0.417,0,0
0.667,0.62,0.62,0.367,0,0,0,0.14,0.681,0.481,0,0.461,0.0463,0,0
1,0.821,0.821,0.633,0,0,0,0,0.679,0.676,0,0.239,0.0463,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.559,0.0346,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.559,0.0223,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.559,0.0164,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.559,0.0151,0,0,0,0,0
1,0.0495,0.0495,0.267,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0816,0.0816,0,0,0.532,0,0.281,0.559,0.0223,0,0,0.123,0,0
0.667,0.147,0.147,0,0,0.0638,0.45,0.281,0.569,0.0294,0,0.591,0.174,0,0
0.333,0.177,0.177,0.233,0,0,0.583,0.281,0.585,0.0366,0,0.102,0.0926,0,0
0.333,0.184,0.184,0.0333,0,0,0,0.281,0.59,0.0424,0,0,0.0463,0,0
0.333,0.185,0.185,0,0,0,0,0.281,0.59,0.0483,0,0,0.139,0,0
0.333,0.181,0.181,0,0,0,0,0.281,0.59,0.0528,0,0,0.0463,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.59,0.0574,0,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.59,0.06,0,0,0,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.59,0.0665,0,0,0.0463,0,0
0.333,0.173,0.173,0,0,0,0,0.281,0.59,0.0697,0,0,0,0,0
0.333,0.194,0.194,0,0,0,0,0.281,0.6,0.0769,0,0,0.0926,0,0
0.667,0.425,0.425,0,0,0,0,0.14,0.67,0.17,0,0,0,0,0
1,0.553,0.553,0,0,0,0,0.14,0.7,0.208,0,0,0.587,0,0
1,0.647,0.647,0,0,0,0,0.14,0.711,0.278,0,0,0.392,0,0
0.667,0.339,0.339,0,0,0,0,0.281,0.631,0.202,0,0,0.18,0,0
0.667,0.515,0.515,0,0,0,0,0.14,0.68,0.477,0,0,0,0,0
0.667,0.394,0.394,0,0,0,0,0.14,0.639,0.452,0,0,0,0,0
1,0.493,0.493,0,0,0,0,0,0.616,0.405,0,0,0.304,0,0
1,0.116,0.116,0,0,0,0,0.281,0.564,0.0691,0,0,0.54,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.147,0.147,0.267,0,0,0,0.281,0.569,0.0294,0,0,0.0704,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.585,0.0366,0,0,0,0,0
