occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_tub_pump,hot_tub_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,vacancy
0.667,0.116,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.326,0.459,0.232,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0.3,1
0.667,0.0743,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.295,0.455,0.099,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0,1
0.667,0.0578,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.286,0.447,0.0495,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
0.667,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.286,0.443,0.027,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
0.667,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.283,0.438,0.018,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.0495,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0315,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0,1
1,0.136,0.398,0.398,0,0,0.76,0.76,0.76,0,0,0,0.305,0.463,0.054,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0,0,0.128,1
1,0.163,0.436,0.436,0,0,0.8,0.8,0.8,0,0,0,0.317,0.484,0.0968,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0,0,1
1,0.162,0.315,0.315,0,0,0.82,0.82,0.82,0,0,0,0.277,0.488,0.16,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0,0,0,1
1,0.263,0.213,0.213,0,0,0.82,0.82,0.82,0,0,0,0.228,0.511,0.212,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0,0,0.0857,1
1,0.256,0.222,0.222,0,0,0.8,0.8,0.8,0,0,0,0.234,0.511,0.252,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0,0,0.171,1
1,0.245,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.24,0.519,0.277,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0.128,1
1,0.237,0.222,0.222,0,0,0.84,0.84,0.84,0,0,0,0.234,0.528,0.297,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0,0,0,1
1,0.235,0.259,0.259,0,0.467,0.84,0.84,0.84,0,0,0,0.259,0.528,0.351,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0,0,0.149,1
1,0.327,0.287,0.287,0,0,0.84,0.84,0.84,0,0,0,0.287,0.546,0.401,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0,0.0677,1
1,0.328,0.297,0.297,0,0,0.82,0.82,0.82,0,0,0,0.297,0.571,0.441,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0.363,1
1,0.332,0.361,0.361,0,0,0.88,0.88,0.88,0,0,0,0.361,0.596,0.464,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0.128,1
1,0.345,0.491,0.491,0,0,0.96,0.96,0.96,0,0,0,0.491,0.646,0.479,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0,0,0.128,1
1,0.384,0.584,0.584,0,0,1,1,1,0,0,0,0.584,0.658,0.565,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0,0,0.214,1
1,0.467,0.621,0.621,0,0.217,0.96,0.96,0.96,0,0,0,0.621,0.621,0.743,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0,0,0.48,1
1,0.413,0.658,0.658,0,0.483,0.94,0.94,0.94,0,0,0,0.525,0.544,0.873,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0,0,0.0428,1
1,0.501,0.639,0.639,0,0,0.92,0.92,0.92,0,0,0,0.512,0.528,0.806,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0,0,1
0.667,0.219,0.547,0.547,0,0,0.88,0.88,0.88,0.7,0,0,0.354,0.476,0.509,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0.683,0,0.0428,1
1,0.183,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.395,0.453,0.232,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0.112,0,0,1
1,0.0495,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0833,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0405,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.05,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.274,0.443,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0,1
1,0.0768,0.334,0.334,0,0,0.72,0.72,0.72,0,0,0,0.283,0.447,0.0405,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0,1
1,0.222,0.398,0.398,0,0,0.76,0.76,0.76,0,0,0,0.352,0.461,0.0653,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0,0,0.238,1
0.667,0.163,0.436,0.436,0,0,0.8,0.8,0.8,0,0,0,0.317,0.484,0.09,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0,0.218,1
0.667,0.162,0.315,0.315,0,0.217,0.82,0.82,0.82,0,0,0,0.277,0.488,0.11,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0,0,0.128,1
0.333,0.156,0.213,0.213,0,0.483,0.82,0.82,0.82,0,0,0,0.243,0.488,0.131,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0,0,0.385,1
0.333,0.153,0.222,0.222,0,0,0.8,0.8,0.8,0,0,0,0.246,0.488,0.146,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0,0,0.257,1
0.333,0.147,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.249,0.492,0.162,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0.3,1
0,0.0495,0.222,0.222,0,0,0.84,0.84,0.84,0,0,0,0.258,0.465,0.171,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0,0,0.171,1
0,0.0495,0.259,0.259,0,0.467,0.84,0.84,0.84,0,0,0,0.258,0.465,0.194,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0,0,0.171,1
0.333,0.142,0.287,0.287,0,0.467,0.84,0.84,0.84,0,0,0,0.268,0.492,0.205,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0,0,1
0.333,0.142,0.297,0.297,0,0,0.82,0.82,0.82,0,0,0,0.271,0.501,0.23,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0,1
0.333,0.144,0.361,0.361,0,0,0.88,0.88,0.88,0,0,0,0.292,0.509,0.286,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0,1
0.667,0.247,0.491,0.491,0,0,0.96,0.96,0.96,0.7,0,0,0.413,0.585,0.351,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0.506,0,0,1
0.667,0.273,0.584,0.584,0,0,1,1,1,0.7,0,0,0.475,0.594,0.473,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0.582,0,0.0857,1
1,0.467,0.621,0.621,0,0,0.96,0.96,0.96,0,0,0,0.621,0.621,0.662,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0.598,0,0.0857,1
1,0.595,0.658,0.658,0,0,0.94,0.94,0.94,0,0,0,0.658,0.583,0.817,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0.154,0,0.0428,1
1,0.501,0.639,0.639,0,0,0.92,0.92,0.92,0,0,0,0.512,0.528,0.774,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0,0.303,1
1,0.388,0.547,0.547,0,0,0.88,0.88,0.88,0,0,0,0.45,0.486,0.468,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0,0,0.0543,1
1,0.116,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.326,0.459,0.203,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0.145,1
1,0.0495,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0833,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0405,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.0495,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0,1
1,0.0768,0.334,0.334,0,0.7,0.72,0.72,0.72,0,0,0,0.283,0.447,0.0405,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0.298,1
1,0.222,0.398,0.398,0,0.217,0.76,0.76,0.76,0,0.957,0,0.352,0.461,0.0653,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0,0.309,0,1
0.667,0.277,0.436,0.436,0,1,0.8,0.8,0.8,0,0,0.883,0.376,0.503,0.09,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0.54,0,1
0.667,0.274,0.315,0.315,0,0.433,0.82,0.82,0.82,0,0,0.0833,0.296,0.511,0.11,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0,0.14,0.0428,1
0.333,0.156,0.213,0.213,0,0,0.82,0.82,0.82,0,0,0,0.243,0.488,0.131,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0,0,0.257,1
0.333,0.153,0.222,0.222,0,0,0.8,0.8,0.8,0,0,0,0.246,0.488,0.146,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0,0,0.128,1
0,0.0495,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.162,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0.128,1
0,0.0495,0.222,0.222,0,0,0.84,0.84,0.84,0,0,0,0.258,0.465,0.171,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0,0,0.0428,1
0,0.0495,0.259,0.259,0,0,0.84,0.84,0.84,0,0,0,0.258,0.465,0.194,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0,0,0,1
0.333,0.142,0.287,0.287,0,0,0.84,0.84,0.84,0,0,0,0.268,0.492,0.205,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0,0.0428,1
0.333,0.142,0.297,0.297,0,0,0.82,0.82,0.82,0,0,0,0.271,0.501,0.23,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0,1
0.667,0.238,0.361,0.361,0,0.217,0.88,0.88,0.88,0,0,0,0.327,0.552,0.286,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0,1
1,0.345,0.491,0.491,0,0.0167,0.96,0.96,0.96,0,0,0,0.491,0.646,0.351,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0,0,0.171,1
1,0.384,0.584,0.584,0,0,1,1,1,0,0,0,0.584,0.658,0.473,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0,0,0.257,1
1,0.328,0.621,0.621,0,0.217,0.96,0.96,0.96,0,0,0,0.5,0.569,0.662,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0,0,0,1
1,0.595,0.658,0.658,0,1,0.94,0.94,0.94,0,0,0,0.658,0.583,0.817,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0,0,0.0857,1
1,0.726,0.639,0.639,0,0.2,0.92,0.92,0.92,0,0,0,0.639,0.559,0.774,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0,0.296,1
1,0.219,0.547,0.547,0,0,0.88,0.88,0.88,0,0,0,0.354,0.476,0.468,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0,0,0.224,1
1,0.0495,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0.0428,1
1,0.0495,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0833,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0405,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.05,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.274,0.443,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0.206,1
0.667,0.0768,0.334,0.334,0,0,0.72,0.72,0.72,0,0,0,0.283,0.447,0.0405,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0.315,1
1,0.222,0.398,0.398,0,0,0.76,0.76,0.76,0,0,0,0.352,0.461,0.0653,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0,0,0,1
0.667,0.163,0.436,0.436,0,0.233,0.8,0.8,0.8,0,0,0,0.317,0.484,0.09,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0,0.0428,1
0.667,0.274,0.315,0.315,0,0,0.82,0.82,0.82,0.917,0,0,0.296,0.511,0.11,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0.732,0,0.404,1
0.333,0.156,0.213,0.213,0,0,0.82,0.82,0.82,0.0167,0,0,0.243,0.488,0.131,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0.576,0,0.0857,1
0.333,0.153,0.222,0.222,0,0,0.8,0.8,0.8,0,0,0,0.246,0.488,0.146,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0.297,0,0.3,1
0.333,0.147,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.249,0.492,0.162,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0.0428,1
0.333,0.143,0.222,0.222,0,0,0.84,0.84,0.84,0,0,0,0.246,0.496,0.171,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0,0,0.257,1
0.333,0.142,0.259,0.259,0,0,0.84,0.84,0.84,0,0.319,0,0.258,0.496,0.194,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0,0.0193,0.0428,1
0.667,0.142,0.287,0.287,0,0,0.84,0.84,0.84,0,0,0.883,0.268,0.492,0.205,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0.709,0.128,1
0.667,0.142,0.297,0.297,0,0,0.82,0.82,0.82,0,0,0.0833,0.271,0.501,0.23,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0,1
0.667,0.144,0.361,0.361,0,0.217,0.88,0.88,0.88,0,0,0,0.292,0.509,0.286,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0.214,1
1,0.345,0.491,0.491,0,0.0167,0.96,0.96,0.96,0,0,0,0.491,0.646,0.351,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0,0,0.343,1
0.667,0.161,0.584,0.584,0,0,1,1,1,0,0,0,0.366,0.53,0.473,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0,0,0,1
1,0.328,0.621,0.621,0,0,0.96,0.96,0.96,0,0,0,0.5,0.569,0.662,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0,0,0.0428,1
0.667,0.231,0.658,0.658,0,0,0.94,0.94,0.94,0,0,0,0.391,0.505,0.817,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0,0,0.128,1
0.667,0.275,0.639,0.639,0,0,0.92,0.92,0.92,0,0,0,0.385,0.496,0.774,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0,0,1
1,0.219,0.547,0.547,0,0,0.88,0.88,0.88,0,0,0,0.354,0.476,0.468,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.116,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.326,0.459,0.203,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0833,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0.0428,1
1,0.0495,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0405,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.0495,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0405,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0,1
0.667,0.0495,0.398,0.398,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0653,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0,0,0,1
0.667,0.0495,0.436,0.436,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.09,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0,0.0863,1
0.667,0.162,0.315,0.315,0,0,0.82,0.82,0.82,0,0,0,0.277,0.488,0.11,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0,0,0.083,1
0.333,0.156,0.213,0.213,0,0,0.82,0.82,0.82,0,0,0,0.243,0.488,0.131,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0,0,0,1
0.333,0.153,0.222,0.222,0,0,0.8,0.8,0.8,0,0,0,0.246,0.488,0.146,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0,0,0,1
0.333,0.147,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.249,0.492,0.162,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0.414,1
0.333,0.143,0.222,0.222,0,0,0.84,0.84,0.84,0,0,0,0.246,0.496,0.171,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0,0,0.211,1
0.667,0.235,0.259,0.259,0,0,0.84,0.84,0.84,0,0,0,0.259,0.528,0.194,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0,0,0.0857,1
0.667,0.235,0.287,0.287,0,0,0.84,0.84,0.84,0,0,0,0.277,0.519,0.205,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0,0.0428,1
0.667,0.235,0.297,0.297,0,0.217,0.82,0.82,0.82,0,0,0,0.284,0.536,0.23,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0.0857,1
1,0.332,0.361,0.361,0,0.483,0.88,0.88,0.88,0,0,0,0.361,0.596,0.286,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0.0428,1
0.667,0.247,0.491,0.491,0,0,0.96,0.96,0.96,0,0,0,0.413,0.585,0.351,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0,0,0.0857,1
1,0.384,0.584,0.584,0,0,1,1,1,0,0,0,0.584,0.658,0.473,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0,0,0.214,1
1,0.467,0.621,0.621,0,0,0.96,0.96,0.96,0,0,0,0.621,0.621,0.662,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0,0,0.0981,1
1,0.595,0.658,0.658,0,0,0.94,0.94,0.94,0,0,0,0.658,0.583,0.817,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0,0,0.359,1
1,0.726,0.639,0.639,0,0,0.92,0.92,0.92,0,0,0,0.639,0.559,0.774,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0,0.116,1
1,0.219,0.547,0.547,0,0,0.88,0.88,0.88,0,0,0,0.354,0.476,0.468,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0.214,1
1,0.0495,0.371,0.371,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0833,1,0.391,0.0202,0.391,0.391,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0405,1,0.205,0.00504,0.205,0.205,0.0181,0.0181,0.23,0.23,0,0,0,1
1,0.0495,0.343,0.343,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.169,0.00504,0.169,0.169,0.0181,0.0181,0.19,0.19,0,0,0,1
1,0.0495,0.334,0.334,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.0241,0.0241,0.23,0.23,0,0,0,1
1,0.05,0.306,0.306,0,0,0.72,0.72,0.72,0,0,0,0.274,0.443,0.0248,1,0.142,0.0353,0.142,0.142,0.0482,0.0482,0.373,0.373,0,0,0.234,1
1,0.0768,0.334,0.334,0,0,0.72,0.72,0.72,0,0,0,0.283,0.447,0.0405,1,0.16,0.0605,0.16,0.16,0.0903,0.0903,0.532,0.532,0,0,0.179,1
0.667,0.136,0.398,0.398,0,0,0.76,0.76,0.76,0.917,0.638,0.383,0.305,0.463,0.0653,1,0.231,0.146,0.231,0.231,0.157,0.157,0.452,0.452,0.484,0.0322,0,1
0.667,0.163,0.436,0.436,0,0.217,0.8,0.8,0.8,0.0167,0,0.817,0.317,0.484,0.09,1,0.293,0.232,0.293,0.293,0.265,0.265,0.19,0.19,0,0,0,1
0.333,0.162,0.315,0.315,0,0.483,0.82,0.82,0.82,0,0,0,0.277,0.488,0.11,1,0.293,0.222,0.293,0.293,0.506,0.506,0.19,0.19,0,0,0.0428,1
0.333,0.156,0.213,0.213,0,0,0.82,0.82,0.82,0,0,0,0.243,0.488,0.131,1,0.285,0.207,0.285,0.285,0.729,0.729,0.151,0.151,0,0,0.343,1
0.667,0.256,0.222,0.222,0,0.467,0.8,0.8,0.8,0,0,0,0.234,0.511,0.146,1,0.293,0.222,0.293,0.293,0.765,0.765,0.119,0.119,0,0,0.231,1
0.667,0.245,0.232,0.232,0,0,0.8,0.8,0.8,0,0,0,0.24,0.519,0.162,1,0.293,0.232,0.293,0.293,0.729,0.729,0.111,0.111,0,0,0,1
0.333,0.143,0.222,0.222,0,0,0.84,0.84,0.84,0.667,0,0,0.246,0.496,0.171,1,0.285,0.212,0.285,0.285,0.723,0.723,0.111,0.111,0.557,0,0,1
0.667,0.235,0.259,0.259,0,0,0.84,0.84,0.84,0.0333,0,0,0.259,0.528,0.194,1,0.285,0.191,0.285,0.285,0.542,0.542,0.111,0.111,0.0679,0,0.0857,1
0.667,0.235,0.287,0.287,0,0,0.84,0.84,0.84,0,0,0,0.277,0.519,0.205,1,0.285,0.247,0.285,0.285,0.452,0.452,0.19,0.19,0,0,0,1
0.667,0.235,0.297,0.297,0,0,0.82,0.82,0.82,0,0,0,0.284,0.536,0.23,1,0.293,0.297,0.293,0.293,0.367,0.367,0.46,0.46,0,0,0,1
0.667,0.238,0.361,0.361,0,0.233,0.88,0.88,0.88,0,0,0,0.327,0.552,0.286,1,0.4,0.554,0.4,0.4,0.223,0.223,1,1,0,0,0.0857,1
1,0.345,0.491,0.491,0,0,0.96,0.96,0.96,0,0,0,0.491,0.646,0.351,1,0.507,0.811,0.507,0.507,0.139,0.139,0.968,0.968,0,0,0.171,1
1,0.384,0.584,0.584,0,0,1,1,1,0,0,0,0.584,0.658,0.473,1,0.587,0.58,0.587,0.587,0.0783,0.0783,0.54,0.54,0,0,0.171,1
1,0.467,0.621,0.621,0,0,0.96,0.96,0.96,0,0.319,0.233,0.621,0.621,0.662,1,0.676,0.353,0.676,0.676,0.0482,0.0482,0.484,0.484,0,0.428,0.128,1
1,0.595,0.658,0.658,0,0,0.94,0.94,0.94,0,0,0,0.658,0.583,0.817,1,0.72,0.222,0.72,0.72,0.0241,0.0241,0.405,0.405,0,0.375,0.0428,1
1,0.726,0.639,0.639,0,0,0.92,0.92,0.92,0,0,0,0.639,0.559,0.774,1,0.765,0.0957,0.765,0.765,0.0181,0.0181,0.341,0.341,0,0.45,0,1
1,0.388,0.547,0.547,0,0,0.88,0.88,0.88,0,0,0,0.45,0.486,0.468,1,0.667,0.0655,0.667,0.667,0.0181,0.0181,0.19,0.19,0,0.0884,0,1
1,0.116,0.463,0.463,0,0,0.82,0.82,0.82,0,0,0,0.326,0.459,0.203,1,0.578,0.0353,0.578,0.578,0.0181,0.0181,0.19,0.19,0,0,0.181,1
