Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
"CA, 03744"	0.037303	0.071553	0.074697	0.065956	0.138664	0.611827	0.000000	0.000000	0.000000	3203.000000	60731.000000	0.000480
"CA, 03745"	0.178523	0.315967	0.201566	0.123599	0.091902	0.088442	0.000000	0.000000	0.000000	1702.000000	28305.000000	0.000220
"CA, 03746"	0.085573	0.210132	0.152026	0.219111	0.216946	0.116211	0.000000	0.000000	0.000000	1986.000000	31790.000000	0.000253
"CA, 03747"	0.101646	0.255872	0.240762	0.208523	0.131347	0.061849	0.000000	0.000000	0.000000	2914.000000	60309.000000	0.000483
"CA, 03748"	0.055757	0.105788	0.158573	0.125697	0.147904	0.406281	0.000000	0.000000	0.000000	3533.000000	81718.000000	0.000655
"CA, 03749"	0.068129	0.194174	0.285304	0.209784	0.148755	0.093854	0.000000	0.000000	0.000000	1910.000000	37620.000000	0.000296
"CA, 03750"	0.169876	0.239553	0.229447	0.162469	0.092582	0.106073	0.000000	0.000000	0.000000	2643.000000	52321.000000	0.000418
"CA, 03751"	0.160250	0.268825	0.262514	0.117683	0.068986	0.121742	0.000000	0.000000	0.000000	2145.000000	38055.000000	0.000300
"CA, 03752"	0.134860	0.350058	0.273005	0.106223	0.077817	0.058037	0.000000	0.000000	0.000000	2288.000000	40537.000000	0.000312
"CA, 03753"	0.048983	0.066485	0.138285	0.246376	0.273999	0.225872	0.000000	0.000000	0.000000	1524.000000	32307.000000	0.000254
"CA, 03754"	0.035867	0.092737	0.122711	0.193542	0.146664	0.408479	0.000000	0.000000	0.000000	2351.000000	39561.000000	0.000306
"CA, 03755"	0.036218	0.116988	0.156731	0.171473	0.161381	0.357209	0.000000	0.000000	0.000000	1850.000000	31742.000000	0.000249
"CA, 03756"	0.051962	0.106673	0.150455	0.183166	0.236286	0.271458	0.000000	0.000000	0.000000	1822.000000	33894.000000	0.000266
"CA, 03757"	0.130142	0.251409	0.218309	0.124790	0.089857	0.185493	0.000000	0.000000	0.000000	2154.000000	39338.000000	0.000311
"CA, 03758"	0.091238	0.199751	0.218465	0.184017	0.194888	0.111641	0.000000	0.000000	0.000000	2597.000000	50706.000000	0.000398
"CA, 03759"	0.066315	0.171110	0.173424	0.142681	0.241317	0.205153	0.000000	0.000000	0.000000	1699.000000	36438.000000	0.000286
"CA, 03760"	0.124120	0.221606	0.243786	0.125756	0.140163	0.144570	0.000000	0.000000	0.000000	2772.000000	57146.000000	0.000473
"CA, 03761"	0.030650	0.135399	0.085944	0.113170	0.262210	0.372627	0.000000	0.000000	0.000000	2413.000000	46847.000000	0.000374
"CA, 03762"	0.057734	0.166110	0.212414	0.135174	0.192708	0.235859	0.000000	0.000000	0.000000	1747.000000	32661.000000	0.000252
"CA, 03763"	0.096418	0.153723	0.199033	0.170837	0.143833	0.236157	0.000000	0.000000	0.000000	2308.000000	44314.000000	0.000346
"CA, 03764"	0.077629	0.141378	0.137845	0.182483	0.144651	0.316014	0.000000	0.000000	0.000000	2943.000000	49707.000000	0.000390
"CA, 03765"	0.119264	0.204483	0.196453	0.178262	0.097108	0.204431	0.000000	0.000000	0.000000	2825.000000	53823.000000	0.000421
"CA, 03766"	0.067295	0.150343	0.192464	0.195426	0.175106	0.219366	0.000000	0.000000	0.000000	1632.000000	34203.000000	0.000272
"CA, 03767"	0.072405	0.263546	0.210829	0.193883	0.134967	0.124371	0.000000	0.000000	0.000000	3259.000000	59319.000000	0.000474
"CA, 03768"	0.044739	0.094074	0.134116	0.163433	0.280797	0.282841	0.000000	0.000000	0.000000	2207.000000	42577.000000	0.000349
"CA, 03769"	0.076715	0.168007	0.242790	0.303523	0.128456	0.080509	0.000000	0.000000	0.000000	1760.000000	37728.000000	0.000298
"CA, 03900"	0.157398	0.433953	0.173471	0.091635	0.074633	0.068909	0.000000	0.000000	0.000000	1919.000000	44458.000000	0.000374
"CA, 04101"	0.082353	0.156394	0.202806	0.133408	0.232380	0.192660	0.000000	0.000000	0.000000	1966.000000	44386.000000	0.000362
"CA, 04102"	0.115080	0.163328	0.225966	0.209453	0.152664	0.133509	0.000000	0.000000	0.000000	2929.000000	60460.000000	0.000481
"CA, 04701"	0.201828	0.168911	0.326324	0.154245	0.063839	0.084853	0.000000	0.000000	0.000000	1353.000000	31831.000000	0.000251
"CA, 04702"	0.212511	0.311435	0.275633	0.071504	0.061221	0.067697	0.000000	0.000000	0.000000	2478.000000	47430.000000	0.000381
"CA, 05301"	0.133297	0.239804	0.235752	0.147924	0.139056	0.104167	0.000000	0.000000	0.000000	3584.000000	64502.000000	0.000567
"CA, 05302"	0.084473	0.170838	0.298492	0.234839	0.095128	0.116230	0.000000	0.000000	0.000000	2298.000000	44261.000000	0.000348
"CA, 05303"	0.117847	0.353352	0.250893	0.149369	0.094762	0.033776	0.000000	0.000000	0.000000	2095.000000	34614.000000	0.000274
"CA, 05500"	0.136484	0.235726	0.177777	0.134159	0.110388	0.205466	0.000000	0.000000	0.000000	3304.000000	49044.000000	0.000415
"CA, 05700"	0.143339	0.223882	0.182767	0.098851	0.163896	0.187265	0.000000	0.000000	0.000000	1998.000000	41595.000000	0.000417
"CA, 05901"	0.137202	0.326717	0.232772	0.113945	0.072419	0.116945	0.000000	0.000000	0.000000	2939.000000	71105.000000	0.000590
"CA, 05902"	0.032485	0.161564	0.253552	0.162590	0.088048	0.301760	0.000000	0.000000	0.000000	1949.000000	38478.000000	0.000295
"CA, 05903"	0.055242	0.195433	0.215250	0.152216	0.136465	0.245394	0.000000	0.000000	0.000000	4054.000000	87942.000000	0.000734
"CA, 05904"	0.023961	0.149545	0.172605	0.169291	0.109282	0.375317	0.000000	0.000000	0.000000	3359.000000	84706.000000	0.000655
"CA, 05905"	0.039107	0.207235	0.251039	0.208093	0.103279	0.191247	0.000000	0.000000	0.000000	3248.000000	70838.000000	0.000548
"CA, 05906"	0.015200	0.166529	0.223360	0.202430	0.141545	0.250935	0.000000	0.000000	0.000000	3252.000000	60927.000000	0.000469
"CA, 05907"	0.036732	0.199630	0.199810	0.140654	0.137855	0.285320	0.000000	0.000000	0.000000	3116.000000	62448.000000	0.000489
"CA, 05908"	0.027214	0.144824	0.204061	0.266915	0.125602	0.231384	0.000000	0.000000	0.000000	3321.000000	60662.000000	0.000479
"CA, 05909"	0.022401	0.159009	0.192150	0.182969	0.187607	0.255865	0.000000	0.000000	0.000000	1944.000000	41745.000000	0.000329
"CA, 05910"	0.018130	0.226929	0.179391	0.120181	0.092883	0.362485	0.000000	0.000000	0.000000	2755.000000	56719.000000	0.000439
"CA, 05911"	0.116163	0.305482	0.188907	0.104940	0.111985	0.172523	0.000000	0.000000	0.000000	2323.000000	44464.000000	0.000344
"CA, 05912"	0.048434	0.238219	0.112658	0.111466	0.138408	0.350816	0.000000	0.000000	0.000000	2877.000000	51410.000000	0.000402
"CA, 05913"	0.044805	0.251056	0.221745	0.143068	0.141927	0.197399	0.000000	0.000000	0.000000	2434.000000	43063.000000	0.000331
"CA, 05914"	0.052307	0.325483	0.204107	0.118635	0.091031	0.208436	0.000000	0.000000	0.000000	3903.000000	75916.000000	0.000590
"CA, 05915"	0.059041	0.129826	0.225323	0.231273	0.064531	0.290006	0.000000	0.000000	0.000000	1603.000000	35555.000000	0.000272
"CA, 05916"	0.064086	0.210658	0.256888	0.171655	0.079464	0.217249	0.000000	0.000000	0.000000	2072.000000	34778.000000	0.000263
"CA, 05917"	0.040739	0.146220	0.208504	0.202122	0.172052	0.230364	0.000000	0.000000	0.000000	2095.000000	39201.000000	0.000301
"CA, 05918"	0.073056	0.216242	0.172746	0.163768	0.154978	0.219210	0.000000	0.000000	0.000000	3226.000000	65023.000000	0.000521
"CA, 06101"	0.033173	0.197093	0.271148	0.204607	0.065958	0.228022	0.000000	0.000000	0.000000	2662.000000	50301.000000	0.000388
"CA, 06102"	0.021792	0.235771	0.305220	0.209905	0.085126	0.142186	0.000000	0.000000	0.000000	2414.000000	43976.000000	0.000343
"CA, 06103"	0.155606	0.385136	0.179292	0.057174	0.067593	0.155199	0.000000	0.000000	0.000000	2413.000000	44287.000000	0.000455
"CA, 06501"	0.094583	0.328731	0.394219	0.080882	0.021598	0.079986	0.000000	0.000000	0.000000	2825.000000	57776.000000	0.000520
"CA, 06502"	0.129799	0.214532	0.209581	0.173553	0.092055	0.180481	0.000000	0.000000	0.000000	5737.000000	57939.000000	0.000654
"CA, 06503"	0.006549	0.149548	0.260116	0.247666	0.129237	0.206885	0.000000	0.000000	0.000000	1989.000000	42133.000000	0.000336
"CA, 06504"	0.028143	0.181229	0.272767	0.247413	0.115972	0.154477	0.000000	0.000000	0.000000	1795.000000	40516.000000	0.000317
"CA, 06505"	0.121446	0.174143	0.272286	0.164345	0.116753	0.151027	0.000000	0.000000	0.000000	3004.000000	59902.000000	0.000476
"CA, 06506"	0.113185	0.179378	0.159372	0.220594	0.146888	0.180583	0.000000	0.000000	0.000000	2562.000000	52208.000000	0.000436
"CA, 06507"	0.131514	0.286675	0.210933	0.154608	0.111513	0.104757	0.000000	0.000000	0.000000	2763.000000	50405.000000	0.000412
"CA, 06508"	0.039792	0.131252	0.334125	0.286617	0.064733	0.143483	0.000000	0.000000	0.000000	2757.000000	48050.000000	0.000388
"CA, 06509"	0.047836	0.137265	0.327325	0.176389	0.154047	0.157138	0.000000	0.000000	0.000000	1227.000000	31307.000000	0.000249
"CA, 06510"	0.049271	0.167188	0.248697	0.222104	0.139209	0.173532	0.000000	0.000000	0.000000	2391.000000	43927.000000	0.000362
"CA, 06511"	0.088244	0.114758	0.244862	0.210673	0.157303	0.184159	0.000000	0.000000	0.000000	2600.000000	48766.000000	0.000392
"CA, 06512"	0.057923	0.156875	0.213999	0.276755	0.127109	0.167339	0.000000	0.000000	0.000000	1413.000000	31040.000000	0.000243
"CA, 06513"	0.046950	0.214490	0.244737	0.218246	0.071561	0.204016	0.000000	0.000000	0.000000	2565.000000	45402.000000	0.000353
"CA, 06514"	0.056958	0.118376	0.187472	0.312528	0.086927	0.237739	0.000000	0.000000	0.000000	2070.000000	39847.000000	0.000314
"CA, 06515"	0.092592	0.291143	0.210733	0.169929	0.062265	0.173337	0.000000	0.000000	0.000000	2870.000000	62505.000000	0.000709
"CA, 06701"	0.080199	0.236850	0.250367	0.176764	0.078407	0.177414	0.000000	0.000000	0.000000	2254.000000	42479.000000	0.000335
"CA, 06702"	0.058894	0.227868	0.249883	0.169716	0.079518	0.214122	0.000000	0.000000	0.000000	2497.000000	42087.000000	0.000334
"CA, 06703"	0.082385	0.181951	0.219363	0.127434	0.144765	0.244102	0.000000	0.000000	0.000000	2303.000000	45691.000000	0.000370
"CA, 06704"	0.054205	0.227497	0.201024	0.202528	0.126058	0.188688	0.000000	0.000000	0.000000	2265.000000	48075.000000	0.000388
"CA, 06705"	0.023165	0.142111	0.299194	0.263669	0.076569	0.195292	0.000000	0.000000	0.000000	1760.000000	39767.000000	0.000314
"CA, 06706"	0.098029	0.248631	0.239320	0.176525	0.118838	0.118657	0.000000	0.000000	0.000000	1778.000000	36618.000000	0.000289
"CA, 06707"	0.068450	0.193166	0.199984	0.208657	0.119554	0.210188	0.000000	0.000000	0.000000	3172.000000	56081.000000	0.000459
"CA, 06708"	0.080486	0.248840	0.217336	0.183740	0.091688	0.177911	0.000000	0.000000	0.000000	2269.000000	46425.000000	0.000375
"CA, 06709"	0.044287	0.205775	0.253960	0.162333	0.133542	0.200103	0.000000	0.000000	0.000000	2260.000000	48460.000000	0.000381
"CA, 06710"	0.059053	0.131275	0.258229	0.208202	0.100995	0.242246	0.000000	0.000000	0.000000	2438.000000	49523.000000	0.000383
"CA, 06711"	0.086549	0.176791	0.264735	0.154239	0.052491	0.265195	0.000000	0.000000	0.000000	1950.000000	35650.000000	0.000275
"CA, 06712"	0.026185	0.200319	0.328593	0.192477	0.079354	0.173071	0.000000	0.000000	0.000000	2166.000000	41194.000000	0.000318
"CA, 07101"	0.312765	0.331383	0.153053	0.040642	0.067012	0.095145	0.000000	0.000000	0.000000	2265.000000	51243.000000	0.000505
"CA, 07102"	0.085352	0.210611	0.291583	0.130301	0.049494	0.232660	0.000000	0.000000	0.000000	1575.000000	44700.000000	0.000375
"CA, 07103"	0.248647	0.332702	0.197866	0.084783	0.061290	0.074711	0.000000	0.000000	0.000000	2254.000000	52529.000000	0.000428
"CA, 07104"	0.280210	0.275979	0.149967	0.066290	0.115194	0.112360	0.000000	0.000000	0.000000	1792.000000	39134.000000	0.000559
"CA, 07105"	0.080961	0.272465	0.161701	0.191392	0.104092	0.189390	0.000000	0.000000	0.000000	1902.000000	48269.000000	0.000391
"CA, 07106"	0.061282	0.175629	0.265118	0.235796	0.090401	0.171774	0.000000	0.000000	0.000000	1496.000000	32703.000000	0.000264
"CA, 07107"	0.046490	0.242515	0.184900	0.178941	0.158279	0.188875	0.000000	0.000000	0.000000	1359.000000	31007.000000	0.000249
"CA, 07108"	0.072840	0.234972	0.229783	0.109849	0.137458	0.215098	0.000000	0.000000	0.000000	2290.000000	46251.000000	0.000367
"CA, 07109"	0.049115	0.239249	0.301404	0.149785	0.041166	0.219281	0.000000	0.000000	0.000000	1407.000000	28657.000000	0.000223
"CA, 07110"	0.040779	0.129348	0.136358	0.153309	0.148973	0.391233	0.000000	0.000000	0.000000	1277.000000	27505.000000	0.000216
"CA, 07111"	0.020826	0.166181	0.238104	0.189067	0.116055	0.269766	0.000000	0.000000	0.000000	2510.000000	55881.000000	0.000438
"CA, 07112"	0.063357	0.291491	0.212752	0.204266	0.071920	0.156214	0.000000	0.000000	0.000000	2110.000000	40447.000000	0.000323
"CA, 07113"	0.061531	0.277781	0.218389	0.154723	0.129957	0.157619	0.000000	0.000000	0.000000	2527.000000	49928.000000	0.000392
"CA, 07114"	0.026394	0.150456	0.282688	0.235800	0.075025	0.229637	0.000000	0.000000	0.000000	2398.000000	44702.000000	0.000353
"CA, 07115"	0.101955	0.099168	0.243013	0.145717	0.122900	0.287247	0.000000	0.000000	0.000000	1236.000000	30689.000000	0.000234
"CA, 07301"	0.061778	0.210218	0.304025	0.206352	0.102276	0.115352	0.000000	0.000000	0.000000	2605.000000	62964.000000	0.000506
"CA, 07302"	0.042871	0.158588	0.323624	0.224140	0.144015	0.106762	0.000000	0.000000	0.000000	2358.000000	40710.000000	0.000361
"CA, 07303"	0.044949	0.161700	0.315398	0.271307	0.112655	0.093991	0.000000	0.000000	0.000000	1751.000000	34912.000000	0.000274
"CA, 07304"	0.046562	0.137613	0.227023	0.238252	0.183654	0.166897	0.000000	0.000000	0.000000	1939.000000	47510.000000	0.000384
"CA, 07305"	0.053123	0.119145	0.247423	0.233270	0.128639	0.218401	0.000000	0.000000	0.000000	1669.000000	41414.000000	0.000330
"CA, 07306"	0.056604	0.172969	0.215741	0.209426	0.143425	0.201834	0.000000	0.000000	0.000000	2333.000000	42133.000000	0.000330
"CA, 07307"	0.066430	0.171303	0.196558	0.244331	0.184792	0.136586	0.000000	0.000000	0.000000	1923.000000	37262.000000	0.000296
"CA, 07308"	0.063247	0.164928	0.246964	0.243516	0.100130	0.181214	0.000000	0.000000	0.000000	2437.000000	46861.000000	0.000365
"CA, 07309"	0.073719	0.203209	0.212498	0.196904	0.128059	0.185612	0.000000	0.000000	0.000000	2729.000000	63545.000000	0.000503
"CA, 07310"	0.071309	0.189317	0.240900	0.189875	0.130918	0.177680	0.000000	0.000000	0.000000	3586.000000	72042.000000	0.000625
"CA, 07311"	0.019701	0.174779	0.315214	0.250209	0.073957	0.166141	0.000000	0.000000	0.000000	1863.000000	40310.000000	0.000306
"CA, 07312"	0.023273	0.119654	0.195688	0.111147	0.154542	0.395697	0.000000	0.000000	0.000000	1995.000000	40695.000000	0.000321
"CA, 07313"	0.036549	0.179385	0.203663	0.196954	0.202561	0.180887	0.000000	0.000000	0.000000	3105.000000	59915.000000	0.000472
"CA, 07314"	0.042769	0.122267	0.180270	0.176032	0.198566	0.280095	0.000000	0.000000	0.000000	2894.000000	60243.000000	0.000475
"CA, 07315"	0.055179	0.088028	0.165538	0.145745	0.180827	0.364682	0.000000	0.000000	0.000000	2708.000000	62956.000000	0.000497
"CA, 07316"	0.049742	0.086562	0.179452	0.144645	0.159409	0.380190	0.000000	0.000000	0.000000	3388.000000	79037.000000	0.000649
"CA, 07317"	0.058518	0.099582	0.342298	0.192699	0.120805	0.186098	0.000000	0.000000	0.000000	2663.000000	58320.000000	0.000463
"CA, 07318"	0.097110	0.265532	0.215377	0.144377	0.138595	0.139009	0.000000	0.000000	0.000000	2383.000000	43599.000000	0.000342
"CA, 07319"	0.084525	0.143091	0.224702	0.207851	0.134893	0.204938	0.000000	0.000000	0.000000	2224.000000	42473.000000	0.000338
"CA, 07320"	0.004686	0.214316	0.200846	0.143756	0.072464	0.363931	0.000000	0.000000	0.000000	1638.000000	43794.000000	0.000344
"CA, 07321"	0.052979	0.136868	0.160704	0.178880	0.189272	0.281298	0.000000	0.000000	0.000000	2892.000000	52662.000000	0.000431
"CA, 07322"	0.035890	0.145529	0.278175	0.242282	0.149388	0.148734	0.000000	0.000000	0.000000	2016.000000	38386.000000	0.000306
"CA, 07501"	0.174777	0.238955	0.163948	0.158328	0.104940	0.159051	0.000000	0.000000	0.000000	3026.000000	64841.000000	0.000522
"CA, 07502"	0.081190	0.138979	0.163038	0.247079	0.190278	0.179437	0.000000	0.000000	0.000000	2607.000000	59322.000000	0.000503
"CA, 07503"	0.066452	0.082545	0.060646	0.083349	0.195863	0.511146	0.000000	0.000000	0.000000	2537.000000	66325.000000	0.000546
"CA, 07504"	0.207623	0.269671	0.216801	0.112011	0.110211	0.083684	0.000000	0.000000	0.000000	2469.000000	52650.000000	0.000427
"CA, 07505"	0.257770	0.251367	0.198778	0.179035	0.063871	0.049179	0.000000	0.000000	0.000000	2094.000000	43559.000000	0.000341
"CA, 07506"	0.237200	0.133560	0.103639	0.118549	0.072281	0.334771	0.000000	0.000000	0.000000	1991.000000	39395.000000	0.000309
"CA, 07507"	0.281953	0.195949	0.191663	0.107803	0.086600	0.136033	0.000000	0.000000	0.000000	1908.000000	32679.000000	0.000256
"CA, 07701"	0.078956	0.227517	0.251101	0.153169	0.098204	0.191053	0.000000	0.000000	0.000000	2951.000000	59020.000000	0.000475
"CA, 07702"	0.164203	0.206877	0.128471	0.190751	0.129927	0.179771	0.000000	0.000000	0.000000	2358.000000	46086.000000	0.000382
"CA, 07703"	0.150316	0.210877	0.227724	0.137326	0.122286	0.151471	0.000000	0.000000	0.000000	3160.000000	63295.000000	0.000487
"CA, 07704"	0.140809	0.170299	0.255643	0.174623	0.128773	0.129853	0.000000	0.000000	0.000000	2933.000000	55405.000000	0.000442
"CA, 07901"	0.199420	0.252357	0.195716	0.140828	0.120353	0.091327	0.000000	0.000000	0.000000	3092.000000	66264.000000	0.000576
"CA, 07902"	0.136131	0.325957	0.254252	0.133485	0.086075	0.064100	0.000000	0.000000	0.000000	1714.000000	38780.000000	0.000321
"CA, 08101"	0.122323	0.180003	0.138221	0.137432	0.163053	0.258969	0.000000	0.000000	0.000000	2269.000000	45471.000000	0.000355
"CA, 08102"	0.102379	0.180277	0.239320	0.157878	0.111308	0.208838	0.000000	0.000000	0.000000	1884.000000	39999.000000	0.000315
"CA, 08103"	0.081741	0.100908	0.226620	0.170133	0.211680	0.208918	0.000000	0.000000	0.000000	2126.000000	40530.000000	0.000324
"CA, 08104"	0.059416	0.149310	0.165737	0.136606	0.207444	0.281487	0.000000	0.000000	0.000000	2729.000000	47801.000000	0.000377
"CA, 08105"	0.068366	0.108463	0.195782	0.246015	0.181922	0.199453	0.000000	0.000000	0.000000	2721.000000	50421.000000	0.000389
"CA, 08106"	0.091806	0.177299	0.253157	0.182612	0.185159	0.109967	0.000000	0.000000	0.000000	2106.000000	37571.000000	0.000296
"CA, 08301"	0.079145	0.214803	0.304870	0.224055	0.086499	0.090627	0.000000	0.000000	0.000000	1772.000000	36450.000000	0.000284
"CA, 08302"	0.122479	0.303857	0.308547	0.122167	0.065929	0.077021	0.000000	0.000000	0.000000	1901.000000	33807.000000	0.000275
"CA, 08303"	0.117326	0.171155	0.234581	0.201555	0.136834	0.138549	0.000000	0.000000	0.000000	3667.000000	73759.000000	0.000601
"CA, 08501"	0.032215	0.122871	0.137865	0.167881	0.205156	0.334013	0.000000	0.000000	0.000000	4385.000000	78941.000000	0.000620
"CA, 08502"	0.032940	0.175839	0.155398	0.190110	0.155552	0.290162	0.000000	0.000000	0.000000	2829.000000	58105.000000	0.000454
"CA, 08503"	0.035252	0.113052	0.133577	0.138309	0.149515	0.430295	0.000000	0.000000	0.000000	2485.000000	53356.000000	0.000415
"CA, 08504"	0.018370	0.209163	0.161263	0.139401	0.129053	0.342750	0.000000	0.000000	0.000000	2243.000000	40921.000000	0.000311
"CA, 08505"	0.038830	0.286074	0.141789	0.217669	0.072321	0.243317	0.000000	0.000000	0.000000	1826.000000	29554.000000	0.000225
"CA, 08506"	0.137084	0.281306	0.269739	0.126520	0.080253	0.105097	0.000000	0.000000	0.000000	1882.000000	37328.000000	0.000282
"CA, 08507"	0.073133	0.225379	0.137379	0.110261	0.150660	0.303187	0.000000	0.000000	0.000000	2648.000000	50039.000000	0.000395
"CA, 08508"	0.061028	0.200249	0.126160	0.161332	0.229181	0.222049	0.000000	0.000000	0.000000	2313.000000	50135.000000	0.000399
"CA, 08509"	0.065514	0.131187	0.178502	0.162440	0.119792	0.342564	0.000000	0.000000	0.000000	2324.000000	46480.000000	0.000367
"CA, 08510"	0.050762	0.142827	0.141892	0.154257	0.135606	0.374656	0.000000	0.000000	0.000000	2610.000000	53869.000000	0.000416
"CA, 08511"	0.067964	0.261292	0.151266	0.167427	0.090241	0.261810	0.000000	0.000000	0.000000	1863.000000	37291.000000	0.000288
"CA, 08512"	0.042948	0.323947	0.138576	0.095825	0.131889	0.266815	0.000000	0.000000	0.000000	2218.000000	36035.000000	0.000276
"CA, 08513"	0.087684	0.259449	0.184623	0.161992	0.088201	0.218052	0.000000	0.000000	0.000000	1767.000000	31911.000000	0.000243
"CA, 08514"	0.038845	0.149217	0.176224	0.177828	0.075965	0.381921	0.000000	0.000000	0.000000	1650.000000	26488.000000	0.000203
"CA, 08701"	0.185620	0.291210	0.143642	0.150101	0.091828	0.137598	0.000000	0.000000	0.000000	2482.000000	47720.000000	0.000385
"CA, 08702"	0.139856	0.267392	0.202200	0.102956	0.120114	0.167483	0.000000	0.000000	0.000000	2062.000000	47816.000000	0.000405
"CA, 08900"	0.138570	0.387763	0.189136	0.085476	0.070414	0.128643	0.000000	0.000000	0.000000	4295.000000	70487.000000	0.000585
"CA, 09501"	0.140413	0.230992	0.223683	0.155340	0.114756	0.134815	0.000000	0.000000	0.000000	2846.000000	53449.000000	0.000436
